	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts	views	replies	topic
121	16.08.2014, 12:21	Forum Legend	Thanked 22,592 Times in 10,190 Posts	Location: Neuchatel	" 
			
			Very talented!   
I remember Toto from my younger days, loved ""Africa "", ""Rosanna"" etc. Lucky boy!
		"	a reputation beyond repute	Join Date: Sep 2010	Groaned at 386 Times in 287 Posts	Hold the Line...	"""Odile"	Posts: 19,640	935	2	Concerts
122	09.08.2014, 18:56	Junior Member	Thanked 21 Times in 9 Posts	Location: Zürich	" 
			
			Good job! That was a reasonable outcome/loss, and hopefully made someone happy. We were looking at the people watching/listening from their windows rather pleasantly surprised by the evening's entertainment.   
Funny how ""first gig"" memories stick - my daughter's was Birdy at the Forum (Kentish town) this last March - we worked our way to the front and had a great evening, more so because it is such a small venue and the audience was there for her and her band. We just missed her in Zürich last February (was happening the eve I found out and was sold-out, Lausanne as well) so I did some quick searching to see when we might catch her next. I really hope she is well-managed and doesn't get exploited as teen-star because she is truly talented and must find the on-the-road life a bit overwhelming at times. Birdy (17) is clearly younger than her band members, but one senses they really communicate through the music and have a good time. The cellist is awesome, the mellow tone that richens the bass and with different bow techniques adds to the rhythm is quite special. I highly recommend catching them live!   
Amy MacDonald and Birdy on the same evening would have made up for the smokers  But that is the tactics of programming.   
My first gig was Southside Johnny and the Asbury Jukes and Bruce S, one summer at the Jersey shore long ago...no autographs  "	no particular reputation at present	Join Date: Mar 2007	Groaned at 0 Times in 0 Posts	Ticket for sale for Amy Macdonald in Schaffhausen	"""martinreed"	Posts: 47	1,303	3	Concerts
123	07.08.2014, 10:26	Senior Member	Thanked 230 Times in 119 Posts	Location: London	" 
			
			Calling all {new,old} Gruftis! In support of their new album, Deine Lakaien are touring in Switzerland; tickets are apparently 33EUR (Even though the site says they're sold out, I managed to buy one for Berlin; perhaps the same holds true for Zurich?)   
They're playing at Xtra. If anyone's going, could they kindly post a review in reply to this?   
Cheers!
		"	considered knowledgeable	Join Date: Aug 2011	Groaned at 3 Times in 3 Posts	Deine Lakaien in Zurich - November 26th	"""zerogre"	Posts: 365	993	0	Concerts
124	07.08.2014, 10:23	Senior Member	Thanked 230 Times in 119 Posts	Location: London	" 
			
			(Disclaimer: I am not affiliated with the band other than being a rather rabid fan!)   
In support of their new album, the Raveonettes look like they're going to be playing in Winterthur on October 30th at the Salzhaus.    
Don't know if anyone's into them or not, but the last few times I saw them, it was a fantastic show.. hopefully, this information is useful..   "	considered knowledgeable	Join Date: Aug 2011	Groaned at 3 Times in 3 Posts	Raveonettes in Winterthur - October 30th	"""zerogre"	Posts: 365	1,062	0	Concerts
125	06.08.2014, 18:33	Junior Member	Thanked 29 Times in 18 Posts	Location: Zug	" 
			
			Hiromi   
will be playing at the   on 22.10.2014   
This is a teeny little venue with BIG names playing there and I can't understand why it's not sold out    
If you live in the area or like this kid of music (Jazz - but not as you know it, imagine an alien that was so technically good that it could do anything with a piano, with either hand) please buy a ticket. Some big names are playing there, Nigel Kennedy, Richard Galliano, Anoushka Shankar etc   
I don't want them to close down or stop the schamazing line up.    
Book people, book...
		"	earned the respect of many	Join Date: Mar 2014	Groaned at 1 Time in 1 Post	Hiromi: The Trio Project (in Zug)	"""Ginger_Grizzle"	Posts: 49	991	0	Concerts
126	22.07.2014, 14:47	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Zurich	    Please do so and post a few of them here afterwards. I'm curious what's like anyway because I haven't been to one myself yet and most probably wouldn't pass the dress code requirement anyway   	no particular reputation at present	Join Date: Nov 2013	Groaned at 0 Times in 0 Posts	Streetparade 2014	"""Luisen"	Posts: 23	3,560	26	Concerts
127	22.07.2014, 16:04	Member	Thanked 88 Times in 51 Posts	Location: The Dark Side	          	annoyed a few people around here	Join Date: Jan 2009	Groaned at 8 Times in 5 Posts	Zurich Tonhalle play at the BBC Proms 2014 - stream available for 30 days	"""Geminder"	Posts: 190	1,107	0	Concerts
128	17.07.2014, 16:54	Forum Legend	Thanked 12,443 Times in 3,196 Posts	Location: Mostly Zurich	" 
			
			I have a spare ticket for this show and it's free.    
If anyone wants to come drop me a PM. We can meet at the cinema at 7.30 or at the Viadukt about 6.30 (for a beer), we'll be driving up (and back after).
		"	a reputation beyond repute	Join Date: Feb 2007	Groaned at 29 Times in 28 Posts	Monty Python live transmission at Pathé Dietlikon.	"""grumpygrapefruit"	Posts: 5,075	1,470	2	Concerts
129	01.07.2014, 15:17	Forum Veteran	Thanked 566 Times in 284 Posts	Location: The Village	" 
			
			It is on a Monday night!!!
		"	an excellent reputation	Join Date: Jul 2010	Groaned at 32 Times in 18 Posts	Dolly Parton at Locarno TI	"""ThomasT"	Posts: 726	1,419	3	Concerts
130	29.05.2014, 11:29	Newbie	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			Pennywise will be playing again this November in Europe(supporting Rise Against), until now no dates for switzerland, but in Germany, France, UK.........
		"	no particular reputation at present	Join Date: Apr 2014	Groaned at 0 Times in 0 Posts	Pennywise	"""lpra"	Posts: 9	1,721	3	Concerts
131	04.07.2014, 11:00	Forum Veteran	Thanked 566 Times in 284 Posts	Location: The Village	"     
Happy 4th ! Thomas
		"	an excellent reputation	Join Date: Jul 2010	Groaned at 32 Times in 18 Posts	Randy Newman at KKL Luzern	"""ThomasT"	Posts: 726	1,425	0	Concerts
132	21.06.2014, 19:13	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Zurich	" 
			
			A great concert, not to be missed, in the gorgeous Casino Hall in Bern- 
Camerata Bern (a conductorless ensemble) performing Mendelssohn Violin Concerto with renowned violinist Christian Tetzlaff, and other works. 
Sunday, 22.6. 2014 at 17:00
		"	no particular reputation at present	Join Date: Oct 2012	Groaned at 0 Times in 0 Posts	Camerata Bern with Christian Tetzlaff	"""mshong5b"	Posts: 10	1,159	0	Concerts
133	21.06.2014, 15:59	Senior Member	Thanked 318 Times in 143 Posts	Location: Zurich	" 
			
			Seems like this is a live broadcast on outdoor flatscreens of the actual performance in the Opernhouse, and not an open air opera performance. RSVP-d people still coming?
		"	earned the respect of many	Join Date: Nov 2012	Groaned at 16 Times in 14 Posts	Rigoletto - free Open Air Opera @Sechseläutenplatz | 01.01.1970	"""Trillian Astra"	Posts: 349	1,880	1	Concerts
134	12.06.2014, 15:53	Forum Veteran	Thanked 1,178 Times in 490 Posts	Location: Geneva and Nendaz	" 
			
			ah thanks - I missed Steve Vai last time he was doing the rounds in Switzerland!   "	a reputation beyond repute	Join Date: Jul 2012	Groaned at 8 Times in 6 Posts	Geneva Area - Guitare en Scène (July)	"""SuisseRomand"	Posts: 1,063	1,343	1	Concerts
135	03.06.2014, 18:36	Forum Veteran	Thanked 1,265 Times in 646 Posts	Location: Wald, Zurich/Stockholm	" 
			
			Sydney. Best in the world.     
You'll have to wait six months or so, though.
		"	a reputation beyond repute	Join Date: Feb 2012	Groaned at 4 Times in 3 Posts	Places for Summer Flicks	"""Tasebo"	Posts: 1,195	1,642	2	Concerts
136	26.05.2014, 16:20	Forum Veteran	Thanked 1,265 Times in 646 Posts	Location: Wald, Zurich/Stockholm	" 
			
			heiterre is a decent little festival its small but i've never found any problems with it being overly crowded or anything so it makes for a decent chilled atmosphere.. if you're ever looking for a small festival feel good fest in nidergösgen near aarau is good. its mostly swiss artists but really nice friendly atmosphere.
		"	a reputation beyond repute	Join Date: Feb 2012	Groaned at 4 Times in 3 Posts	Stars in Town or Heitere Festival	"""Tasebo"	Posts: 1,195	1,290	4	Concerts
137	31.05.2014, 19:48	Forum Legend	Thanked 1,178 Times in 756 Posts	Location: Zürich	    	m	Join Date: Oct 2007	Groaned at 385 Times in 202 Posts	Not to be missed! [Afro-Pfingsten]	""""	Posts: 3,727	1,075	0	Concerts
138	30.05.2014, 00:08	Newbie	Thanked 0 Times in 0 Posts	Location: Cham	    	no particular reputation at present	Join Date: Jan 2014	Groaned at 0 Times in 0 Posts	Metal gig in Zurich this saturday 31/05/14	"""algarvio"	Posts: 6	1,122	0	Concerts
139	null	null	null	null	" 
			
			As part of the new Musig am Zurisee festival, the band I play in, the Swan Big Band, will be playing the first half of a free concert in the marquee on Dorfplatz, Horgen tomorrow evening. The concert will also feature Ricardo Sanz, the highest placed man in 2013's The Voice of Switzerland, with whom we will be recording a CD in a couple of weeks.   
If you're looking for something to do tomorrow evening that won't cost the earth, do come along and listen, music starts at 19.15   
ETA: here's a little sneak peek from last year's Polyball (playing at 3am)      "	null	null	null	23 May 19.15 Horgen - Swan Big Band - Free concert!	guest	null	1,035	0	Concerts
140	22.05.2014, 16:33	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	" 
			
			Hello! I would like to invite you to concert! Please come and enjoi!  "	no particular reputation at present	Join Date: Mar 2014	Groaned at 0 Times in 0 Posts	23.5.2014 19h.Chamber music concert in Zurich	"""juliana122"	Posts: 2	993	0	Concerts
141	19.03.2014, 08:37	Senior Member	Thanked 473 Times in 200 Posts	Location: Sevelen, SG	" 
			
			Just a reminder for all jazz lovers.  This extraordinary band will be playing live this weekend close to Zürich (somewhere between Zürich and Luzern).  Not to miss.  More info here:    
I think tickets are only 30 francs.
		"	a reputation beyond repute	Join Date: Jul 2006	Groaned at 5 Times in 4 Posts	Snarky Puppy - May 25th in Muri	"""Caleb"	Posts: 411	1,703	2	Concerts
142	19.05.2014, 22:11	Forum Legend	Thanked 12,189 Times in 5,300 Posts	Location: Fribourg	" 
			
			Jeansstoff und diamanten?
		"	a reputation beyond repute	Join Date: Dec 2010	Groaned at 292 Times in 196 Posts	Country Yvonand | 01.01.1970	"""TiMow"	Posts: 9,310	1,233	1	Concerts
143	13.05.2014, 14:35	Member	Thanked 166 Times in 92 Posts	Location: NE	" 
			
			For those of you with long memories, you may be interested to hear that Mike & the Mechanics and Murray Head will be at this year's   in La Sagne Neuchatel on Thursday 29 May.   
Tickets still available and very reasonable priced at 50 swissies a pop.
		"	annoyed a few people around here	Join Date: Feb 2010	Groaned at 6 Times in 2 Posts	Golden Oldies in La Sagne [Neuchatel]	"""ch2013"	Posts: 196	1,093	0	Concerts
144	10.05.2014, 23:39	Newbie 1st class	Thanked 4 Times in 4 Posts	Location: Zurich	" 
			
			Mediocre to say the least.
		"	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Rock im Park 2014	"""adryankc"	Posts: 19	1,578	2	Concerts
145	04.05.2014, 00:12	Junior Member	Thanked 15 Times in 11 Posts	Location: Fribourg	" 
			
			Hello   
... a good news for oldskool rave lovers. 
There will be a oldskool rave party in May (Bern, 24 May, Kulturarena) 
I hope there will be the ""real"" old rave stuff from the early 90s there.   
RAVE ON.
		"	earned some respect	Join Date: Jan 2014	Groaned at 0 Times in 0 Posts	"""Do You Remember"", oldskool rave party in Bern."	"""Flatline82"	Posts: 68	1,187	0	Concerts
146	13.03.2014, 09:58	Newbie	Thanked 2 Times in 2 Posts	Location: Bern	" 
			
			Thanks for the link! Im quite often in Basel, so may be I will come once!   "	no particular reputation at present	Join Date: Apr 2012	Groaned at 0 Times in 0 Posts	Swiss Vocal Arts	"""threecolourstom"	Posts: 7	1,345	1	Concerts
147	25.04.2014, 15:52	Forum Veteran	Thanked 272 Times in 176 Posts	Location: Zurich	" 
			
			By the way there will also be a screening of Rigoletto in June 21st, 2014.  
There will be a live broadcasting to the square where you can have a picnic and enjoy the show. Free entry. Come early to get a good spot.      
Live-Übertragung von Rigoletto am 21. Juni 2014 
Das neue Format   verwandelt ab 2014 jährlich mit einer Liveübertragung aus dem Opernhaus den neu gestalteten Sechseläutenplatz in ein Freiluftparkett.  
                		Am 21. Juni 2014 sind Opernfans und Neugierige gemeinsam mit Freunden und Familie erstmals eingeladen, ihre Klappstühle, Sitzdecken und Picknickkörbe einzupacken oder die vor Ort angebotenen Köstlichkeiten zu geniessen und in sommerlicher  Festivalstimmung eine Opernaufführung unter freiem Himmel zu erleben. Zu sehen und zu hören gibt es bei der ersten Ausgabe von   Tatjana Gürbacas hochgelobte  -Inszenierung mit George Petean in der Titelrolle sowie Aleksandra Kurzak als Gilda und Saimir Pirgu als Herzog. Am Pult der Philharmonia Zürich steht der Schweizer Dirigent Stefan Blunier. 
 Im Rahmen der Festspiele Zürich verspricht   somit zu einem jährlichen Highlight des Zürcher Musiksommers zu werden. Ermöglicht wird   dank der Unterstützung der Zurich Versicherung. Damit festigt die Zurich Versicherung ihr Kulturengagement für das Opernhaus Zürich und fördert dessen Ziel, ein breites und junges Publikum anzusprechen.    
OPER FÜR ALLE     
Sonntag, 21. Juni 2014  
Liveübertragung von Giuseppe Verdis    
Vorstellungsbeginn um 19 Uhr     
Vorprogramm ab 17.00 Uhr  
Sechseläutenplatz, Eintritt frei
		"	considered knowledgeable	Join Date: Nov 2012	Groaned at 3 Times in 3 Posts	Open-Air Konzert	"""simple_person"	Posts: 586	1,284	1	Concerts
148	19.04.2014, 22:41	Junior Member	Thanked 25 Times in 13 Posts	Location: Aarburg	"    The concert is much too far away for us to attend, but I've just visited their website and watched a couple of their videos and they look great!   
Pls let us know if they ever make it out to eastern Switzerland...   "	earned some respect	Join Date: Feb 2012	Groaned at 0 Times in 0 Posts	Country Rock Music night in Aarburg	"""Vivien"	Posts: 47	1,650	1	Concerts
149	03.04.2014, 23:16	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: basel	" 
			
			The Sudhaus has an open stage night on the last Sunday of each month. It is quite fun. I got up and did something last year. It was quite fun.      
Contact   to register in advance. He is a nice guy and he speaks English. He does magic and introduces the acts. You could win a small prize if the audience like you. They have a clapometer.   
Best of luck   
Richard
		"	considered a nuisance	Join Date: Feb 2014	Groaned at 4 Times in 1 Post	Open mic performances in Basel	"""thekilla"	Posts: 11	2,036	5	Concerts
150	16.04.2014, 13:02	Newbie	Thanked 2 Times in 2 Posts	Location: basel	" 
			
			Everybody  who likes classical music is warmly invited to the Good Friday-Concert  of the Münsterkantorei at Basel Münster! The ""Markuspassion"" from  Homilius (1714-1785) will be performed only for the second time in Basel  ever! Come and enjoy!!   
Doors: 5:30 pm 
Concert: 6:00 pm 
Admission: Offertory     
 (And if you are a motivated singer with good  experience you are invited to join a rehersal of the Münsterkantorei in  May. Contact me via PM, if you like!)      "	no particular reputation at present	Join Date: Feb 2013	Groaned at 0 Times in 0 Posts	Good Friday-Concert at Basel Münster 18.04.2014	"""opernball"	Posts: 6	1,192	0	Concerts
151	13.04.2014, 20:18	Forum Veteran	Thanked 390 Times in 184 Posts	Location: Zurich	" 
			
			Thanks, much appreciated.   
I will definitely be attending some of the events.
		"	a reputation beyond repute	Join Date: Mar 2006	Groaned at 1 Time in 1 Post	Free backyard choir concerts - Looking for a choir?	"""Idgie"	Posts: 573	1,227	1	Concerts
152	null	null	null	null	" 
			
			Yes! Nels Cline is a long time trippy guitarist from Los Angeles. 
I'm sure you know he is the guitarist and band member many years now in the band Wilco...   
Both Nels and his talented brother drummer,percussionist  Alex Cline used to be heavily influenced by Frank Zappa in Los Angeles;and used to play together a lot in the little avant-guard scene.   
Alex has performed in Switzerland as well,and is also featured on some CDs with an old friend,band mate of mine John Wolf  Brennan, an amazing tasty composer Swiss/Irish pianist,organist,melodica player;based out of Weggis Switzerland. 
(I was the guitarist with his brother Peter Wolf in the Swiss progressive rock band called Flame Dream)   
That for suresy must have been a mega ahhsome performance Paul !
		"	null	null	null	Medeski Martin & Wood w/Nels Cline - after the fact....	guest	null	1,367	1	Concerts
153	08.04.2014, 16:44	Newbie	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			Hi,   
Was checking out the Zurich opera house website and came across this. Seems to be a interesting line up. Different programs from 22 to 27 April for the opening of Sechseläutenplatz. A movie on Paul Potts, Circus, Boog Shoot, Concerts (Bryn Terfel) etc       
Regards
		"	no particular reputation at present	Join Date: Aug 2013	Groaned at 0 Times in 0 Posts	Platz Fascht	"""SDLG"	Posts: 6	1,234	0	Concerts
154	10.10.2013, 01:34	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Or buy cheapest ticket category to the opernhaus for mid-week performances and then hope to switch seats during the interval (a Swiss friend confirmed that this was socially acceptable   ) - mid-week best as a lot of people with subscriptions don't turn up.   
As an aside, not all 35chf category tickets have a bad view... just don't get the furthest rows at the back nor the extreme edges and you should be fine!
		"	no particular reputation at present	Join Date: Sep 2013	Groaned at 0 Times in 0 Posts	Cheap opera tickets	"""Mihaela_Zurich"	Posts: 10	4,993	18	Concerts
155	04.04.2014, 22:43	Newbie	Thanked 0 Times in 0 Posts	Location: Zürich, Wollishofen	" 
			
			Anyone else going to this? We opted for the VIP package, should be a laugh  "	no particular reputation at present	Join Date: May 2013	Groaned at 0 Times in 0 Posts	Walk off the Earth - 14.4.14	"""simski22"	Posts: 6	1,136	0	Concerts
156	17.03.2014, 09:43	Member	Thanked 63 Times in 35 Posts	Location: Eglisau, ZH	" 
			
			There is a Tale of the Gael concert with apéro, March 22, 8pm, Reformierte Kirche Embrach.  
With Brendan Wade and Catherine Rhatigan among others... should be grand... It's a 'Kollekte' concert, you just make a donation at the end! 
Would anyone care to join me there?
		"	no particular reputation at present	Join Date: Nov 2011	Groaned at 0 Times in 0 Posts	Irish Music	"""Aline.marandet"	Posts: 115	1,047	0	Concerts
157	09.03.2014, 10:43	Member	Thanked 66 Times in 40 Posts	Location: Rotkreuz	" 
			
			Got tickets for this - can't wait!   
Loved the last set he did in Zurich. The audience was under strict instructions not to applaud between pieces or after the set (before the break) and he came shuffling on stage like he was attending a funeral wearing the most absurdly over the top cap.   
He's so melodramatic    
I'm hoping as he's just released a 'greatest hits' that he might be covering some of his older repertoire. I'd like to hear some of his older stuff again from Poses.
		"	earned some respect	Join Date: Sep 2011	Groaned at 4 Times in 3 Posts	Rufus Wainwright in Zurich - 31.3.14	"""shabar"	Posts: 125	1,448	3	Concerts
158	22.02.2014, 10:42	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	"    Yeah, only, Paulo Jr. (bass player) is an original member, although Andreas Kisser (guitar player) played in all the classic albums except on the first one.   
I agree, that I wouldn't call this line up Sepultura without Max and Igor, but it is a strong brand!
		"	no particular reputation at present	Join Date: Feb 2014	Groaned at 0 Times in 0 Posts	Sepultura - 22nd of February @ Z7, Pratteln	"""Cosmic Condoro"	Posts: 8	1,210	4	Concerts
159	16.02.2014, 20:06	Junior Member	Thanked 23 Times in 16 Posts	Location: Küsnacht	" 
			
			Oops, its the 16th   "	earned some respect	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	Robert Glasper Experiment	"""rob2681"	Posts: 47	1,133	2	Concerts
160	12.11.2013, 14:43	Newbie 1st class	Thanked 5 Times in 4 Posts	Location: France	" 
			
			Tsjuder was very good! 
A lot more is coming, just saw Ulver last Sunday   "	earned some respect	Join Date: Nov 2012	Groaned at 0 Times in 0 Posts	Satyricon in Geneva Dec.11	"""Snukette"	Posts: 12	1,576	3	Concerts
161	20.01.2014, 13:43	Member	Thanked 64 Times in 40 Posts	Location: Lozärn & Encinitas San Diego	" 
			
			Just added:   
Jamie Woon 
Archive 
Sivu 
Passenger 
Goldfrapp 
Keb Mo 
and the amazing talented British Goddess Joss Stone!
		"	considered unworthy	Join Date: Feb 2012	Groaned at 5 Times in 4 Posts	Luzern's Blue Balls Festival 14...	"""HauskinsDale"	Posts: 134	1,738	3	Concerts
162	20.04.2013, 16:24	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: langnau am albis	" 
			
			Great thanks! I'll give it a try and i hope it has some local musos and jam sessions listed as well.
		"	no particular reputation at present	Join Date: Apr 2013	Groaned at 0 Times in 0 Posts	where to look for concerts.	"""life77"	Posts: 13	3,860	21	Concerts
163	09.01.2014, 11:38	Newbie 1st class	Thanked 6 Times in 6 Posts	Location: Zurich	" 
			
			Congratulations on getting engaged! Run with your future spouse, have a ton of fun.
		"	no particular reputation at present	Join Date: Sep 2011	Groaned at 0 Times in 0 Posts	Wedding exhibition Zurich 2014	"""Sgt. Bilko"	Posts: 25	1,556	4	Concerts
164	27.01.2014, 16:42	Forum Legend	Thanked 1,608 Times in 891 Posts	Location: Zürich	" 
			
			oh, youre not zh-located. lemme know if youre up for it...
		"	a reputation beyond repute	Join Date: Mar 2007	Groaned at 81 Times in 64 Posts	Woodkid in Geneva 22.02.14 - whos going?	"""flow23"	Posts: 2,865	1,055	3	Concerts
165	28.11.2013, 13:13	Newbie 1st class	Thanked 5 Times in 1 Post	Location: Zurich	" 
			
			Hi Moko,   
I use the following web sites and apps combined to find out where and when my favorite band are playing in Switzerland   
Songkick (apps) 
Band of the Day (apps to discover new band) 
Mainland Music ( ) web site+newsletter 
Starticket (web site)   
Hope you find the concert you are looking for   
Disclaimer: I am not associated to/ working for  any of the web sites/apps
		"	no particular reputation at present	Join Date: Nov 2013	Groaned at 0 Times in 0 Posts	rock/pop concerts in January	"""Moko"	Posts: 11	1,159	1	Concerts
166	31.03.2009, 20:00	Senior Member	Thanked 14 Times in 13 Posts	Location: Luzern (This is where we will live!)	" 
			
			my kids went with their grandparents at the end of Summer and *loved* it - they are 7 & 9 years old...
		"	no particular reputation at present	Join Date: Aug 2008	Groaned at 0 Times in 0 Posts	Circus Monti	"""chardie18"	Posts: 304	4,299	11	Concerts
167	19.11.2013, 17:49	Newbie	Thanked 3 Times in 3 Posts	Location: Zurich	" 
			
			Polish-Swiss Folk Project and Folk Club Zürich would like to invite you for a special folk concert which will take place on 29th of November 2013 in GZ Buchegg in Zürich. Further information you can find in attachment.
		"	no particular reputation at present	Join Date: Jul 2012	Groaned at 0 Times in 0 Posts	Folk & Fun	"""rozasia"	Posts: 4	1,360	0	Concerts
168	11.11.2013, 19:42	Newbie	Thanked 0 Times in 0 Posts	Location: Wettingen	" 
			
			Hi everyone,  
if you like rock & metal music you might enjoy Bullet Proof Live @ Zino Lounge, Dietikon on 30.11.2013.  
Showtime > 21:00.               "	no particular reputation at present	Join Date: Oct 2013	Groaned at 0 Times in 0 Posts	Rock concert in Dietikon 30.11.2013	"""Pezzo"	Posts: 1	1,060	0	Concerts
169	11.11.2013, 02:24	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hey!   
I was wondering whether any of you had a ticket you were selling to the upcoming Bastille concert at X tra in Zurich? Or, if you know where I could find one?   
Searched all over the web and it seems to be completely sold out!    
Would appreciate the help x   
Jessica
		"	no particular reputation at present	Join Date: Nov 2013	Groaned at 0 Times in 0 Posts	Bastille Zurich	"""jeya101"	Posts: 4	1,161	0	Concerts
170	20.09.2013, 14:47	Newbie 1st class	Thanked 6 Times in 4 Posts	Location: Zürich	" 
			
			Thank you for the Link sammy-boy. I wasn't aware of these events. Tonight's concert sounds wonderful. The Link was quite interesting. Enjoy!
		"	no particular reputation at present	Join Date: Feb 2011	Groaned at 0 Times in 0 Posts	tonhalleLATE	"""sammy-boy"	Posts: 19	1,263	2	Concerts
171	03.08.2013, 15:45	Forum Legend	Thanked 5,023 Times in 2,463 Posts	Location: England	" 
			
			This show has been postponed until next year due to Lemmie's health      "	a reputation beyond repute	Join Date: Dec 2007	Groaned at 15 Times in 14 Posts	Motorhead.  Hallenstadion, Zurich. Nov. 2013	"""Deep Purple"	Posts: 5,156	2,023	4	Concerts
172	16.10.2013, 14:36	Senior Member	Thanked 328 Times in 169 Posts	Location: Fribourg	" 
			
			Technically never seen them live - as I'm guessing streaming their live album release concert through youtube while working probably doesn't count - but have heard great things about their concerts.   
Prefer their early work to their new stuff, but still really enjoy listening.   
Surprised that there are still tickets left as so many of their tour dates in Europe have sold out.   
They are also playing in Zurich on Monday 21st....tickets still available for that one too.
		"	an excellent reputation	Join Date: Feb 2009	Groaned at 1 Time in 1 Post	Fat Freddy's Drop - Geneva, this Saturday (19.10.13)	"""kiwigeek"	Posts: 428	1,421	2	Concerts
173	17.10.2013, 18:30	Junior Member	Thanked 93 Times in 28 Posts	Location: Zurich	" 
			
			In the predigerkirche! It will be great. And, best of all, free!
		"	considered knowledgeable	Join Date: Oct 2013	Groaned at 1 Time in 1 Post	Kantorei ZHdK Vespers Friday 18:30	"""lfitz"	Posts: 63	1,113	0	Concerts
174	16.10.2013, 16:01	Junior Member	Thanked 25 Times in 13 Posts	Location: Aarburg	" 
			
			Come for some great 'Live' Country Rock Music by    
Saturday, October 26 2013 at  
Bar49 
Oltnerstrasse 49, 5012 Schönenwerd, Switzerland                "	earned some respect	Join Date: Feb 2012	Groaned at 0 Times in 0 Posts	'LIVE' Country Rock at Bar49 Oltnerstrasse 49	"""Vivien"	Posts: 47	860	0	Concerts
175	30.09.2013, 13:05	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Zürich	" 
			
			thanks for the live stream idea and thank for an EF user I was there in Kaufleuten! )
		"	no particular reputation at present	Join Date: Nov 2012	Groaned at 0 Times in 0 Posts	Sean Paul concert	"""zorica"	Posts: 20	1,527	5	Concerts
176	09.10.2013, 12:47	Junior Member	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			Lunasa is a great Irish band!!!     
And Karen Casey is just down to Earth with her beautiful elvish voice !!   
Hi, I got a seat at row 1 seat no. 2.   
Let me know if you would come, we will meet for a drink before the concert. Cheers!
		"	no particular reputation at present	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	Irish Folk Festival 2013 -- Gaelic Storm pours down Irish whiskey	"""Swissant"	Posts: 32	1,731	2	Concerts
177	30.09.2013, 22:59	Senior Member	Thanked 1,019 Times in 399 Posts	Location: Basel	" 
			
			rock! be it desert, psychedelic, stoner or doom, whatever!    
some solid names playing this saturday (oct 5th) in Pratteln.         
i will be there, someone wants to meet up?
		"	a reputation beyond repute	Join Date: May 2012	Groaned at 54 Times in 35 Posts	up in smoke festival (near Basel)	"""manwithnoname"	Posts: 471	1,107	0	Concerts
178	25.09.2013, 18:50	Forum Veteran	Thanked 619 Times in 271 Posts	Location: basel	" 
			
			Bit of a long shot... any EF sonic trailblazers going to this ? (or fancy going ?)   
My gf has had to drop out so I'll be going on my tod (and have a spare ticket)        "	earned the respect of many	Join Date: Jan 2008	Groaned at 20 Times in 13 Posts	Tim Hecker in Lausanne this Saturday	"""ipoddle"	Posts: 756	955	0	Concerts
179	14.09.2013, 18:30	Forum Veteran	Thanked 1,178 Times in 490 Posts	Location: Geneva and Nendaz	" 
			
			Great live band with a fine back catalogue.   
Real shame the new album's complete cack   "	a reputation beyond repute	Join Date: Jul 2012	Groaned at 8 Times in 6 Posts	Editors in Vernier / Geneva	"""SuisseRomand"	Posts: 1,063	1,621	1	Concerts
180	31.05.2013, 12:40	Junior Member	Thanked 17 Times in 13 Posts	Location: Lausanne	" 
			
			Hi guys. I too asked the same question when I arrived in Vaud. I am surprised no-one has pointed you in the direction of the Ecole de Jazz et de Musique Actuelle (EJMA) in Lausanne Flon. They turn their foyer into a decent little bar and do excellent jam nights often involving the pro teachers and often entrance is free:  . I have been a few times and it is top notch.
		"	earned some respect	Join Date: May 2013	Groaned at 10 Times in 4 Posts	Where to play/listen to Jazz music  in canton Vaud area	"""4_Ni_Ma"	Posts: 46	1,693	7	Concerts
