	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts	views	replies	topic
211	21.10.2015, 14:36	Junior Member	Thanked 94 Times in 2 Posts	Location: Wollerau	" 
			
			I can recommend Turkisch für Anfänger
		"	an excellent reputation	Join Date: Apr 2013	Groaned at 0 Times in 0 Posts	which shows i can watch on youtube to make my german better	nomansohail	Posts: 32	1,155	9	Language corner
212	10.01.2007, 08:31	Newbie 1st class	Thanked 1 Time in 1 Post	Location: usa	"    Thansk Pacman, you de man
		"	no particular reputation at present	Join Date: Jan 2007	Groaned at 0 Times in 0 Posts	[German] Which is the best school in Zurich?	MegSF	Posts: 13	95,817	188	Language corner
213	06.10.2015, 22:08	Member	Thanked 137 Times in 57 Posts	Location: GE	"    Before I thank you   can you explain my error. I always thought that you use it for something that started in the past and has continued up until now? Btw I am very bad German speaker, but it's true, present continuous does not exist in my language.
		"	considered knowledgeable	Join Date: Jul 2014	Groaned at 13 Times in 4 Posts	Since vs for	bugger	Posts: 141	5,291	111	Language corner
214	12.10.2015, 17:55	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Zug	" 
			
			Hi Becky 
Generally Volkshochschule offers competent language courses.   It is also a good opportunity to meet local people. Good luck!
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Looking for a French Teacher in Solothurn	EnglishGirlInSolothurn	Posts: 18	710	1	Language corner
215	13.08.2012, 15:20	Newbie 1st class	Thanked 6 Times in 6 Posts	Location: Basel	" 
			
			Hi Vikram! I know already a lot of time has passed since you wrote that message above... but I'd be really happy about a language exchange. I'm learing Hindi but finding it really hard to do it all alone. I can offer German, Swiss German, French (and alsl Spanish) in return. I live very close to Basel.   
Greetings 
Sonja
		"	no particular reputation at present	Join Date: Apr 2010	Groaned at 0 Times in 0 Posts	BASEL:Looking for Language Exchange Partner for German/French in exchange for Hindi/E	vikram_bhatt7	Posts: 26	1,537	1	Language corner
216	01.10.2015, 22:13	Banned	Thanked 37 Times in 28 Posts	Location: Zurich	"    There are certain avoidable mistakes (capitalization anywhere but with nouns/beginnings of sentences, mentioning things in CV which belong in the cover letter and vice versa, misspelling of names/job descriptions) which should definitely be done perfectly. Others aren't as important - but if one hands in a cover letter which isn't at least free of grammatical/spelling errors, there are simply too many other applicants nowadays who possibly have gone through the trouble to weed out grammatical/spelling errors and thus might get a better chance at a job. The cover letter/CV is the first and sometimes only impression one can give for a job and thus score a job interview (unless you call in advance and know how to build sentences and keep up a job-related discussion in a foreign language while under stress), so one should make as good a first impression as possible.   
I believe that an applicant has enough time to convince the future boss of their abilities/will to learn when in the job interview, why risk not even getting a chance to attend a job interview if you can avoid it by writing a very good cover letter/CV?
		"	considered unworthy	Join Date: Sep 2015	Groaned at 82 Times in 41 Posts	Help [writing German cover letter]	FrankSinatra	Posts: 226	2,819	36	Language corner
217	06.10.2015, 17:01	Junior Member	Thanked 36 Times in 18 Posts	Location: SG	" 
			
			Yea I suppose I should have reiterated that in the post and added the author.  I blame Tuesdays...zapped all my brain power.    "	earned some respect	Join Date: Oct 2012	Groaned at 0 Times in 0 Posts	Anybody have the ''English grammar for students of German'' book?	zuki	Posts: 73	828	5	Language corner
218	05.10.2015, 00:04	Newbie	Thanked 0 Times in 0 Posts	Location: Lugano	" 
			
			Here is the best teachere we ever came across:    "	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Native english speaker for private lessons / conversation in Lugano available (after	Filarias	Posts: 2	905	1	Language corner
219	01.10.2015, 21:48	Newbie 1st class	Thanked 10 Times in 8 Posts	Location: Zurich	" 
			
			There must be 10s possibly 100s of thousands of Germans in London.   
I am sure there are various German social clubs and so on. 
There is  a   in Richmond   
Maybe try asking on the   "	no particular reputation at present	Join Date: Jan 2011	Groaned at 0 Times in 0 Posts	Speaking German in the UK - how realistic?	Iggle	Posts: 24	1,212	8	Language corner
220	null	null	null	null	" 
			
			According to sources on old slang english terms, ""coal"" was also used as a term for money in english up to the early 1900's...   
Makes sense, as it would have been a very essential household item...     
Off to research the slang english word 'moola'....  "	null	null	null	the sepp blatter song	guest	null	1,029	4	Language corner
221	null	null	null	null	" 
			
			Hi!   
I am Dolors Ferrer, I have a language school in Kloten called Mi-LenguA  (Dorfstrasse 11). You can reach us with the public transport ( 2 m. from bus station Wilden Mann/ 10 minutes  from train station of Kloten) or wiht the private car (park places beside the school). We have german courses and privat german lessons once a week  and we  have only very engaged native teachers. Info:  
If you are interested you can write to:    
Best regards   
Dolors Ferrer
		"	null	null	null	German language school recommendations in Zurich area	guest	null	9,877	24	Language corner
222	08.09.2015, 09:15	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Adliswil	" 
			
			Just wondering if you found anyone in Adliswil ? I would be happy to share costs if it was for two children and was a fluent German/French tutor.   
I have a nearly 14 year old son who needs Fun French Tutoring....   "	no particular reputation at present	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	Finding a French tutor in Zurich?	nyenyec	Posts: 13	1,131	2	Language corner
223	21.09.2015, 12:51	Forum Legend	Thanked 3,029 Times in 1,494 Posts	Location: Wallis	" 
			
			[QUOTE=Island Monkey;2452924] 
 What do young kids read here when they are learning to read? When I was at school we had series of books that started super easy got harder (can't remember what they were called, think there were pirates involved). I am thinking of something like Puddle Lane that had the colour coded books by level rather than just one off kids books. 
 QUOTE] 
That is really for children but Leselöwen are what we used when I was a child. They seem to be still running   but I would try to find them at the library.  
People are different. I always hated simplified books. I much prefer a ""real"" Story. Doesn't matter if I don't understand every word. I don't have to. I just continue. Mostly I will understand the word after a while. If not I look it up. Maybe read crime novels. I read Grisham in French because I knew the story already. That helped   "	a reputation beyond repute	Join Date: Mar 2008	Groaned at 62 Times in 32 Posts	Kids Books? [German and French]	Island Monkey	Posts: 3,419	1,046	8	Language corner
224	28.09.2015, 22:20	Newbie	Thanked 2 Times in 2 Posts	Location: Zurich	" 
			
			Hi all,   
I've been looking to restart some french evening classes in Zurich. Has anybody got any recommendations on a particular school or a tutor? I've tried AF in Seefeld but wondered how Migros Clubschule or another place compared   
Thanks in advance.   "	no particular reputation at present	Join Date: Nov 2014	Groaned at 1 Time in 1 Post	[French] Lessons in Zurich	hap	Posts: 5	709	0	Language corner
225	28.09.2015, 19:35	Only in moderation	Thanked 11,014 Times in 4,551 Posts	Location: Basel-Land	" 
			
			The van is parked neatly between the lines - maybe there's also hidden lines underground, that helped?
		"	a reputation beyond repute	Join Date: Jul 2009	Groaned at 188 Times in 147 Posts	Perplexing phrases	22 yards	Posts: 6,629	781	4	Language corner
226	24.09.2015, 15:20	Forum Legend	Thanked 10,444 Times in 5,005 Posts	Location: Was Belgium now  Neuchâtel	"    If you're translating a document from France, 'les sans papiers' definitely don't mean stateless. To explain a bit further, some people don't have papers to arrive in France but, because of the French laws, can't be removed from the country and can't get the papers to stay (carte de séjour).    
I would say 'undocumented migrants' is the best term I can think of. But heck, who knows, my native language is not English!   "	a reputation beyond repute	Join Date: Jan 2010	Groaned at 62 Times in 59 Posts	How to say 'sans papiers' in English?	Belgianmum	Posts: 8,349	1,824	26	Language corner
227	23.09.2015, 17:01	Newbie	Thanked 0 Times in 0 Posts	Location: Züri	" 
			
			I'm sure it doesn't   "	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Swiss German to English translation	lostbearinswiss	Posts: 2	891	2	Language corner
228	23.09.2015, 14:19	Newbie	Thanked 10 Times in 1 Post	Location: Basel	"    This did make me wonder - do the tax-supported churches still pass round the offering plate in services as well?
		"	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	Do you live in concubinage? - The tax man wants to know!	tameAsquared	Posts: 5	1,243	14	Language corner
229	17.09.2015, 23:22	Forum Legend	Thanked 5,024 Times in 2,463 Posts	Location: England	" 
			
			Shopkeepers will often greet you in one language and switch if the customers replies in the other language.   
At our bilingual school's parent council each member that wants to contribute something will do so in either French or High German. If translation is needed then someone steps in.   
At our boys' soccer club the coaches yell their insteuctions in both French and Swiss German depending on whom they are addressing. At the parent meeting everything was said in both languages. That was one long meeting!
		"	a reputation beyond repute	Join Date: Dec 2007	Groaned at 15 Times in 14 Posts	Alternative Place Names	Deep Purple	Posts: 5,156	1,989	33	Language corner
230	21.09.2015, 11:30	Newbie 1st class	Thanked 12 Times in 7 Posts	Location: Zürich	" 
			
			Thanks a lot!
		"	no particular reputation at present	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	One sentence German->English translation help needed.	kocka	Posts: 24	826	4	Language corner
231	17.09.2015, 12:36	Member	Thanked 57 Times in 43 Posts	Location: Risch	"    Sir, not even my new-fangled contraption called a computer can be persuaded to quote the text to which you are referring. And it is far from being 50 years old. Really, this sort of word usage is completely unnecessary.  
It would certainly suffice to say, 'It is quite thrilling' or perchance 'Most interesting'.   
Now, where did I leave my smelling salts?
		"	earned some respect	Join Date: Aug 2011	Groaned at 2 Times in 2 Posts	Inventing swiss german	KiwiSteve	Posts: 128	1,130	10	Language corner
232	16.09.2015, 16:55	Senior Member	Thanked 335 Times in 131 Posts	Location: Basel/Valais	    I'd feel sorry for the goat.  	an excellent reputation	Join Date: Mar 2007	Groaned at 1 Time in 1 Post	German Homework help needed	annie	Posts: 298	1,393	18	Language corner
233	17.09.2015, 14:04	Junior Member	Thanked 1 Time in 1 Post	Location: Lausanne	" 
			
			Hi, I`m planning to study French via Skype with a private tutor. I`m looking for a partner so that we can split a cost.  
The course description is very intriguing and they provide a lot of feedback.    
My level is around A1-A2 so I`m not a complete beginner.   
Let me know if someone is interested.   
Thanks, 
Denis
		"	no particular reputation at present	Join Date: Jun 2014	Groaned at 2 Times in 1 Post	French course on Skype-looking for a second student	politvrn	Posts: 43	990	0	Language corner
234	05.10.2006, 17:18	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich Oerlikon ZH	" 
			
			The only polish word I can say is:      "	no particular reputation at present	Join Date: Oct 2006	Groaned at 0 Times in 0 Posts	I wonder.Is there someone speaking polish?	Arek Kasprowski	Posts: 28	3,197	17	Language corner
235	12.09.2015, 14:29	Newbie	Thanked 2 Times in 1 Post	Location: Lausanne	" 
			
			Hello everyone,   
I'm Laura - originally from Birmingham in the UK but I moved to Switzerland a year ago. I'm now based in Lausanne but I work in Bern. Although I speak high German (not amazingly, but I understand nearly everything and can just about manage to work in German) I really struggle with Swiss German.    
I'd be interested in meeting up with a native Swiss German speaker over a coffee and speaking half in German (and Swiss German where possible - but to start with this might be a bit of a boring conversation!!) and half in English.    
Just so you know what sort of person I am, I'm interested in films, reading, travelling, languages, cooking and meeting up with friends.    
I hope to hear from a new language buddy soon (or get some advice about where I might be able to find one!)    
Thanks everyone    
Laura
		"	no particular reputation at present	Join Date: Jun 2014	Groaned at 0 Times in 0 Posts	Swiss German/English language tandem...in Lausanne!	gsudaz	Posts: 3	792	0	Language corner
236	11.09.2015, 13:35	Forum Veteran	Thanked 548 Times in 348 Posts	Location: Thurgau	" 
			
			I lived in Zurich and found it difficult to find good language courses there. I'm living in Lausanne now and looking for a weekend French course there. Do you have any ideas?
		"	an excellent reputation	Join Date: Oct 2006	Groaned at 4 Times in 3 Posts	Weekend french	telandy	Posts: 1,976	769	2	Language corner
237	11.09.2015, 12:01	Junior Member	Thanked 36 Times in 18 Posts	Location: SG	"    Thanks!  I'm thinking this is the best option.  I won't have the results in time for the admission deadline, but hopefully they will conditionally accept me.    
Maybe I can supplement the pending B2 with a reference from my job that I can professionally communicate in German.
		"	earned some respect	Join Date: Oct 2012	Groaned at 0 Times in 0 Posts	B2 Certificate Exam on Short Notice	zuki	Posts: 73	1,030	5	Language corner
238	24.08.2015, 12:55	Newbie	Thanked 0 Times in 0 Posts	Location: Zürich	" 
			
			Hi there,I have been to Bellingua but just for a short time .I found it very good for someone who really want to learn quickly and intensively. Someone who need to do the test or need to study in higher lever for work or university. Because for me as an old lady I found  with zero background in german ,it was pretty stressful and too intense but I would say the school is very good so just me thou    at the end I went to EB Zürich in Altstetten instead ,they are a bit more relax so i was not too scare&stress to go to school . ( also a bit cheaper same 3 hours from Monday to Friday for intensive course )  
I also went to Alamenia  but i think a bit too short for just for 2 hours per day. 
Just a roughly idea for you so I hope it does help. 
Good luck   "	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	Bellingua Lang. School info	zsofitag	Posts: 2	1,322	3	Language corner
239	09.09.2015, 14:59	Newbie	Thanked 0 Times in 0 Posts	Location: Kanton Schwyz	" 
			
			Hello, 
my name is Magda and I moved to Switzerland almost 2 years ago with my boyfriend Peter from Poland. I already graduated  in law on Zurich University and my boyfriend works as a medical doctor in a hospital. We live in canton Schwyz. We are looking for a native speaker, who would like to give us private lessons. If You are interested please send me an email on   "	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	English private lessons needed	Maga	Posts: 1	672	0	Language corner
240	01.09.2015, 10:39	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Geneva area	" 
			
			I took classes at the University of Geneva. Here is a link to the programs they offer    
If you are looking for something free of cost, you could sign up for a tandem language exchange at the Geneva Welcome Centre:    
The Croix Rouge offers some classes in return for a small fee, more here:    "	no particular reputation at present	Join Date: Oct 2014	Groaned at 0 Times in 0 Posts	Learning French in the Geneva area	Yaelma	Posts: 10	903	3	Language corner
241	28.07.2009, 12:41	Senior Member	Thanked 35 Times in 27 Posts	Location: Zurich, Switzerland	" 
			
			hi there I am native german and would be interested . PM me
		"	annoyed a few people around here	Join Date: Jun 2008	Groaned at 39 Times in 20 Posts	Your native High German\French for my native Russian [ZURICH]	vlad_island	Posts: 429	1,933	2	Language corner
242	01.09.2015, 12:59	Junior Member	Thanked 57 Times in 14 Posts	Location: zurich oberland	"    I'm glad you mentioned this. Do you know if there is anyway to skip forward with Duolingo? (other than testing out every level) This still takes too much time if you're at an intermediate level.
		"	considered knowledgeable	Join Date: Oct 2014	Groaned at 0 Times in 0 Posts	Learn German and or other languages online for free	galago	Posts: 42	1,219	9	Language corner
243	01.03.2015, 22:12	Forum Legend	Thanked 3,029 Times in 1,494 Posts	Location: Wallis	" 
			
			Actually I'm using Rosetta Stone the version they sell to corporate clients (not sure if it's the same) and they do have translation for everything as well as all verbs declination. Also, they have different set of topics/industries depending what you want to focus on. good option specially if combined with some regular classes, eithe f2f or skype.
		"	a reputation beyond repute	Join Date: Mar 2008	Groaned at 62 Times in 32 Posts	Rosetta Stone Advanced?	Island Monkey	Posts: 3,419	2,539	6	Language corner
244	31.08.2015, 03:09	Newbie 1st class	Thanked 1 Time in 1 Post	Location: California	" 
			
			[QUOTE=JagWaugh;2442253]Ilona, for you, stop reading English NOW, only read German. Magazines, Newspapers, books. Try now to start translating your own professional stuff into German. Try to establish some contacts in the field you are planning on working in and ask them to send you some representative texts so you can get an idea of the level and style commonly used. The higher the level you read at the better your vocabulary is, and reading literature from the field will help you get to grips with the terminology.   
JagWaugh - Das mache Ich!  Vielen dank!
		"	no particular reputation at present	Join Date: Jul 2014	Groaned at 0 Times in 0 Posts	German for work	iamunzer	Posts: 18	1,374	12	Language corner
245	null	null	null	null	" 
			
			Hi folks, can I have a show of hands, how many of you who posted on the   actually managed to find a partner?
		"	null	null	null	What language(s) are you learning now?	guest	null	6,308	32	Language corner
246	13.08.2015, 18:47	Newbie	Thanked 0 Times in 0 Posts	Location: Richterswil	" 
			
			Hi,   
many language schools offer Conversational lessons.   
The best ones seem to be: 
Bellingua  
Flying Teachers  
LernZentrum Turner    
Further, there are various meet-up groups that offer free conversation in High or Swiss German. 
Sign up to  
choose Zurich as your location, and type in search: ""German"" ""Swiss German"" etc.   
Good luck!
		"	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	German Conversation	Deejotix	Posts: 2	1,402	4	Language corner
247	13.01.2011, 09:46	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Spreitenbach	"    Ich kommst 
yah, yah, yah 
Entschuldigen   
Is hardly fluency !!   "	no particular reputation at present	Join Date: Oct 2010	Groaned at 0 Times in 0 Posts	shall I continue with Migros language cours or change the school	enchevia	Posts: 26	5,408	32	Language corner
248	02.07.2013, 11:47	Newbie 1st class	Thanked 6 Times in 4 Posts	Location: Vaud	" 
			
			Easiest Way to Learn a New Language is...       
To sleep with it.       That's what my mother used to say .
		"	made some interesting contributions	Join Date: Jun 2013	Groaned at 2 Times in 1 Post	Easiest Way to Learn a New Language is....	Buz	Posts: 17	5,126	58	Language corner
249	24.08.2015, 16:33	Junior Member	Thanked 5 Times in 4 Posts	Location: AG	" 
			
			There are always emails that we go through together. Often times he calls me to look at his emails. I normally look at the ones that are relevant to me. I have never gone through his emails.  
The one I am curious about is so outstanding. It is the emails that people send to each other for 30 times back and forth. Anyone notices it at the first glance. I asked him the same questions I posted here but I was not satisfied with the answer. We have been together for 18 years. This is the first time that I saw such thing.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Ganz Viele liebe Grüsse?	lychee	Posts: 30	1,842	19	Language corner
250	18.08.2010, 13:58	Banned	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hello everyone,  
I am a native Russian speaker, do speak a bit of English   looking for the tandem partner to improve my German. Going to study in Hamburg next month.    
Thank you
		"	no particular reputation at present	Join Date: May 2010	Groaned at 0 Times in 0 Posts	Russian-German tandem (Zurich)	lapochka	Posts: 4	1,440	2	Language corner
251	22.08.2015, 18:04	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Ticino	" 
			
			For pure vocabulary memorization I use Memrise:       
For French it is quite strong (less so for German).  I got up to about 4000 words in French before I moved to Basel.  I'm finding German to be more of a slog.
		"	no particular reputation at present	Join Date: Feb 2014	Groaned at 0 Times in 0 Posts	Activities to learn French	robert80	Posts: 10	912	3	Language corner
252	19.08.2015, 15:47	Forum Legend	Thanked 6,268 Times in 2,003 Posts	Location: Basel	" 
			
			Thanks for the pointers -- I might try to make a day trip someplace if I can do both sections on the same day.  I'm not too worried about passing the exam (I'd estimate that my French is borderline B2/C1).  I just need a proficiency certificate at B1 level.
		"	a reputation beyond repute	Join Date: Jul 2009	Groaned at 35 Times in 32 Posts	French B1 exam near Basel? (In France?)	Village Idiot	Posts: 3,349	795	2	Language corner
253	17.08.2015, 20:19	Newbie 1st class	Thanked 7 Times in 5 Posts	Location: Basel	" 
			
			How was your exam  
Which were the books you referred 
How to prepare for it
		"	no particular reputation at present	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	Anyone taken TELC B1 Deutsch Exam?	poodchamp	Posts: 11	1,019	2	Language corner
254	12.06.2008, 15:14	Forum Legend	Thanked 2,325 Times in 1,259 Posts	Location: about there	" 
			
			Here is another -    
Completely free and very interactive. Only does Spanish / French / Italien / German / English
		"	a reputation beyond repute	Join Date: Mar 2007	Groaned at 32 Times in 32 Posts	Online Language Courses	Polorise	Posts: 2,739	12,002	21	Language corner
255	17.08.2015, 17:58	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Zurich	" 
			
			Dear EFers, 
We are moving to Singapore. For the Singaporean residence permit, we have to translate quite a few documents from French and German into English. They requires that it should be done by a certified translator.  
Please let me know if you know some good addresses in Zurich areas. 
Many thanks
		"	no particular reputation at present	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	English certified translator	Thuy Ngo	Posts: 10	579	0	Language corner
256	19.04.2014, 20:31	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Zurich	"     
It takes 30ti years till you are  allowed to sit here   "	no particular reputation at present	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	What is the fastest way to learn Swiss German?	Jajaja	Posts: 22	6,725	43	Language corner
