	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts	views	replies	topic
121	29.01.2016, 12:25	Newbie	Thanked 0 Times in 0 Posts	Location: Geneva	" 
			
			If it's just about getting a UK number there is a lot of free VoIP options.       "	no particular reputation at present	Join Date: Jun 2014	Groaned at 0 Times in 0 Posts	UK sim card from Switzerland	meg1806	Posts: 4	1,248	12	Leaving Switzerland
122	23.01.2016, 15:16	Member	Thanked 24 Times in 20 Posts	Location: Ostschweiz	"    Uhhhhmmm, again, NO
		"	earned some respect	Join Date: Nov 2007	Groaned at 2 Times in 2 Posts	B-permit: has anyone experience in retaining it?	jttraveller	Posts: 222	1,841	15	Leaving Switzerland
123	25.10.2015, 19:55	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hi,    
The cheapest option I got was from Acta Flytt AB  International Movers.    
About 300 EUR less then the competitors. I will go with this company.
		"	no particular reputation at present	Join Date: Feb 2015	Groaned at 0 Times in 0 Posts	Moving company to Sweden?	Erik.C	Posts: 1	1,958	10	Leaving Switzerland
124	19.01.2016, 23:04	Newbie	Thanked 0 Times in 0 Posts	Location: Geneva	" 
			
			We used MoveCorp when we came here.    
Not the most pleasant experience - although they were by far the cheapest.   
UK side was fine - it was the rest. Apparently the truck broke down so our stuff was 3 weeks late. Then because the other truck was huge it couldn't fit down our road so their solution was ""we'll leave your stuff in our Basel warehouse and you can sort yourself out for getting everything to your house on your own expense. Oh, and we'll be be charging you storage too"".   
After lots of calls to rather nasty customer services I eventually told them to keep all our stuff and we'll claim on insurance. Suddenly a truck turned up next day.    
The unpacking crew on the Swiss side were very nice though.    
I guess you get what you pay for. I should point out, this was 3 years ago, so maybe things have improved...
		"	no particular reputation at present	Join Date: Jun 2014	Groaned at 0 Times in 0 Posts	Removals experience - Switzerland to UK	meg1806	Posts: 4	1,273	2	Leaving Switzerland
125	20.01.2016, 19:04	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Zurich	" 
			
			Well, deregistering for the 29th Feb shouldn't be a problem, but your cantonal tax office will need an address in case you owe any outstanding tax or are due a refund.  As you're not likely to find out one way or the other by the end of March it'll have to be a UK address.
		"	become a little unpopular	Join Date: Jul 2012	Groaned at 3 Times in 3 Posts	Employed in CH and London at the same time	anov	Posts: 13	821	3	Leaving Switzerland
126	18.01.2016, 23:04	Junior Member	Thanked 10 Times in 6 Posts	Location: Neuchatel	" 
			
			You need to contact the tax office in Neuchatel who deal with that sort of thing. ( normal tax for residents is dealt with in La Chaux de Fonds).   
Service des Contributions 
Rue du Musée 1 
2000 Neuchâtel   
Tel : 032 889 6412
		"	earned some respect	Join Date: Dec 2013	Groaned at 0 Times in 0 Posts	"Notifying ""tax""/import office when leaving Neuchatel"	jullee	Posts: 37	861	4	Leaving Switzerland
127	05.01.2016, 18:31	Newbie	Thanked 2 Times in 2 Posts	Location: Zurich	"    You can have a 3-phase installation in Greece for 380V consumption, it's just not preferred in residential buildings because the power company is charging a higher fixed monthly cost.   
Some houses (self-built, which are not few in GR) do have them, including my parents' one because of heaters/pumps or whatever asks for 380V consumption.
		"	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	Shipping household appliances to Greece	chrysalag	Posts: 4	1,048	7	Leaving Switzerland
128	05.01.2016, 22:23	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Basel	" 
			
			I am holding the green card from Singapore... there is no such requirement...   
Meanwhile, I don't mind to pay tax to a country, which is not using military power to influence other country...
		"	no particular reputation at present	Join Date: Jan 2014	Groaned at 0 Times in 0 Posts	Several questions about leaving Switzerland	tony_taoyh	Posts: 15	1,859	15	Leaving Switzerland
129	07.01.2016, 19:26	Forum Veteran	Thanked 1,633 Times in 563 Posts	Location: UK, formerly Vaud	" 
			
			It should fit in the Discovery with the back against the back seat ... let's pm and see if we can come to visit soon and see how it would fit, ok. x
		"	a reputation beyond repute	Join Date: Mar 2009	Groaned at 3 Times in 3 Posts	Recommendations for shipping items to UK?	Vlh22	Posts: 1,214	915	4	Leaving Switzerland
130	26.12.2015, 23:02	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: zurich	" 
			
			tryout cargo . pm sent
		"	no particular reputation at present	Join Date: Sep 2013	Groaned at 0 Times in 0 Posts	Cost of transportation for for household goods to India	varunsingh1981	Posts: 10	1,167	2	Leaving Switzerland
131	26.12.2015, 17:34	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Zürich	"    Yeah, this is certainly my plan B. I get 30kg with Singapore Airlines and intend to use it (unfortunately buying any extra weight would seem to be excessively expensive). Anything I can't bring over reasonably one way or another, I will leave.      Indeed! Am from the UK originally, so this is quite convenient.      Thanks, I've long loved the region and am looking forward to working there. The gaming is just for the occasional moment the heat gets too much and I wanna hide away in an air conditioned room. ;-)
		"	no particular reputation at present	Join Date: Jun 2013	Groaned at 0 Times in 0 Posts	Shipping personal items to Singapore (incl. monitor, games consoles)	BRBear	Posts: 14	1,042	4	Leaving Switzerland
132	24.05.2015, 00:27	Unbridled Mod	Thanked 13,042 Times in 5,194 Posts	Location: Town or region	" 
			
			All the best Lib.  "	a reputation beyond repute	Join Date: Dec 2009	Groaned at 570 Times in 368 Posts	So long suckas...mwhahahaha!!!	lost_inbroad	Posts: 10,197	10,225	86	Leaving Switzerland
133	15.12.2015, 13:55	Newbie	Thanked 4 Times in 3 Posts	Location: London	" 
			
			There's a good Facebook group that I've had success with, search for:   
'Preloved Items for sale in CH'
		"	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Where to advertise free furniture?	jukes	Posts: 8	1,186	11	Leaving Switzerland
134	08.04.2015, 20:09	Junior Member	Thanked 75 Times in 19 Posts	Location: Bern	" 
			
			Normally when it is shared it is sectioned off after each customer has loaded their items and kind of sealed. There will be a customs broker that will see to the paperwork of each section.   
Alot of containers are shared by complete strangers Wetherby they know the people or not. Having the correct paperwork sorts it all out. And even when there is smuggling, they don't penalise sections that have separate paperwork.
		"	made some interesting contributions	Join Date: Jan 2015	Groaned at 36 Times in 17 Posts	Important info regarding sharing containers...	Swiss787	Posts: 36	2,374	7	Leaving Switzerland
135	13.05.2015, 12:17	Newbie	Thanked 3 Times in 2 Posts	Location: Zurich	" 
			
			Hi - very interesting to read. It would be great to hear more about the customs situation when going into Germany (where it was in your case @ZwergliofOz for example). Has anyone declared the goods / personal belonging upon entry? We are planning to ship quite a bit of stuff (not just a single parcel) from Germany and I haven't yet figured out how to deal with customs.   
PS: I started a thread about this here:       "	no particular reputation at present	Join Date: May 2015	Groaned at 0 Times in 0 Posts	Shipping to Australia	PeSpring	Posts: 9	2,366	12	Leaving Switzerland
136	07.12.2015, 12:19	Newbie	Thanked 4 Times in 3 Posts	Location: London	" 
			
			Contact Confloozed,   "	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Man and Van / Van share Zurich to London	jukes	Posts: 8	885	2	Leaving Switzerland
137	04.12.2015, 20:12	Junior Member	Thanked 15 Times in 8 Posts	Location: Lausanne	" 
			
			lol, I plan on doing that, have a friend coming from the UK on Friday, she is going to be a bit ruthless I think with it all! lol 
Oh, the books....well I can ditch some, I will take to one of them exchanges, I use a kindle now, but have some books I want to keep.
		"	no particular reputation at present	Join Date: Aug 2010	Groaned at 0 Times in 0 Posts	Moving to Spain	Lifad	Posts: 79	1,060	6	Leaving Switzerland
138	18.11.2015, 15:05	Newbie 1st class	Thanked 11 Times in 6 Posts	Location: Oelikon	" 
			
			Then how come I've never seen any of these light changing strips being sold in Europe.   "	no particular reputation at present	Join Date: Dec 2013	Groaned at 0 Times in 0 Posts	Driving to the UK	blizard	Posts: 22	4,142	64	Leaving Switzerland
139	25.11.2015, 15:32	Junior Member	Thanked 12 Times in 10 Posts	Location: Bern	"    You can get at least an official attestation from your previous MFK/SAN.   
In certain cases you will get a time limited Swiss license.   
If you have a problem with get one or the other quote the following law: 
Verkehrszulassungsverordnung Artikel 24 Absatz 2 und 3.   
Ordonnance réglant l'admission à la circulation routière, Article 24, al. 2 et 3.      "	made some interesting contributions	Join Date: Jan 2012	Groaned at 0 Times in 0 Posts	I already moved, but still have issues! Cell phone and drivers license	vrabbit	Posts: 44	1,383	6	Leaving Switzerland
140	23.11.2015, 16:52	Newbie 1st class	Thanked 1 Time in 1 Post	Location: St. Gallen	" 
			
			Thanks for opening your heart Jess. 
I wish you all the best.   
BTW this line ""I'm looking for gossip"" should read ""I'm   looking for gossip""   
Dunno how that slipped me.
		"	no particular reputation at present	Join Date: Jun 2014	Groaned at 0 Times in 0 Posts	- Moving back to Portugal	Marex	Posts: 23	1,484	9	Leaving Switzerland
141	26.11.2015, 06:00	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Vaud	" 
			
			Next Tuesday? Ouch. Can't you find someone who will drive to the UK with you, taking the Tunnel so you can all stay with the dog in the car- allowing plenty of time for the pre-check at the office just at the entrance- and making sure you dog is checked, wormed by the Vet (not you) and chip checked and the passport signed by the vet- no more than 48 hrs before crossing and no less than 24. It would be a lot cheaper and much less stressful for the dog, and all of you too.
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Move to UK with dog	Nathyb	Posts: 15	975	9	Leaving Switzerland
142	23.11.2015, 16:24	Newbie	Thanked 0 Times in 0 Posts	Location: zurich	" 
			
			Only ~20 bottles (but they cost enough that I'd rather not sell them!) and taking them back to Surrey. I think it makes sense for me to just package them up and pay for an extra 20kg of baggage allowance with the airline as this way I don't have to pay any duties. Enough bubble-wrap and hopefully easyjet don't smash them!
		"	no particular reputation at present	Join Date: Feb 2015	Groaned at 0 Times in 0 Posts	Shipping Wine to the UK?	webscience	Posts: 8	916	4	Leaving Switzerland
143	17.08.2015, 17:50	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Zurich	"    I can personally recommend Packimpex, on the outbound at least from CH
		"	no particular reputation at present	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	Relocation company	Thuy Ngo	Posts: 10	2,102	5	Leaving Switzerland
144	18.06.2015, 14:34	Newbie 1st class	Thanked 11 Times in 6 Posts	Location: Oelikon	" 
			
			Hi blizard, and thanks for the reply, it clarifies quite a few things. With a swiss passport you won't have much trouble moving between the two countries.   
If you want to do more training in UK then I guess a good move would be to start looking towards some of the larger cities/education centres to look for a college-level (A-level?) or university-level course in the field to take for one/more years, depending on where you can start. If London is out of the question, you won't do bad with other places like Manchester, Edinburgh, York, Newcastle, Norwich... and then many more smaller ones... The best route would be to find the institution/course to get into and then move in the area.   
I would not sweat too much about choosing the first place to land as an absolute best - in UK there is a lot more flexibility in terms of moving home/moving jobs, it's just a lot easier to move after 6 months if you find a better place and got an idea of what works for you there.   
I'm not sure I would qualify the UK as ""dire"" for people with children.... Sbrinz, care to elaborate?
		"	no particular reputation at present	Join Date: Dec 2013	Groaned at 0 Times in 0 Posts	Leaving for the UK	blizard	Posts: 22	3,867	30	Leaving Switzerland
145	11.11.2015, 13:05	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Unterengstringen	" 
			
			My friend got his house cleaned recently. Please PM me for details.
		"	no particular reputation at present	Join Date: Nov 2014	Groaned at 0 Times in 0 Posts	Leaving Switzerland	kironkrishnan	Posts: 10	1,017	3	Leaving Switzerland
146	02.10.2015, 19:14	Newbie 1st class	Thanked 3 Times in 2 Posts	Location: Umiken	" 
			
			This truck will start at 18th of December from 5222 Brugg, through the Germany and by Ferry to Helsinki, still free space left ..
		"	no particular reputation at present	Join Date: Mar 2011	Groaned at 0 Times in 0 Posts	Truck to Finland Dec. 2015	teemukoo	Posts: 10	1,069	1	Leaving Switzerland
147	03.11.2015, 16:29	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Vaud	"    Full of them?? Dommage !   
We are going by plane :/
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Move to UK with dog	Nathyb	Posts: 15	1,136	12	Leaving Switzerland
148	04.11.2015, 21:44	Junior Member	Thanked 13 Times in 9 Posts	Location: Zug	" 
			
			Thanks all, important is seems with proper paperwork should not be an issue for short term. I'll give ot a shot.
		"	no particular reputation at present	Join Date: Oct 2013	Groaned at 1 Time in 1 Post	Leaving Switzerland, family will follow later	Sestoelemento	Posts: 57	1,209	8	Leaving Switzerland
149	02.11.2015, 18:30	Newbie	Thanked 0 Times in 0 Posts	Location: Geneva	" 
			
			You can cash out your 2nd pillar when you emigrate or buy a house (there are some threads that explain this here on EF have a look at them, what the 3rd pillar insurer told you is really fishy). 
For the 3rd pillar, read the contract, but you have to pay the taxes you didn't pay by putting money in it so that's one thing, then i don't know if and what the insurer adds on it. The broker should tell you the break down of the costs.   
2k of taxes for one year doesn't mean much not knowing your salary. i put a similar profile in comparis with 80k per year of  income (so deduction already accounted for) and it gave 10k taxi, have a go at it:  
the fact that you have two children doesn't mean you pay less taxes, but you receive them back as money, it's a form of income redistribution.
		"	no particular reputation at present	Join Date: Jun 2012	Groaned at 0 Times in 0 Posts	Left Switzerland - Lost in pillars! Please Help!	zenek	Posts: 2	1,218	2	Leaving Switzerland
150	25.10.2015, 09:45	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			As you have so many nationalities to call on, I'd try those countries first if you can actually get a passport to allow you entry easily.   
As for America and childhood holidays, well yeah sure, it's going to seem big and exciting.  But the reality, as when you move to anywhere else, is always different.  And as a personal assistant I can't see you being able to get a visa to be able to work there anyway.     
I don't see why you can't express yourself artistically here, are you planning to do something illegal?
		"	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Why moving back or away from switzerland?	cherrybee	Posts: 1	1,021	2	Leaving Switzerland
151	28.09.2015, 00:42	Newbie 1st class	Thanked 6 Times in 3 Posts	Location: Zurich	"    It would be easier to take it as cash, as less people are involved.
		"	become a little unpopular	Join Date: Aug 2008	Groaned at 1 Time in 1 Post	used 2nd pillar to buy property in UK	Cagliostro	Posts: 15	1,767	5	Leaving Switzerland
152	11.10.2015, 17:21	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Vaud	"    Works now.
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	AVS and 2eme pillier	Nathyb	Posts: 15	1,374	9	Leaving Switzerland
153	03.09.2015, 21:19	Junior Member	Thanked 4 Times in 3 Posts	Location: Lugano	    I was told on the internet that even if I have the equipment receive radio and/or TV I don't have to pay Billag.   	no particular reputation at present	Join Date: Nov 2012	Groaned at 0 Times in 0 Posts	Switzerland to Germany with a recently expired ID?	niciuffo	Posts: 34	3,372	39	Leaving Switzerland
154	07.10.2015, 19:03	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Richterswil	" 
			
			I just had to cancel my contract with Salt. No phone, still have to pay a 100 chf penalty for early cancellation.
		"	no particular reputation at present	Join Date: Apr 2013	Groaned at 0 Times in 0 Posts	Phone Contract	golfer4430	Posts: 12	1,329	9	Leaving Switzerland
155	05.10.2015, 14:14	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Lausanne	" 
			
			This is example from a very big London estate agent ""foxtons"" 1 bed flat to rent, Pepys Street, City, EC3N £475 pw (£2,059 pcm) £2,850 deposit (6 weeks deposit)+ £420 (inc. VAT) admin fee (other terms & fees may apply) 
Adverts on gumtree.com might get you even easier terms.
		"	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Leaving Switzerland for UK - No debt certificate	martiwollishofen	Posts: 11	1,387	9	Leaving Switzerland
156	05.10.2015, 10:52	Newbie	Thanked 0 Times in 0 Posts	Location: Blotzheim, France	" 
			
			Maybe this is useful for moving your 2nd pillar pension money out of Switzerland:      "	no particular reputation at present	Join Date: Jul 2014	Groaned at 0 Times in 0 Posts	Leaving for Sweden, and pension money	rayfill	Posts: 2	1,011	1	Leaving Switzerland
157	26.09.2014, 18:42	Junior Member	Thanked 2 Times in 1 Post	Location: zurich	" 
			
			I thank you all for the help, and advice, that you are giving me (also thank you for the encouragement words), the thing is I want to leave Switzerland because the simple fact that I cannot seem to find a job pretty much about anywhere    
I will try to call the companies, just like Confloozed said and explain the situation and ask if there is a way for me to pay them when I'm abroad on small quantities, for the bills I have not yet paid..    
Again thank you all for the time taken to respond to my doubts and questions about everything    
You guys made my day happier
		"	no particular reputation at present	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	Unpaid bill before leaving Switzerland	badou	Posts: 36	2,400	10	Leaving Switzerland
158	22.10.2014, 12:46	Forum Veteran	Thanked 3,425 Times in 1,285 Posts	Location: out n about - it's summer!	" 
			
			if we can make the UK a better place, then all the expats would run back, taxes or not.
		"	a reputation beyond repute	Join Date: Jun 2010	Groaned at 8 Times in 8 Posts	Warning: Unrest at Calais Ferry Port - delays likely	ecb	Posts: 2,145	5,721	52	Leaving Switzerland
159	24.09.2015, 11:01	Newbie	Thanked 1 Time in 1 Post	Location: Binningen	" 
			
			you can have an account here. Just dont tell anyone. My post and BCF were still running when we returned after 2 years in the US. one of the pillars gets paid out. the other one does not I believe.  
final Tax declaration must be paid before leaving.    
My info is from 2012 so maybe things have changed?
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Leaving CH for US - Finances	Proud and noble beaver	Posts: 4	1,218	7	Leaving Switzerland
160	07.04.2015, 21:37	Newbie	Thanked 0 Times in 0 Posts	Location: lenzburg	" 
			
			Ahh, whoops. Just realised I read the year wrong    
Disregard the previous reply
		"	no particular reputation at present	Join Date: Apr 2015	Groaned at 0 Times in 0 Posts	Moving from Aargau to Perth Australia share container	schmoo	Posts: 1	1,727	5	Leaving Switzerland
161	null	null	null	null	" 
			
			Thanks a lot, TAKinremi. Much appreciated!
		"	null	null	null	Vertretungsvollmacht [power of attorney]	guest	null	1,547	3	Leaving Switzerland
162	23.09.2015, 22:19	Newbie 1st class	Thanked 6 Times in 4 Posts	Location: Lausanne	" 
			
			This country is called Switzerland in English wheras Schweden is Sweden.
		"	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	Can I cancel insurance and still get reimbursed for my last month in swiss?	shraddha	Posts: 16	990	6	Leaving Switzerland
163	23.09.2015, 22:28	Newbie 1st class	Thanked 6 Times in 4 Posts	Location: Lausanne	" 
			
			Thanks Island Monkey for reply. 
So we have to pay this 200 chf.   
Shraddha
		"	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	Is house contract breaking chargeable?	shraddha	Posts: 16	887	2	Leaving Switzerland
164	22.09.2015, 17:20	Senior Member	Thanked 202 Times in 105 Posts	Location: Grisons	"    Hello. No. We have not moved any furniture because of costs and what we think would be many inconveniences; however, we have a friend who has travelled back and forth between. I will ask him and message you any good advice he may offer.
		"	earned some respect	Join Date: Feb 2014	Groaned at 5 Times in 2 Posts	Have you moved back to Australia recently? Care to share?	banadol	Posts: 288	1,009	5	Leaving Switzerland
165	21.09.2015, 21:13	Newbie	Thanked 0 Times in 0 Posts	Location: Martigny	" 
			
			I have left Switzerland permanently, and am in the process of obtaining my 3rd pillar money to pay off my UK mortgage. All is going well. The money will be subject to a small withholding tax in Switzerland, of course, but... is it then subject to income tax in the UK as well? i.e. do I have to declare it in a UK tax return, or is it consider to be already taxed?   
Thanks!
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Swiss withholding tax sufficient?	Mikef	Posts: 1	857	0	Leaving Switzerland
166	18.09.2015, 13:23	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Zurich	"    Perfect!!!   
That's exactly what I was looking for... Thanks a lot...   
Regards,   
Nico.
		"	become a little unpopular	Join Date: Aug 2015	Groaned at 5 Times in 3 Posts	Metallic / Plastic trunks for move	Nicogou	Posts: 16	1,057	9	Leaving Switzerland
167	19.08.2015, 11:04	Junior Member	Thanked 19 Times in 10 Posts	Location: Basel	"    If your still married she has to sign as she has an interest in the matter. If your divorced just show the certificate.
		"	no particular reputation at present	Join Date: Apr 2013	Groaned at 0 Times in 0 Posts	Proving I'm not married (British)	LostTheMarbles	Posts: 86	1,447	6	Leaving Switzerland
168	21.04.2015, 11:21	Member	Thanked 33 Times in 19 Posts	Location: Zurich	" 
			
			Anyone has experience in cancelling with Swisscare? I am wondering if the requirements might be more lenient...
		"	made some interesting contributions	Join Date: Jan 2011	Groaned at 0 Times in 0 Posts	cancelling health insurance	mhk	Posts: 163	2,987	8	Leaving Switzerland
169	14.09.2015, 16:19	Newbie	Thanked 0 Times in 0 Posts	Location: Bern	" 
			
			I moved from Sthlm to Zürich after a few years in the Swedish capital. I looked at different options, and in the end, I discovered/concluded that the easiest option by far was to use the simple snail mail office. I mailed myself from Sthlm to Zürich a total of 10 banana boxes, carrying clothing, books, kitchen appliances etc - the usual stuff you would imagine that is collected during a few years somewhere. Each box cost me approximately 700 SEK, which multiplied by 10 made around 7000 SEK - this was still cheaper than any transport companies I talked to at the time.    
I had some furniture as well, but that one I decided to drive myself by car a few months later.    
Hoppas detta är dig till hjälp!   "	no particular reputation at present	Join Date: Aug 2012	Groaned at 0 Times in 0 Posts	Transport  to Sweden	Sueco	Posts: 3	828	1	Leaving Switzerland
170	18.08.2015, 15:50	Member	Thanked 92 Times in 24 Posts	Location: Zurich	" 
			
			We are going to send our first test box this week. We ordered (rather expensive) boxes from packshop.ch, at least the service was really good. We will ship thru the post -- max price is CHF 164 for 30kg. It is most economical between 20-30kg. There is no point in shipping 21kg -- either ship in each box 19.9kg, 24.9kg, or 29.9kg. So, keep some heavy stuff around until the end etc   
Re: customs in canada, you will pay a fortune in tax and duty unless you fill out the B4 customs form and specifically get it stamped when you enter canada. 
What I don't know yet, and what I need to figure out this week, is how it works if the boxes arrive before you arrive in Canada (which is our plan)   
hope this helps
		"	earned some respect	Join Date: Oct 2007	Groaned at 0 Times in 0 Posts	Which box sizes make sense for shipping via post internationally?	xaphod	Posts: 175	1,574	4	Leaving Switzerland
171	23.08.2010, 16:16	Junior Member	Thanked 8 Times in 6 Posts	Location: zurich	" 
			
			Hi guys ...   
For every ones' information - immigration office told me its 90 days .
		"	no particular reputation at present	Join Date: Apr 2010	Groaned at 0 Times in 0 Posts	Stay outside switzerland on L-Dependent Permit (non EU)	fig	Posts: 30	2,439	8	Leaving Switzerland
172	13.09.2015, 12:33	Newbie	Thanked 0 Times in 0 Posts	Location: uk	" 
			
			Anyone know of reliable man and van to take some boxes from london to geneva
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	part load london to geneva	Pinnacle	Posts: 1	657	0	Leaving Switzerland
173	28.08.2015, 19:11	Newbie	Thanked 0 Times in 0 Posts	Location: Zermatt	" 
			
			company pension - check w ur company's pension fund administrator. the mandatory part (small) cannot be withdraw early for u.k. resident.. the other (bigger) part can be withdrawn by paying small taxes depending on canton or u can keep it in a swiss pension account and withdraw/pay tax later.   government pension (OSI etc) - cannot withdraw for u.k. resident but u r entitled to some benefits when u retire.
		"	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	Claiming back Pension contributions	DJandybrown	Posts: 1	1,361	2	Leaving Switzerland
174	01.09.2015, 13:01	Newbie	Thanked 0 Times in 0 Posts	Location: Langwiesen	" 
			
			u need to also sort out ur taxes first.  what I did.. pay them extra for 2015 taxes.  give the gemeinde tax office POA form from accountant.  go to de-register and they print out a form which i take to the tax office next door to stamp that I am cleared on taxes.  then they do the de-register.  I paid 30chf for certificate of de-register which I can give to insurance etc to get refunds.
		"	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	Leaving Switzerland Permanently - How to get the leaving form	kushanw	Posts: 2	1,573	4	Leaving Switzerland
175	02.09.2015, 11:55	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Vaud	" 
			
			you will have to pay all remaining installments and expect a leasing penalty of a few thousand CHF.  
Have you looked into transferring the lease to a new owner?
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Avs, 2eme pillier and car leasing	Nathyb	Posts: 15	923	8	Leaving Switzerland
176	13.07.2015, 21:59	Junior Member	Thanked 8 Times in 4 Posts	Location: Bern	" 
			
			Took oooh... all of 5 seconds to get this info:      There's a number there. Give it a call and they'll be sure to answer your questions.
		"	no particular reputation at present	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	Redirecting post to UK after leaving CH	jube	Posts: 32	1,627	7	Leaving Switzerland
177	21.08.2015, 22:31	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Zurich	" 
			
			This article and the questions and answers might help your friend to better understand having his pillar III pension paid out and then returning to Switzerland:       
According to this question and answer, there is no requirement to repay pension funds taken out at emigration if the emigrant decides to return to Switzerland:   
 ""Markus 
 16. Juli 2012 
Ich  lebe seit 20 Jahren im Ausland (Asien, also nicht EU nicht EFTA) und  habe mir vor 8 Jahren (2004) die gesamte Pensionkasse auszahlen lassen. 
 Ich werde nun in die Schweiz zurueckkehren mindestens fuer ein Jahr ev.  viel laenger. Muss ich diese Auszahlung vor 8 Jahren mit der Rueckkehr  In die Schweiz der Pensionskasse zurueckzahlen?     
 FinanzMonitor.com 
 16. Juli 2012 
Hallo Markus 
 Nein, Sie müssen das Geld nicht zurückzahlen. Es gibt (ausser bei der Wohneigentumsförderung WEF) keine Rückzahlungspflicht.""
		"	become a little unpopular	Join Date: Aug 2015	Groaned at 5 Times in 3 Posts	2nd & 3rd Pillar account, Swiss taxes	Nicogou	Posts: 16	1,322	1	Leaving Switzerland
178	05.07.2015, 15:42	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hi,     
Oh I was on vacation, will figure it out soon, still trying to find out what fits in my car and what does not.     
Best
		"	no particular reputation at present	Join Date: Jun 2015	Groaned at 0 Times in 0 Posts	Dhl	Zurich2015	Posts: 11	1,800	6	Leaving Switzerland
179	19.08.2015, 13:09	Junior Member	Thanked 38 Times in 9 Posts	Location: basel	"    You self certified in the declaration that you had been a resident for 6 months, false declaration is a criminal offence & you may end up paying UK taxes whilst you were not resident.   
You can't have your cake & eat it, your either been living in the UK for 6 months, a resident entitled to a UK driving license & liable to UK taxation for the last 6 months pr you have not.......
		"	considered a nuisance	Join Date: Nov 2011	Groaned at 36 Times in 11 Posts	Swiss citizen locating to UK	baselesque	Posts: 44	1,351	11	Leaving Switzerland
180	17.08.2015, 00:07	Newbie	Thanked 3 Times in 3 Posts	Location: Between Edinburgh & Zurich	"    thank you kindly for taking the time to provide this information.  much appreciated!
		"	become a little unpopular	Join Date: Apr 2013	Groaned at 5 Times in 2 Posts	Property management company rejecting prospective non-Swiss tenants	ELdEL	Posts: 7	2,288	22	Leaving Switzerland
181	11.08.2015, 16:32	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	"    3 options: 
1) Pay a transport company 
2) Drive a van to London and then back again (empty) and then fly to London 
3) Fly to London and then drive a van over (empty) and then back again with your stuff.
		"	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	Transporting goods to London	Esarakvashina	Posts: 1	900	1	Leaving Switzerland
182	01.08.2015, 14:02	Newbie	Thanked 0 Times in 0 Posts	Location: Spreitenbach, Aargau	"    Well they have to use a passport to declare their identity in any situation.  So it really comes down to how border control feels about it.
		"	no particular reputation at present	Join Date: Apr 2009	Groaned at 0 Times in 0 Posts	Driving to the UK via Calais next Saturday/Sunday	annaydin	Posts: 1	1,494	7	Leaving Switzerland
