	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts	views	replies	topic
870	15.09.2014, 10:55	Forum Veteran	Thanked 891 Times in 424 Posts	Location: nearby the lake	" 
			
			Hi EFrs, I'm looking for asian stores in ZH that sell Indonesian instant seasoning mix (i.e. Indonesian brand or produced in Indonesia). I know I could order it online from pasar-indonesia.com, but am just wondering whether I could find asian stores around that sell it. In many asian stores that I often go to (e.g. Lian Hua in Wiedikon and Berninaplatz), I could only find Thai, Viet, and Filipino instant seasoning mixes. Thank you for the info  !
		"	a reputation beyond repute	Join Date: Apr 2014	Groaned at 21 Times in 17 Posts	Indonesian instant seasoning in asian stores ZH	FuriousRose	Posts: 849	634	0	Food and drink
871	14.08.2014, 00:46	Newbie 1st class	Thanked 3 Times in 1 Post	Location: Zurich	" 
			
			The Food Market at Jelmoli usually has a decent selection.
		"	no particular reputation at present	Join Date: Dec 2013	Groaned at 0 Times in 0 Posts	Tea shops in Zurich?	rock^	Posts: 14	1,228	2	Food and drink
872	29.09.2007, 14:56	Senior Member	Thanked 431 Times in 233 Posts	Location: Zürich	"     
The MEKTOUB         
still is the best Moroccan Restaurant in Switzerland. The Rue Chapponière is very close to Cornavin, in the Quartier Paquis, where you can find quite many Maghrebine shops also
		"	an excellent reputation	Join Date: Aug 2007	Groaned at 23 Times in 21 Posts	tip: Finding (cheap) ethnic food ingredients in Zürich	ElJeFe	Posts: 496	4,766	7	Food and drink
873	05.09.2014, 14:55	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	"    This is one of the best custom features of EF (not part of the standard vBulletin).  As soon as you post a question that has often been discussed the software will pull up several (mostly) relevant threads.
		"	no particular reputation at present	Join Date: May 2012	Groaned at 0 Times in 0 Posts	Ethnic (Greek, Moroccan) Food Shop in Zurich?	Gwan Wally	Posts: 7	1,778	3	Food and drink
874	22.08.2014, 21:32	Forum Legend	Thanked 5,407 Times in 2,016 Posts	Location: Albisrieden	" 
			
			Edeka over the German border invariably stocks kippers too.
		"	a reputation beyond repute	Join Date: Sep 2006	Groaned at 94 Times in 63 Posts	Kippers in Zurich	nickatbasel	Posts: 3,861	1,534	12	Food and drink
875	10.09.2014, 21:47	Junior Member	Thanked 76 Times in 29 Posts	Location: St. Gallen	    I thought this thread is about American foods?     In Russia, cucumber pickles you.  	made some interesting contributions	Join Date: Mar 2009	Groaned at 0 Times in 0 Posts	A dream comes true?	NoToM	Posts: 66	2,075	34	Food and drink
876	15.07.2014, 23:08	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Zurich	"    They do. At least the Migros in Oerlikon. I think it's called Yufka-Teig.
		"	no particular reputation at present	Join Date: Jul 2013	Groaned at 0 Times in 0 Posts	Balkan veggies in Zurich	Goran	Posts: 13	1,136	6	Food and drink
877	10.09.2014, 23:10	Junior Member	Thanked 9 Times in 8 Posts	Location: Zurich	" 
			
			Vitamix resellers in Germany, none listed in Constance.      "	no particular reputation at present	Join Date: Aug 2011	Groaned at 0 Times in 0 Posts	Need advice on buy VITAMIX in Constance	logout	Posts: 33	807	1	Food and drink
878	09.09.2014, 12:03	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Basel	"    What makes you think that? Although I don't know of anywhere specific for the OP's question, there are certainly a lot of sweet chestnut trees in this area, including one in our back garden in Alsace. Pretty sure that some of the woods from Riehen into Germany (via Inzlingen and Eastwards), or around Röderdorf/Leymen would have plenty of such trees in them, for example.
		"	no particular reputation at present	Join Date: Feb 2010	Groaned at 0 Times in 0 Posts	Where to pick chestnuts near Basel	draskonja	Posts: 10	1,074	2	Food and drink
879	05.09.2014, 13:46	Junior Member	Thanked 10 Times in 6 Posts	Location: Zurich, Switzerland	" 
			
			I don't keep eggs in the fridge at all, hard boiled or otherwise.
		"	no particular reputation at present	Join Date: Jul 2011	Groaned at 0 Times in 0 Posts	Why don't hard boiled eggs need to be refrigerated in Swizerland	Maria7890	Posts: 52	3,146	21	Food and drink
880	14.01.2010, 12:38	Forum Legend	Thanked 10,007 Times in 3,078 Posts	Location: Kt. Glarus	" 
			
			Like it! And of course you must chase it down with Rivella, mandatory on menu.
		"	a reputation beyond repute	Join Date: Aug 2007	Groaned at 35 Times in 33 Posts	Rivels / Rivlets (pea-sized dumplings in soup)	MathNut	Posts: 4,241	8,164	9	Food and drink
881	19.03.2014, 00:08	Forum Legend	Thanked 10,603 Times in 5,426 Posts	Location: Murten - Morat	" 
			
			Thanks for the heads up on this, picked up a couple of blocks on Wednesday, very nice with my homemade chutney!
		"	a reputation beyond repute	Join Date: Oct 2011	Groaned at 544 Times in 344 Posts	Ostermundigen Berne, good cheddar cheese	Sbrinz	Posts: 11,004	1,422	11	Food and drink
882	03.09.2014, 17:44	Junior Member	Thanked 19 Times in 15 Posts	Location: Zofingen	    I meant you probably can't drill down to get your own rather than they probably don't have Quellwasser!   Although maybe you can...   	earned some respect	Join Date: Mar 2014	Groaned at 0 Times in 0 Posts	Quellwasser source at your house?	buffalox	Posts: 69	765	3	Food and drink
883	02.06.2014, 20:55	Junior Member	Thanked 1 Time in 1 Post	Location: Basel	" 
			
			Hi,   
I had some water kefir grains last year (and sent some to a few other EFers who contacted me via the other kefir thread). Unfortunately I don't have any anymore, but I originally bought them online from the webshop link posted somewhere near the start of that thread (sorry I am on my phone so can't link to it easily!). So if you have no luck finding a donor you could start from there.   
[edit:    
It took me a few batches to get the grains I bought going, presumably they were from frozen storage or something, and it takes a little tlc to revive them, but after 3 or 4 batches we were in business        
Yes you make water kefir using a sugar solution and usually do a second ferment after removing the grains, adding fruit juice or something else to flavour it.    
Good luck!
		"	no particular reputation at present	Join Date: May 2009	Groaned at 0 Times in 0 Posts	Water kefir grains and kombucha	augusta	Posts: 39	1,202	4	Food and drink
884	02.09.2014, 15:18	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	"    Amateur.
		"	no particular reputation at present	Join Date: Sep 2014	Groaned at 0 Times in 0 Posts	Shortening	Akman49	Posts: 1	2,659	19	Food and drink
885	02.09.2014, 16:07	Junior Member	Thanked 29 Times in 13 Posts	Location: St. Sulpice, Vaud	" 
			
			Hello   
Does any one have advice about a kitchen store for good quality pots and pans in the Lausanne area. I am looking for stuff that will last a long time and am willing to pay a little extra for it.   
Thanks so much for your help.
		"	earned some respect	Join Date: Feb 2014	Groaned at 0 Times in 0 Posts	Kitchen store for pots and pans in Lausanne area	superbee	Posts: 47	894	0	Food and drink
886	15.07.2009, 19:36	Forum Veteran	Thanked 2,512 Times in 812 Posts	Location: Here	" 
			
			They also sell ice out in the Boonies. The drinks warehouse place next to the bowling alley in Affoltern am Albis sells ice by the bucket load (or some other measure bigger than a cube).
		"	a reputation beyond repute	Join Date: Sep 2008	Groaned at 173 Times in 77 Posts	I found ICE! The recipe lives!	Karl	Posts: 1,723	15,482	136	Food and drink
887	31.08.2014, 20:21	Senior Member	Thanked 178 Times in 88 Posts	Location: Zurich	"    Lobster from Switzerland to the U.K?   
That's a bit like coals to Newcastle, isn't it?
		"	slipped a little	Join Date: Jul 2012	Groaned at 47 Times in 31 Posts	Swiss icecream in long flight?	Mr.Maquiavelo	Posts: 251	2,797	26	Food and drink
888	15.08.2014, 14:52	Forum Veteran	Thanked 934 Times in 420 Posts	Location: Kt Zurich	"    The wines I have listed in the previous reply    
Any Indian beer would do - Kingfisher maybe? But then again, this is a Mauritian curry. So, not so sure.
		"	a reputation beyond repute	Join Date: Nov 2013	Groaned at 9 Times in 6 Posts	Wine pairing with curry	Clumsy Maman	Posts: 702	3,810	67	Food and drink
889	30.08.2014, 06:46	Banned	Thanked 35 Times in 22 Posts	Location: nussbumen	" 
			
			Hi All,   
Dont miss the Fun and Food carnival in Baden at  Markthof Nussbaumen at 11    
Food  from North to South India 
astrologer famous 
Indian jewelery and dresses 
Sarees
		"	earned some respect	Join Date: Sep 2009	Groaned at 0 Times in 0 Posts	Indian Food	arnav	Posts: 65	765	0	Food and drink
890	10.09.2013, 15:12	Junior Member	Thanked 4 Times in 3 Posts	Location: Lausanne	" 
			
			I wish it were possible to get North American blue crabs here ( , not those insipid Asian blue crabs with no flavor). A proper Chesapeake Bay crab boil* would be awesome. Or proper crab cakes.   
*The name is a misnomer: on the Chesapeake, crabs are steamed, never boiled.
		"	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Chinese mitten crab (Wollhandkrabbe)	fishkid	Posts: 33	2,732	13	Food and drink
891	28.08.2014, 14:11	Junior Member	Thanked 18 Times in 15 Posts	Location: Zurich	" 
			
			FWIW, it's not the *best* in terms of selection or quality, but for its outstanding value and nice atmosphere, I really enjoy Tasca Romero in Niederdorf. (It's the sibling of the venerable Bodega Española, which has a wider selection, but such horrible acoustics in the dining room that my friends and I find it unpleasant.)
		"	annoyed a few people around here	Join Date: Jan 2013	Groaned at 10 Times in 4 Posts	Tapas restuarant in Zurich?	2donkeysineurope	Posts: 53	1,227	7	Food and drink
892	28.08.2014, 12:26	Junior Member	Thanked 27 Times in 14 Posts	Location: Zug	"    I keep my wine in the cellar too.  Never checked the temperature   but if I take a bottle of the red wine direct from the cellar I find it a bit too cold to drink directly - I have to let it warm up a bit. 
Our cellar is on the second floor but still underground (!) because our place is built on a steep slope.
		"	no particular reputation at present	Join Date: Mar 2012	Groaned at 0 Times in 0 Posts	Wine cooler/fridge	anettemichael	Posts: 60	2,809	15	Food and drink
893	02.02.2010, 00:14	Senior Member	Thanked 85 Times in 60 Posts	Location: Zürich	" 
			
			One would hope that both wines are made from grapes - but these days, who knows?   
That said, I think the suggestion is a good post - we all know that in the end, one gets what one pays for.   or less, if you live in Switzerland... 
Lets not be too negative! we all know that there is a difference, it is all relative; but maybe on occasion one can be looking for a cheap wine? sometimes the cheap stuff is awful. Good to know that one is not so. We are not planning a blind tasting!!!
		"	considered knowledgeable	Join Date: Oct 2008	Groaned at 2 Times in 2 Posts	things to do with CHF 10 - go buy this wine	peebix	Posts: 426	3,427	38	Food and drink
894	27.08.2014, 22:46	Forum Veteran	Thanked 2,512 Times in 812 Posts	Location: Here	" 
			
			Excellent tip Karl! Like you say, i've tried the juice saga last year and it turned out to be hard work and a lot of it went off probably because we kept it longer than 72hrs. Will give it a bash, the smoothie that is..  "	a reputation beyond repute	Join Date: Sep 2008	Groaned at 173 Times in 77 Posts	Great way to use up grapes!	Karl	Posts: 1,723	771	4	Food and drink
895	28.08.2014, 00:51	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Wettingen	" 
			
			We are from India, and have not been too experimental in our cooking - we usually stick to Indian masalas and spices; the only non-Indian pantry supplies we buy have been restricted to: 
A variety of herbs 
Cheese (mostly brie, gouda, feta, parmesan) 
Vinegars (rice, balsamic, chilli, apple cider) 
Sauces (soy, tomato, fish sauce, sweet and sour, teriyaki, barbeque) 
Olives 
EVOO   
With the above, I my weeknight meals range from Chinese, Thai, Italian, Mexican (aside from the obvious Indian).  
Recently, at a friend's place, I tried pasta with tinned sardines and I was blown away by the boost of flavor from these.    
I'd like to know what are your favourite pantry staples from local stores here - sweet/ savory doesn't matter - would love to try new and interesting flavors in our cooking. TIA!
		"	no particular reputation at present	Join Date: Mar 2014	Groaned at 0 Times in 0 Posts	What are your favourite pantry staples?	harrypotterfan	Posts: 21	556	0	Food and drink
896	25.08.2014, 17:58	Newbie 1st class	Thanked 6 Times in 6 Posts	Location: Zurich	" 
			
			Yes, just like others' words. 
Cook something from your own country, especially if you are not European or American. 
I would treat my swiss food with Chinese, Japanese or Thailand food.
		"	no particular reputation at present	Join Date: May 2014	Groaned at 0 Times in 0 Posts	Lunch Ideas for Swiss Friend	Ovi23	Posts: 25	1,890	20	Food and drink
897	04.08.2014, 21:51	Forum Legend	Thanked 12,065 Times in 4,728 Posts	Location: Zurich	"     
Yes I am sure You have a good longterm memory! I meant it couldnt be any of the dishes people suggested as toum is always served alongside a chicken dish. Anyway been going to cedre for years and never seen a dish with chicken in yoghurt however why dont you go and ask the owner in the badenerstrssse location and am sure he can help you find out!    
Will have a look at the cookbooks later when I get a chance and let you know.
		"	a reputation beyond repute	Join Date: Mar 2009	Groaned at 529 Times in 401 Posts	Need help identifying a Lebanese recipe/dish...	Richdog	Posts: 9,274	1,659	27	Food and drink
898	22.08.2014, 10:20	Forum Legend	Thanked 20,277 Times in 9,728 Posts	Location: Lugano	"    Would that really be any cheaper?    
Enlisting him seems the only way to hit budget!
		"	a reputation beyond repute	Join Date: Dec 2010	Groaned at 943 Times in 736 Posts	Switzerland: Army promises troops 'Swiss-made food'	st2lemans	Posts: 18,482	1,729	21	Food and drink
899	23.09.2007, 10:52	Newbie 1st class	Thanked 4 Times in 2 Posts	Location: Zurich	"    Kaufland, Marktkauf, Edeka, Rewe, Real are all large supermarkets in the region, if that helps?   
When my Zürich inhabiting colleagues visit me in Basel I send them to Rheinfelden for shopping on the way home. It's only 45 minutes back for them in the car from the border stop.
		"	no particular reputation at present	Join Date: May 2007	Groaned at 0 Times in 0 Posts	German supermarkets from Zurich	Fergico	Posts: 16	3,214	5	Food and drink
900	26.08.2014, 19:19	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Zurich	"    Never been at Taverne, will give it a shot. My favorites places for Pizza in Zürich are Scala at Schaffhauserplatz and Bar Basso at Sihlporte.
		"	no particular reputation at present	Join Date: Jul 2014	Groaned at 0 Times in 0 Posts	Delicious Pizza at Taverne	nitzan	Posts: 11	634	2	Food and drink
901	24.09.2009, 14:43	Forum Veteran	Thanked 609 Times in 341 Posts	Location: Züri	" 
			
			I bought a Quark Tart from Migros over lunch, not the Cheesecake kind, the freshly baked pie kind at the Gourmesa.    
Nice bit of sweet pastry with a very thin filling of Quark and raisins. I liked it very much and it was certainly worth the 3.50 francs.    
But what's with the dreaded raisins? The Quark Torte even had lots of raisins in it. Not my taste.
		"	a reputation beyond repute	Join Date: May 2009	Groaned at 0 Times in 0 Posts	Quark - What is it ?! Here's Help !	Me Myself &amp; I	Posts: 1,007	11,702	39	Food and drink
902	26.03.2014, 14:58	Forum Veteran	Thanked 1,082 Times in 454 Posts	Location: ...	" 
			
			All these have given me some inspiration and have added a 'cooking blog' the the other travel, restaurant and expat life blogs on my site.      "	a reputation beyond repute	Join Date: Jan 2010	Groaned at 9 Times in 6 Posts	favorite food blogs	zymogen	Posts: 950	2,974	15	Food and drink
903	25.08.2014, 16:11	Forum Legend	Thanked 22,595 Times in 10,192 Posts	Location: Neuchatel	" 
			
			Found a receipe in English for Pizokel:   
Pizokel with cabbage, Canton Graubünden (Bizoccals cun ravitscha)       Pizokel were eaten in a wide variety of ways. In some places when eaten by themselves they are known in Rumantsch as ""bizochels bluts"", or bald pizokel.    
If someone leaves a small amount of any kind of food on the serving dish for politeness sake, in the Engadine this is called ""far sco quel dal bizoccal"", meaning more or less leaving the last pizokel.       
Ingredients for the pizokel for four people:   
* 7 oz buckwheat flour 
* ¼ cup milk 
* 2 beaten eggs 
* ½ oz finely chopped Bündnerfleisch (air-dried beef) 
* ½ oz finely chopped Salsiz (spicy salami-type sausage) 
* ¾ oz finely chopped leek 
* 1 tsp butter 
* salt 
* nutmeg   
Ingredients for vegetable and bacon accompaniment:   
* 2 oz bacon strips 
* 1 pinch garlic 
* ½ oz finely chopped onion 
* 1 tsp butter 
* 4 oz Savoy cabbage 
* 4 oz spinach 
* salt 
* pepper 
* nutmeg 
* ¼ cup whipping cream   
For the pizokel:   
1. Put the flour, milk and eggs into a bowl and stir to obtain a smooth dough 
2. Braise Bündnerfleisch, Salsiz and leek in the butter, then mix into the dough. 
3. Spread the soft dough thinly over a clean surface, using your hands. (It will be too soft use a rolling pin.) 
4. Cut into strips about 2 inches long, and drop into boiling water. 
5. When they rise to the surface, fish them out with a slotted spoon.   
For the accompaniment:   
1. Cut cabbage and large spinach leaves into large pieces, but leaving no leaves whole, and cook briefly in salted water.  
2. Drain well. Braise bacon strips, garlic and onion in the butter, add vegetable mixture. 
3. Add drained pizokel. Season to taste with salt, pepper and nutmeg. 
4. Stir in cream and serve immdiately
		"	a reputation beyond repute	Join Date: Sep 2010	Groaned at 386 Times in 287 Posts	Great recipes from your local CH area...	Odile	Posts: 19,645	998	7	Food and drink
904	25.08.2014, 21:19	Senior Member	Thanked 364 Times in 103 Posts	Location: Zurich	"     
I have never been there, but the restaurant enjoys a splendid Reputation. I will get there .......
		"	an excellent reputation	Join Date: Sep 2007	Groaned at 40 Times in 22 Posts	Uganda Food [Zurich]	makeabigwish	Posts: 309	843	1	Food and drink
905	26.02.2009, 16:55	Forum Legend	Thanked 39,285 Times in 12,282 Posts	Location: GL	"    As Jeremy Clarkson said, ""Cannock would be the worst town in the world if it wasn't for Burton on Trent""   
If you want to know more about Dougal's roots you have to read this. It explains a lot:    "	a reputation beyond repute	Join Date: Nov 2007	Groaned at 973 Times in 741 Posts	Schabziger Cow Extract	Dougal's Breakfast	Posts: 15,557	6,772	79	Food and drink
906	21.08.2014, 18:35	Senior Member	Thanked 364 Times in 103 Posts	Location: Zurich	" 
			
			Thanks for your replies.   
If anyone else knows, perhaps where I can get frozen tart cherries would be a big help.
		"	an excellent reputation	Join Date: Sep 2007	Groaned at 40 Times in 22 Posts	Sour/tart cherries, fresh, frozen, dried, juice ??	makeabigwish	Posts: 309	1,886	3	Food and drink
907	24.08.2014, 21:40	Forum Veteran	Thanked 1,227 Times in 563 Posts	Location: Zürich	" 
			
			I am really not into hip hop or this song (or a stoner for that matter) but it was an apt example I found on YouTube of the reference Mary Jane, which btw is a   reference to Marijuana.    
If I had to explain this to you, I do wonder what you kids did for kicks in your teenage years?       "	a reputation beyond repute	Join Date: Mar 2011	Groaned at 87 Times in 56 Posts	Ice Cream for Stoners	TobiasM	Posts: 801	1,223	11	Food and drink
908	22.08.2014, 11:47	Junior Member	Thanked 138 Times in 46 Posts	Location: Enge	"    The Thai brown sugar above is moist and you can form a ball in your hands.         You're probably right that the stuff in Coop in the little vials is flavoring. As I said, I don't need to look for it that often. I don't use that much and last time I was in the US I bought quite a large bottle of the stuff.    
But extract is available in Switzerland. What I would usually buy is always extract. You can get the bio Madagascar vanilla extract in the Aligro. I imagine it's not that expensive as I'm really cheap.   There is no way on earth I'd pay 18.90 for 100ml of vanilla. Though I do love the NOMU products. The sugar and spice mix is yum!    
You can also find the pods readily. I usually get them in the Migros.
		"	earned some respect	Join Date: Sep 2013	Groaned at 16 Times in 15 Posts	Where to find, what to call... Baking ingredients	SwissMiss86	Posts: 97	2,070	22	Food and drink
909	12.02.2007, 19:20	Forum Legend	Thanked 12,443 Times in 3,195 Posts	Location: Mostly Zurich	" 
			
			Migros online at   sell them but like everything else here are expensive(7.90CHF a kilo).We had some at Christmas and they were very good. They are listed in the Fruit and Veggies section under Ancient Vegetables. The little Biomarkt at Maennerdorf also sometimes stocks them.   
Now if only I could find some swede........
		"	a reputation beyond repute	Join Date: Feb 2007	Groaned at 29 Times in 28 Posts	Parsnips	grumpygrapefruit	Posts: 5,075	2,856	27	Food and drink
910	20.08.2014, 10:41	Junior Member	Thanked 10 Times in 9 Posts	Location: Lucerne	"    Sorry, I can't help with that - I found the store while googling.  
You're welcome.
		"	no particular reputation at present	Join Date: Aug 2013	Groaned at 0 Times in 0 Posts	Stroopwafel	EmaF	Posts: 63	1,611	12	Food and drink
911	21.06.2014, 16:13	Newbie	Thanked 23 Times in 3 Posts	Location: Zürich	"    Not whiny to me at all. She/he just wanted to know if it was possible to find a good burger here. If you had ever had a decent one, you'd understand that the meat in the burgers here often is quite bad.   
Despite someone living in a foreign country, you can't expect them to just automatically change their taste buds accordingly. Besides, if the Swiss didn't like hamburgers, then every McDonald's and Burger King that I see here wouldn't be packed at lunchtime.   "	no particular reputation at present	Join Date: Aug 2013	Groaned at 0 Times in 0 Posts	Are all burgers in Zürich bad?	hvsmnd	Posts: 5	5,270	69	Food and drink
912	27.05.2014, 11:15	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Luzern	" 
			
			You can buy the multi-grain Cheerios online at Le Shop or in Jelmoli. 
The plain Cheerios you can buy in Zurich at the Orelli Fusilli - english bookshop on Bahnofstrasse.
		"	no particular reputation at present	Join Date: May 2014	Groaned at 0 Times in 0 Posts	Cheerios in Switzerland?	creidy2002	Posts: 12	1,277	9	Food and drink
913	13.06.2010, 18:09	Forum Veteran	Thanked 519 Times in 269 Posts	Location: ZH	"    Important to sterilise the bottles    
Increase the levels of alcohol to prevent the bacteria developing    
Handle the wine anaerobically which should be relatively easy given that in sparkling wine the gas is co2 and this is heavier than oxygen
		"	a reputation beyond repute	Join Date: Dec 2007	Groaned at 6 Times in 4 Posts	Elderflower Champagne	zwissmiss	Posts: 606	2,596	16	Food and drink
914	13.01.2014, 21:33	Forum Legend	Thanked 12,065 Times in 4,728 Posts	Location: Zurich	" 
			
			1001: Chicken fladen brot was my all time best. Had it on e and kept going back for 2 weeks. Always the same fusion - onions, few tomatoes, yoghurt and never cocktail sauce and lot's of chilli flakes.   
All was super untill 3 weeks ago when I sat in for the first time and he brought me my fladen brot but with a lot of fat pieces in the meat and barely spicy enough. I can not bring myself to go there again.....maybe in a few weeks to see if it tastes better now  , just need to get that fatty meat taste out of my head first.
		"	a reputation beyond repute	Join Date: Mar 2009	Groaned at 529 Times in 401 Posts	Best Doner Kebab in Zürich?	Richdog	Posts: 9,274	17,088	102	Food and drink
915	15.08.2014, 18:05	Forum Legend	Thanked 20,277 Times in 9,728 Posts	Location: Lugano	"    Either, but if I remove the pits, I soak those separately (did that with the sour cherries and mirabelles I pitted for pies).   
But dilute 50% or so, though I've done it with the full 95%.   
Tom
		"	a reputation beyond repute	Join Date: Dec 2010	Groaned at 943 Times in 736 Posts	What to do with figs?	st2lemans	Posts: 18,482	1,653	38	Food and drink
916	27.06.2014, 01:50	Junior Member	Thanked 29 Times in 13 Posts	Location: St. Sulpice, Vaud	"    I'd say so - no one was rude or uncourteous, but I could tell I was breaking some kind of rule. I should clarify that this obviously depends on who you're eating with.  People in big cities, or people more widely travelled are perhaps not going to react so badly. Both times this happened it was with more 'local' people who were friends of friends, or family of family (once in France, once in Ticino).
		"	earned some respect	Join Date: Feb 2014	Groaned at 0 Times in 0 Posts	Being vegetarian in Switzerland	superbee	Posts: 47	5,787	68	Food and drink
917	16.08.2014, 20:02	Member	Thanked 133 Times in 60 Posts	Location: New York	"     
I know it seems stupid of me to ask such a question but I've never seen the word used before. Afterwards I looked it up in the dictionary and there it was. But surely it should be at least 'pre-made', that would be more like reality. I find it's not a logical way for a description - I could say that the new camera I have bought is also premade - simply because everything we have is 'premade'.      
I think...
		"	considered knowledgeable	Join Date: Aug 2011	Groaned at 3 Times in 2 Posts	Some great news for dessert lovers!	satans worm	Posts: 150	1,198	15	Food and drink
918	18.08.2014, 07:35	Unbridled Mod	Thanked 13,042 Times in 5,194 Posts	Location: Town or region	"    why be a one trick pony  , no law saying you can't  have more 'business' interests you know    
ps I'm surprised more people didn't thank ace1 for his useful comment knowing it might wind u up   "	a reputation beyond repute	Join Date: Dec 2009	Groaned at 570 Times in 368 Posts	Does anybody know where to get sesame chicken in the German speaking part?	lost_inbroad	Posts: 10,197	1,480	16	Food and drink
919	04.08.2009, 22:56	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	" 
			
			Migros Frey Praline Branches or Co-op Parline Branches.   
They look expensive in their own foil packings and taste nice and resonable price especially if you get them in ACTION!     
Lindt chocolate really has hit the Uk market. 
I think they were lucky in that they had a large advertising campaign just when Cadbury's had a huge recall of their product. 
Lindt chocolate is cheaper in the UK than in Switzerland at the moment (rate of exchange). 
Lindt were only sold in expensive places, but now you buy it in supermarkets in the UK (Sainsbury).
		"	no particular reputation at present	Join Date: Jul 2009	Groaned at 0 Times in 0 Posts	Best value for money chocolate	sobrerodes	Posts: 2	15,733	27	Food and drink
920	null	null	null	null	"     Why do you need a blender?
		"	null	null	null	How do you make your Spaghetti [sauce]?	guest	null	21,629	83	Food and drink
921	30.05.2014, 18:04	Newbie	Thanked 3 Times in 1 Post	Location: Geneva	"    Went to Coop on Saturday around 5pm last weekend - there were people standing, waiting for the staff to put the 50%-off sticker around the cakes area - and they grabbed things as they were put down.   
Have you been to the Migros at Gare Cornavin on a Sunday?  Couldn't move without bumping someone w/ my shopping basket.
		"	no particular reputation at present	Join Date: May 2014	Groaned at 0 Times in 0 Posts	Budget groceries shopping in Geneva/Switzerland	KingJulian	Posts: 4	10,028	20	Food and drink
922	24.07.2014, 18:02	Newbie 1st class	Thanked 10 Times in 3 Posts	Location: Baden	" 
			
			One of my favourite ones is Gottardo (Stadtturmstrasse 14) in central Baden. The pizzas are great, they have a nice wine list, a good local Italian restaurant atmosphere and the prices are fair. It's almost always full (which I find a good sign) so it's a good idea booking a table in advance.
		"	no particular reputation at present	Join Date: Jan 2014	Groaned at 3 Times in 1 Post	Restaurants in area Baden	Edv80	Posts: 19	1,443	14	Food and drink
923	01.08.2014, 17:25	Newbie	Thanked 0 Times in 0 Posts	Location: Lugano	" 
			
			New Orleans in  Quartiere Maghetti in Lugano!
		"	no particular reputation at present	Join Date: Jan 2014	Groaned at 0 Times in 0 Posts	Shisha/narghile/hookah Ticino,Lugano	anja.a	Posts: 3	1,682	1	Food and drink
924	30.07.2014, 12:48	Forum Legend	Thanked 12,443 Times in 3,195 Posts	Location: Mostly Zurich	" 
			
			for me anything from Kloster Andechs south of Munich       
or Weihenstephener Weissbier (the oldest brewery in the world)       
these beers can be bought in Konstanz in the Beer shops
		"	a reputation beyond repute	Join Date: Feb 2007	Groaned at 29 Times in 28 Posts	Reccomendations for German micro brew beers.	grumpygrapefruit	Posts: 5,075	1,753	21	Food and drink
925	06.08.2014, 22:45	Forum Legend	Thanked 9,948 Times in 5,677 Posts	Location: Misery-Courtion	" 
			
			Just wondering whether it's a requirement that all prepared food, no matter what type of packaging it comes in, has to have the standard nutritional information on it.  Because I've come across a few items here that don't give it.  Is it not required in Switzerland or the EU, but only a recommendation that it's included?   "	a reputation beyond repute	Join Date: Jul 2011	Groaned at 173 Times in 137 Posts	Nutritional info - required on food labels?	Medea Fleecestealer	Posts: 13,853	648	0	Food and drink
926	29.11.2012, 17:57	Forum Veteran	Thanked 2,252 Times in 1,235 Posts	Location: Zurich	" 
			
			And you can get your card directly there
		"	a reputation beyond repute	Join Date: Apr 2008	Groaned at 50 Times in 31 Posts	Aligro now with a shop in Schlieren	rainer_d	Posts: 2,473	3,719	12	Food and drink
927	04.06.2014, 17:36	Member	Thanked 58 Times in 35 Posts	Location: Zug	" 
			
			I am sad as well.  Linda and I always had great conversations.     
Hopefully, she gets going again!
		"	earned some respect	Join Date: Apr 2011	Groaned at 0 Times in 0 Posts	What is going on at Peace Foods (Baar)	Fish&amp;Chips	Posts: 101	2,011	5	Food and drink
928	05.08.2014, 16:07	Newbie 1st class	Thanked 4 Times in 2 Posts	Location: Wädenswil, Zurich	" 
			
			I am a cakebaker.     What day is his birthday?
		"	no particular reputation at present	Join Date: May 2014	Groaned at 0 Times in 0 Posts	Any cakebakers out there?	GnD	Posts: 20	553	1	Food and drink
929	17.01.2013, 22:45	Newbie 1st class	Thanked 6 Times in 3 Posts	Location: Le Locle	" 
			
			I got my delivery today. It was a good price for vast amounts of Ribena - especially with the free delivery offer they ran. Good service too. I will be using them again.
		"	earned some respect	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	Has anyone used MyExpatShop ?	joe6263	Posts: 18	1,260	5	Food and drink
