	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
297	12.01.2012, 12:38	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			As a US citizen I hope she doesn't conveniently 'forget' to put the $75,000 profit in her tax returns to the US authorities. That gain is taxable.  
Once she's paid all due taxes that b!§$¢h won't just be sorry for the Switzerland - whose country she contributed to causing massive damage to its reputation - but may also be feeling sorry for herself.   "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Hildebrand's wife says sorry to Swiss people		Posts: 1,154
298	16.03.2012, 13:13	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			There are a lot of expensive hotels in Switzerland, but I do not agree with the comment in the article saying that it lacks budget accommodation. It does in Zurich/Geneva and top resorts - but there is a lot of great but simple budget accommodation in some stunning areas (see example above).  
We use Freedreams and stay for 3 nights for 2 people in some great locations for 85CHF - but yes we have to take one meal in house. 14CHF per night isn't bad is it? Not many in towns in Switzerland- although a 4* hotel is available in Lugano - 14CHF per night!!!   
I've used hotels.com - to book hotels in Sharm-elSheik , Tenerife and South of Spain. Most people using the site will be booking for stays in such places - no wonder!
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss hotels most expensive in the world		Posts: 1,154
299	18.11.2011, 10:51	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"     
A new thread by the local?
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Particles still faster than light in experiment re-run		Posts: 1,154
300	16.03.2012, 18:16	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The driver of a coach that crashed in a Swiss alpine tunnel this week, killing 28 people, did not fallill and no  alcohol was detected in his blood, a prosecutor said on Friday, giving the results of an autopsy.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss crash driver not unwell: prosecutor		Posts: 1,154
301	16.03.2012, 13:50	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			An 11-year-old boy of dual British and Belgian nationality was among the 22 children killed in a bus crash in Switzerland this week, British officials said on Friday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	British boy among Swiss bus crash victims		Posts: 1,154
302	16.03.2012, 13:49	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland's lower house voted on Thursday on amendments to the laws as to what constitutes a 'Swiss made' product.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Lower house votes for 60 percent Swissness		Posts: 1,154
303	16.03.2012, 13:04	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Suspected Al-Qaeda militants have kidnapped a Swiss woman and are holding her in the southeastern province of Shabwa, a provincial chief and a security official told AFP on Friday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Al-Qaeda kidnap Swiss woman: Yemeni officials		Posts: 1,154
304	16.03.2012, 10:01	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The first survivors of a bus crash that shocked Belgium returned to a national day of mourning Friday, after grieving parents laid flowers at the Swiss Alps tunnel site where 22 school childrendied.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	First bus crash survivors back in Belgium		Posts: 1,154
305	15.03.2012, 15:20	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			they shouldn't have paid the remaining 60% and instead 'deferred' it to the next year assuming the results next year are much better...   "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss bank giant UBS slashes staff bonuses		Posts: 1,154
306	15.03.2012, 17:28	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Why is it OK to speculate about a coach crash when no official evidence has yet been released, but everyone gets so touchy about discussing airplane crashes? I have every faith that the guys who look into auto accidents and pathologists are doing what they do best in the Valais right now and answers will be given when they're good and ready, mainly for the families of the deceased to be able to at least try and find something resembling closure.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Driver 'wanted to play DVD' just before crash		Posts: 1,154
307	15.03.2012, 12:27	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Well fancy that ......  "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss press question safety of crash tunnel		Posts: 1,154
308	15.03.2012, 13:31	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Following the rejection of the six-week holiday initiative, one Bernese councillor is considering steps to alleviate stress and fatigue with the introduction of &lsquo;nap cabs'.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	'Bern needs nap cabs for daytime dozers'		Posts: 1,154
309	15.03.2012, 13:26	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The majority of Swiss are happy with the current shop-opening hours, a survey conducted in February shows.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	No need for longer opening hours: Swiss		Posts: 1,154
310	15.03.2012, 12:07	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss government on Thursday revised its 2012 growth forecast slightly higher to 0.8 percent, while pointing to signs of improvement in the eurozone debt crisis.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Switzerland raises 2012 growth forecast		Posts: 1,154
311	15.03.2012, 10:52	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss National Bank said Thursday that it would continue to keep the Swiss franc from gaining too much in value against the euro, as the SNP kept its reference interest rate close to zero.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Central bank keeps key rate at 0-0.25 percent		Posts: 1,154
312	15.03.2012, 10:04	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Relatives of victims of the coach crash that killed 22 children and six adults in a Swiss alpine tunnel as they returned from a skiing holiday arrived at the morgue Thursday to identify the bodies.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Relatives identifying crash victims: police		Posts: 1,154
313	15.03.2012, 09:59	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Seasoned rescuers and good Samaritans spoke of their shock Wednesday after battling through a ""war scene"" to free survivors trapped in the mangled wreckage of a school coach that crashed in Switzerland.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Rescuers recount 'war scene' at bus crash site		Posts: 1,154
314	15.03.2012, 09:50	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Belgian military planes were on standby on Thursday to fly home the bodies of 22 children and six adults killed in a school bus crash in a Swiss Alpine tunnel.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	No comfort as parents seek bus crash victims		Posts: 1,154
315	15.03.2012, 09:46	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Two Swiss tourists recovered in Pakistan on Thursday after a more than eight-month kidnapping ordeal told officials that they had escaped their Taliban captors, the army said.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss hostages 'escaped' Pakistani Taliban: army		Posts: 1,154
316	15.03.2012, 09:40	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Taliban have released two Swiss tourists kidnapped at gunpoint more than eight months ago while travelling through Pakistan's dangerous south-west, the army said on Thursday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Taliban release Swiss hostages: army		Posts: 1,154
317	14.03.2012, 12:22	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    I don't really like to say the following, but if there was ever a good moment, here it is:   
""lol""      "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Escaped patient kills one, injures seven in Basel		Posts: 1,154
318	14.03.2012, 16:18	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Prime Minister Elio Di Rupo on Wednesday declared a national day of mourning in Belgium following the horrific coach crash in Switzerland that killed 28 people, including 22 children.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Belgium declares day of mourning after crash		Posts: 1,154
319	14.03.2012, 16:16	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A 37-year-old Lithuanian martial artist was in court this week accused of murdering two jewellers and stealing watches worth over 750,000 francs ($809,232).        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Martial artist in court over jewellery murders		Posts: 1,154
320	14.03.2012, 14:38	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Nine Dutch children were in the coach crash in Switzerland that killed 28 passengers, 22 of them children, said a statement Wednesday from the Dutch foreign ministry.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Nine Dutch children were in coach crash: ministry		Posts: 1,154
321	14.03.2012, 14:35	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Faces drawn and carrying overnight bags, parents arrived at dawn at a Belgian primary school to find out if their children were among the 28 victims of Europe's deadliest crash in a decade.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Agony for parents after Swiss crash tragedy		Posts: 1,154
322	14.03.2012, 14:17	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss President Eveline Widmer-Schlumpf will on Wednesday visit the scene of the coach crash that killed 28 people including 22 children, a spokesman for her office said.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss president to visit coach crash site: official		Posts: 1,154
323	14.03.2012, 12:34	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A 25-year-old painter and his 23-year-old brick-laying brother have been arrested over the murder of the 44-year-old woman known as Claudia B.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Two brothers arrested over Claudia B. murder		Posts: 1,154
324	14.03.2012, 09:40	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"       
Sorry, you were too late:          
MODS: This thread needs to be either deleted or merged.    
cheers 
SC
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	28 dead in Swiss bus crash		Posts: 1,154
325	14.03.2012, 09:46	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The bus crash in Switzerland in which 28 people, including 22 Belgian schoolchildren died, is a tragedy for the country, Belgium's Prime Minister Elio Di Rupo said on Wednesday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss crash 'tragic day for all Belgium': PM		Posts: 1,154
326	13.03.2012, 13:06	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    His lawyers will now earn a fortune, by finding ways to turn much of the ""homes"" into ""apart-hotels"" with places reserved for ""privileged"" guests.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Second home vote could stall Egyptian magnate		Posts: 1,154
327	13.03.2012, 23:44	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Mario Gomez found the back of the net four times as Bayern Munich scored seven goals without reply on Tuesday night to ease past Basel and into the quarter finals of the Champions League.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Gomez grabs four as Bayern spank Basel		Posts: 1,154
328	13.03.2012, 18:01	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Three climbers -- a Swiss, an Austrian and a Pakistani -- have gone missing during an expedition to the highest peak in the Karakoram range on the Pakistan-China border, a tour operator said on Tuesday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss climber missing in Pakistan		Posts: 1,154
329	13.03.2012, 13:14	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			I think FCB need at least one more goal,i can`t see em going through without it.   
Yes Basel can ko Bayern,FCB have a very good team,especially in the attacking department.   
But,if i was to bet i would go for Bayern to go through,say 3 0 tonight,so 3 1 over the two games.   
For European football in general,it would make a nice and healthy change to see the Swiss and Cypriot Champions in the last 8.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Giant killers Basel scent Bayern blood		Posts: 1,154
330	13.03.2012, 12:10	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss police have identified the 44-year-old woman whose naked body was found by a group of young people turning up to play sport at the Dreifach Sports Hall in Lagenthal on Saturday morning.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Austrian chef Claudia, 44, brutally murdered		Posts: 1,154
331	13.03.2012, 09:56	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			European and US scientists said on Monday that many meat-eating animals appear to lose their ability to taste sweet flavours over time, a finding that suggests diet plays a key role in evolution.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Meat-eating animals lose taste for sweets: study		Posts: 1,154
332	12.03.2012, 18:07	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss daredevil Remo Läng flew 26 kilometres over the Alps in a wing-suit on Saturday, completely his vertiginous journey in just seven minutes.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss adventurer crosses Alps in wing-suit		Posts: 1,154
333	12.03.2012, 17:22	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swatch, a leading watchmaker, said on Monday that a lawsuit by US jeweller Tiffany had no legal basis and that it would contest the action in a battle between the luxury product groups.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swatch rejects Tiffany lawsuit		Posts: 1,154
334	12.03.2012, 14:44	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss central bank is in the spotlight for the second time in three months over alleged currency trading by a key official during sensitive times for policy over the Swiss franc.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss central bank in new trading controversy		Posts: 1,154
335	12.03.2012, 12:46	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The canton of Appenzell Ausserrhoden decided on Sunday to abolish lump-sum tax arrangements for wealthy foreigners.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Cantons vote to hike taxes for rich foreigners		Posts: 1,154
336	12.03.2012, 12:36	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Voters in Solothurn, north-western Switzerland, voted on Sunday for an amendment to the law requiring police and judicial officers to record the nationalities of offenders and suspects.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss canton to record nationality of offenders		Posts: 1,154
337	12.03.2012, 11:47	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			In future, only 20 percent of residences in any one community in Switzerland can be used as second homes, voters decided on Sunday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss to place cap on second homes		Posts: 1,154
338	11.03.2012, 21:02	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			""agree to a special parking facility with walls between spaces for prostitutes""   
I wish I had to learn driving again . Reverse park will never be the same.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss vote for less holiday, tougher rules on protests		Posts: 1,154
339	11.03.2012, 13:40	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland votes on Sunday in a series of referenda, some on the federal level, and others on a cantonal or local level.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Key questions: from holidays to sex stalls		Posts: 1,154
340	11.03.2012, 13:34	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland is voting on Sunday in a series of referenda on issues ranging from longer holiday entitlement to tougher rules on demonstrations in Geneva -- a proposal already denounced by a UN expert.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss vote on holidays, demos and sex trade		Posts: 1,154
341	11.03.2012, 13:31	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Residents in Geneva approved in a referendum on Sunday imposing tighter restrictions on demonstrations and authorising stiff fines for violators, according to near complete results.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Geneva to tighten protest restrictions: results		Posts: 1,154
342	09.03.2012, 12:47	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			You mean this isn't the case already?      "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Chimp police break up fights: Swiss study		Posts: 1,154
343	09.03.2012, 14:12	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A UN independent expert on Friday slammed a proposal to tighten laws on demonstrations in the Swiss city of Geneva, saying that it would ""unduly restrict"" the rights to free expression.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	UN expert slams Geneva demo ban plan		Posts: 1,154
344	09.03.2012, 12:51	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Residents of the Swiss city of Zurich will vote Sunday on whether to build dedicated garages where prostitutes can ply their trade, in a proposal aimed at moving streetwalkers away from residential zones.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Zurich ready to vote on drive-in prostitution		Posts: 1,154
345	09.03.2012, 11:35	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Researchers will publish a report on Monday confirming that snowfall in Switzerland has decreased in the past 30 years by up to 60 percent.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Dramatic drop in Swiss snowfall: study		Posts: 1,154
346	09.03.2012, 10:33	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss central bank posted on Thursday full year profits of 13.5  billion francs ($17.8 billion), with both its foreign currency stocks  and gold reserves contributing to the result.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss central bank posts bumper profit		Posts: 1,154
347	09.03.2012, 10:29	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss trading group DKSH said on Thursday that it would float about a third of its shares on March 21st, in a move expected to value the company at up to 3.0 billion francs ($3.3 billion).        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss trader DKSH to list on March 21st		Posts: 1,154
348	09.03.2012, 10:16	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Pakistan's top court on Thursday told the prime minister to ask Switzerland to reopen corruption cases against President Asif Ali Zardari, demanding a compliance report be submitted by March 21st.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Pakistan court squeezes PM on Swiss cases		Posts: 1,154
349	09.03.2012, 10:11	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Canadian owner of the Geneva-Servette Hockey Club, Hugh Quennec, is  set to take over the cash-stricken Servette Football Club (SFC) which  has filed for bankruptcy, the two clubs said on Thursday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Canadian hockey club boss bids for Servette		Posts: 1,154
350	08.03.2012, 13:30	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A recent study has shown that while sexual assaults on younger children are most often committed by family members, adolescents are more often abused by their peers.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Peers behind most teen sex abuse: study		Posts: 1,154
351	08.03.2012, 13:21	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A roof avalanche in Davos ripped through the ceiling of an apartment building almost killing one tenant.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Avalanche storms Davos tooth-brusher		Posts: 1,154
352	08.03.2012, 13:08	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Cannabis smokers caught with less than 10 grams of the drug will now only be subject to a 200 franc ($219) fine.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Pot smokers to get off with small fine		Posts: 1,154
353	08.03.2012, 10:07	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			I read it yesterday already in the Italian newspapers, in the section ""How crazy can the world get""   "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Zurich keeps things even with male affairs rep		Posts: 1,154
354	08.03.2012, 09:47	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The world's biggest watch fair is set to open in an optimistic mood, with Swiss watchmakers -- the industry's barometer -- expecting 2012 demand to beat 2011's, when exports hit a record.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	What crisis? Swiss watchmakers eye record 2012		Posts: 1,154
355	07.03.2012, 11:59	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss People's Party has launched a referendum to slow down the progress of the intended development in Zurich of drive-in postitution stalls.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Drive-in prostitution project in Zurich stalled		Posts: 1,154
356	07.03.2012, 11:44	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The group responsible for launching Switzerland's anti-minaret initiative has called the rejection of a motion to ban burqas on public transport and in dealings with authorities 'an affront'.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Anti-minaret group mulls burqa ban initiative		Posts: 1,154
357	07.03.2012, 09:40	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The United States Ambassador to Switzerland Donald Beyer on Tuesday welcomed the approval by Swiss lawmakers of a revised tax accord with the United States that eases banking secrecy rules.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	US envoy welcomes Swiss tax accord		Posts: 1,154
358	06.03.2012, 17:26	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Limit has been set at 3 million- so perhaps it won't affect tooooooooo many of us, or will it?
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss edge closer to tax hike for rich foreigners		Posts: 1,154
359	06.03.2012, 16:38	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Micheline Calmy-Rey, Switzerland's former president, fell victim to a full-facial cake attack in Geneva on Monday evening.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Violent cake attacker creams Calmy-Rey		Posts: 1,154
360	06.03.2012, 12:19	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			More than quarter of a million cross-border foreign commuters were working in Switzerland in the last quarter of 2011, new statistics show.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Switzerland sees surge in cross-border commuters		Posts: 1,154
361	06.03.2012, 10:03	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss lawmakers on Monday approved a revised tax accord with the United States that eases banking secrecy rules, allowing Washington to obtain details of tax cheats from Swiss banks with greater ease.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss agree deal to help US find tax cheats		Posts: 1,154
362	24.02.2012, 11:59	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	    Yes:   	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Pay-what-you-like hotels in Fribourg		Posts: 1,154
363	05.03.2012, 16:01	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The world's biggest watch event opens in Basel, Switzerland, this week on the back of a bumper year thanks to Asian demand for luxury timepieces.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Watch makers gear up for world's biggest fair		Posts: 1,154
364	05.03.2012, 13:13	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Commentators have reacted with consternation to news that a 66-year-old retired member of the clergy has given birth to twins following in-vitro fertilisation treatment in Ukraine.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	'We must accept certain limits of nature'		Posts: 1,154
365	05.03.2012, 12:42	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Last week the 28-year-old man known as Daniel H was sentenced to conditional life imprisonment for the murder of 16-year-old au-pair Lucie Trezzini &ndash; but many believe the term is not harsh enough.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Anger swells over jail term in 'Lucie' case		Posts: 1,154
366	04.03.2012, 23:59	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Another winner by the Local
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss pastor, 66, gives birth to twins: report		Posts: 1,154
367	05.03.2012, 10:04	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Heirs of a Qatari prince who died in 2000 are taking HSBC Suisse to court to obtain $2.6 billion they say he had on deposit with the bank, the Swiss weekly Le Matin Dimanche reported Sunday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Prince's heirs sue Swiss bank for fortune		Posts: 1,154
368	02.03.2012, 12:03	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    First of all, I hope that Servette-Genève and Xamax-Neuchâtel get rescued in the end.    
Do not be mistaken, there were similar things about those clubs in Luzern and Aarau, and Grasshoppers and FCZ in Zürich are only minimally better off !  The only football club who might survive minimally commercially is the FCB of Basel    
There not only are many different sports in Switzerland, but most of all, there are too many local/regional football clubs around here. Would all those local FCs in Zürich merge into either FCZ or GC, those clubs would be saved. They could maintain local ""subdivisions"" for training facilities of course.    
FCZ and GC a few years ago have merged in regard to icehockey. The result is good but not overwhelming.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	New investors eye Servette rescue		Posts: 1,154
369	27.02.2012, 12:52	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    The young man did not want to be a hero and acted out of instinct. He quite obviously simply wanted to stop the bus from crashing. The word ""hero"" may not be exactly correct, but is possibly the best term availabe.    
There is a difference between the two ""heroes"". This young man acted with an incredibly swift reaction and deciseness, while the ""hero pilot"" saved those 250 people by employing his professional abilities.    
Neither wanted to be a hero, but both did what needed to be done at the right time. If they got praised as ""heroes"" so be it.    
What I do not really like are ""Winkelrieds"", chaps who go into death ""heroically"" just to save others.    
The young man stated to be soooo sad that he could not do anything for the driver. He before departure had spoken with the driver about the four children of the man, and deeply felt with the berieved children   
And only when it was over, got clattering bones and teeth    "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	'Mr. Switzerland' hopeful averts bus disaster		Posts: 1,154
370	02.03.2012, 15:04	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss justice system is facing accusations of laxity after revelations about a Bern machinist arrested for sexual assaulting a woman despite previous convictions for more than 20 similar offences.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss justice slammed as 'serial rapist' strikes again		Posts: 1,154
371	02.03.2012, 11:22	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The world's biggest watch group Swatch on Thursday forecast 2012 sales growth of between five and ten percent.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swatch predicts strong growth in 2012		Posts: 1,154
372	02.03.2012, 11:15	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss-based temporary employment and placement group, Adecco, which posted a strong profit rise last year, said on Thursday it would cut 530 jobs in France.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Booming Adecco slashes French jobs		Posts: 1,154
373	01.03.2012, 13:02	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Are you kidding?  It should be the reverse -- 5,000 housing units are needed and 600 offices.  Seriously, this is going to make the housing crisis even worse if outside multinationals start occupying those offices quickly.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Holy Swiss cheese, Batman! Gotham is moving to Geneva!		Posts: 1,154
