	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts	views	replies	topic
291	09.12.2015, 16:05	Junior Member	Thanked 3 Times in 3 Posts	Location: Zurich	" 
			
			I confirm, August 2014. My son is in 7th now and the class before his was first to have English.
		"	no particular reputation at present	Join Date: Jun 2006	Groaned at 1 Time in 1 Post	English in state primary in Geneva?	"""John Mc"	Posts: 50	681	1	Education
292	07.12.2015, 00:03	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Welcome to the forum, but sorry we need more information.  What age is your daughter and what languages does she speak?  Going into secondary school without speaking a Swiss language (German for Zurich) will be extremely difficult for her.  You may have to look at sending her to an International school, expensive though that may be.
		"	no particular reputation at present	Join Date: Dec 2015	Groaned at 0 Times in 0 Posts	SecondarySchool	"""Jameela"	Posts: 2	817	2	Education
293	06.12.2015, 22:11	Member	Thanked 21 Times in 16 Posts	Location: Bern area	"    Oh sorry! 
Well I suppose it still applies, just that it's for a course and not a job. 
Tell them what you think is good about this school, about the specific course, which subjects you are particulary interested in and so on.
		"	become a little unpopular	Join Date: Jan 2015	Groaned at 8 Times in 3 Posts	FHNW Msc Life Sciences Interview	"""filswiss"	Posts: 121	854	3	Education
294	04.12.2015, 16:45	Junior Member	Thanked 8 Times in 8 Posts	Location: Zug	" 
			
			It's fairly common, in fact it's unusual for online services not to do it (I was surprised by a site that didn't recently).   
 Free trial, then they charge you the normal monthly rate.  You need to cancel your subscription before the end of the trial.   
You're less likely to cancel than you are to sign-up.
		"	no particular reputation at present	Join Date: Jul 2010	Groaned at 0 Times in 0 Posts	Is this safe to give your credit card details	"""Bella_2010"	Posts: 60	714	4	Education
295	04.12.2015, 13:44	Newbie	Thanked 0 Times in 0 Posts	Location: Zug	" 
			
			Hello,   
Is there anyone here currently doing the Masters in Banking & Finance in Zurich university? Or the one by Uni of Luzern?    
I would like to hear about your experiences studying there... Quantitative level of the courses... Course load.. Number of hours of lectures in a week.. Etc.   
Thanks so much 
Lara
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	MSc in Banking and Finance - Zurich, Luzern	"""Larafischer"	Posts: 2	741	0	Education
296	03.12.2015, 21:36	Forum Veteran	Thanked 548 Times in 348 Posts	Location: Thurgau	" 
			
			A UK filmmaker and adventurer,  may be good for children to follow a 1000 mile walk from Jerusalem, where they can ask questions     "	an excellent reputation	Join Date: Oct 2006	Groaned at 4 Times in 3 Posts	Geography project  - walkthemasar.com	"""telandy"	Posts: 1,976	574	0	Education
297	20.06.2015, 00:27	Junior Member	Thanked 0 Times in 0 Posts	Location: Dubendorf, Zurich	"    It's not bad, it's that in our experience the schedule and calender makes it  difficult for the kids to integrate in the local life. It's very easy to end up in a situation where you have limited contact with the outside world. And in primary school, they don't offer a real full-time solution (unlike other private schools), as they don't have after school care on Wednesday afternoons or during the school vacation.   
Also, since the kids usually aren't there during the vacation, if you happen to stay in town it can get a bit lonely. And unless you're lucky enough to live right by your kids' best friends, you end up doing a lot of driving around. I've had my fair share of trips from Seefeld to Forch and Uster for playdates.
		"	no particular reputation at present	Join Date: Sep 2010	Groaned at 2 Times in 1 Post	Relocating Geneva to Zurich area: Which School?	"""MDCP"	Posts: 54	1,338	4	Education
298	18.11.2015, 19:32	Junior Member	Thanked 29 Times in 11 Posts	Location: London	" 
			
			Thank you for all the replies. We've decided to put our daughter into nursery which will give my wife time to learn German and look for a job and will help my daughter integrate into society.   
Now the more difficult task, finding a place that has openings that my wife likes!
		"	earned some respect	Join Date: Jun 2015	Groaned at 4 Times in 2 Posts	Nursery or stay at home with mum?	"""Brian1985"	Posts: 36	1,589	12	Education
299	30.11.2015, 22:46	Member	Thanked 79 Times in 46 Posts	Location: Zürich	" 
			
			oh and yes they are serious about the prerequisites.    
but if you are close you can document it all and send it to PMI and they will tell you if you are eligible or not.
		"	no particular reputation at present	Join Date: Jan 2012	Groaned at 5 Times in 1 Post	PMP certification prerequisites - are they realistic?	"""Züricher"	Posts: 127	882	4	Education
300	01.12.2015, 17:55	Member	Thanked 79 Times in 46 Posts	Location: Zürich	" 
			
			Hello all,   
I was checking online some academies that are making the PMP certification, but I dont know which one is a good one, is there someone who can share his/her experience?   
Zurich area.   
Thanks, 
BR.
		"	no particular reputation at present	Join Date: Jan 2012	Groaned at 5 Times in 1 Post	Any suggestions for academy for PMP certification?	"""Züricher"	Posts: 127	546	0	Education
301	04.11.2015, 15:46	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			For me, it took me two months. You can send email to the secretory. She/he will tell you the status.
		"	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	University of Geneva - Spring Admissions	"""LeoKing"	Posts: 4	906	1	Education
302	26.10.2015, 00:28	Newbie	Thanked 0 Times in 0 Posts	Location: London	" 
			
			If you want to maximize your chances bring one or two great recommendation letters and the GRE. But I would put much more emphasis on the recommendation letters.    
If you plan to take the GRE, make sure you have an almost 100% score on the quantitative part. I doubt their care about the verbal one.
		"	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	ETH Admissions -Masters in Biomedical Engineering	"""peterpho"	Posts: 1	1,473	4	Education
303	28.11.2015, 11:04	Newbie	Thanked 0 Times in 0 Posts	Location: basel	" 
			
			SBrinz - if you read the page you linked to it states clearly that this is not a bilingual school, it teaches German and French as foreign languages.   
""Founded in 1961, the International School of Berne is a coeducational  day school offering an education in  to meet the needs of the  international community in Berne.""    
So at least your link helps the OP to rule that school out!
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 0 Times in 0 Posts	Bilingual English-German School in Bern	"""borabora"	Posts: 8	998	4	Education
304	15.06.2015, 23:15	Newbie	Thanked 0 Times in 0 Posts	Location: Germany	" 
			
			Hello, can i ask why you had a negative experience? I visited a year ago and liked it. We have chosen private but are now reconsidering going local so also would be interested in other experiences! Thanks!
		"	no particular reputation at present	Join Date: Apr 2014	Groaned at 0 Times in 0 Posts	Küsnacht - Dorf kindergarten	"""Chochlik"	Posts: 6	1,011	2	Education
305	21.11.2015, 18:18	Newbie 1st class	Thanked 4 Times in 3 Posts	Location: Staefa	"     
Ours does.They also have a very large registry of one's in our area.
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 1 Time in 1 Post	Daymother - what am I getting into?	"""Kelsey"	Posts: 14	1,164	12	Education
306	27.10.2015, 15:27	Newbie 1st class	Thanked 11 Times in 3 Posts	Location: Geneva	"    Thanks a lot! I checked the website, and was surprised that they have test date almost every week in Bern! I didn't know this exam was that popular.
		"	no particular reputation at present	Join Date: Apr 2013	Groaned at 0 Times in 0 Posts	IELTS - British Council in Bern.	"""Oukka"	Posts: 26	1,242	4	Education
307	28.07.2015, 11:12	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			48 y
		"	no particular reputation at present	Join Date: Dec 2012	Groaned at 0 Times in 0 Posts	Career Coaching for adults	"""abhishek_c2"	Posts: 13	1,730	9	Education
308	25.11.2015, 17:40	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Belmont sur Lausanne	" 
			
			Guys,   
if you have any questions about EHL and studies here... let me know      
I will be glad to answer all your questions.
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 1 Time in 1 Post	Studying and Ecole Hoteliere de Lausanne	"""artemiy"	Posts: 11	640	0	Education
309	06.11.2015, 17:47	Newbie	Thanked 0 Times in 0 Posts	Location: Denmark	" 
			
			No unfortunately not - I wish you the best of luck! 
Kind regards 
Yasmin
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 0 Times in 0 Posts	Danish Paramedic Swiss Red Cross	"""Yasmin Hildebrandt"	Posts: 3	978	6	Education
310	24.11.2015, 22:32	Newbie	Thanked 0 Times in 0 Posts	Location: Opfikon	" 
			
			There are two issues: 
Work permit and financing. There was talk of the Swiss National Fonds picking up the tab for all the missing ERASMUS funding -probably the company can find out what the current situation is on both counts
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 0 Times in 0 Posts	Erasmus internship - Chemistry company	"""davidvid"	Posts: 2	720	3	Education
311	16.11.2015, 23:13	Newbie	Thanked 0 Times in 0 Posts	Location: London	" 
			
			PM sent
		"	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Nanny share in Horgen	"""UKSwede"	Posts: 2	691	2	Education
312	11.07.2011, 20:21	Newbie 1st class	Thanked 3 Times in 2 Posts	Location: Switzerland	" 
			
			FYI:  
- EDK has hundreds if not thousands applications   to deal with and sort out, and very often, it takes weeks and months until the colleges/universities   provide EDK with the (further) information they need.   
The process of recognition is complex and the delays aren't to charge to one single authority (here EDK).    
Be patient and good luck  "	no particular reputation at present	Join Date: Jul 2011	Groaned at 0 Times in 0 Posts	Recognition of a Teacher diploma by EDK	"""profe1979"	Posts: 25	9,836	48	Education
313	23.11.2015, 14:33	Junior Member	Thanked 42 Times in 16 Posts	Location: Zurich	" 
			
			Dear English Forumers   
I am thinking of changing my son's current school (in Zurich) and moving to Kusnacht due to my job relocation. The school we are at is not that great or should I say that I am not that impressed with the teacher (only negative feedback is received, child sits alone as they work on integration, daily notes, weekly meetings, child beaten up, bullied, etc... - yet the child was a star pupil at the previous school). The last thing I wish for would be to find similar situation in another school and I rally wanted to ask other parents in Kusnacht if they have any experience with the current 1st grade teacher. Also is there an ex pat community attached to the school (integration if proving hard for the whole family). Any feedback much appreciated.    
Best  
Rocka
		"	no particular reputation at present	Join Date: Jul 2013	Groaned at 0 Times in 0 Posts	Calling all Kusnacht mothers	"""Rockabella"	Posts: 58	453	0	Education
314	23.11.2015, 14:08	Newbie	Thanked 1 Time in 1 Post	Location: Lausanne	" 
			
			Sorry, I didn't see the education group before I asked this question in Daily Life.   
i'm applying to both HEAD and ECAL this winter for fine arts/photography bachelor. ECAL is my number one school because they have a specific photo program, though I get the impression it is a bit harder to get into. HEAD is clearly also a great school. Does anyone have experience in either of these two schools? To be honest, I don't get a good idea on either website nor after speaking with both schools' secretaries of how to best prepare for the entrance exam/interview. Tips would be much appreciated because in the states, this process is very different.   
Thanks in advance
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 0 Times in 0 Posts	ECAL & HEAD questions	"""kimbergill"	Posts: 8	570	0	Education
315	21.11.2015, 00:13	Junior Member	Thanked 8 Times in 5 Posts	Location: Thurgau	" 
			
			Migros klubschule is active everywhere in switzerland, all available online  
The cantons also organize courses for example in Ticino there is a whole catalogue of courses available which you get at home or can see online, so definitely check out your canton website. 
I found this website which aggregates all the courses available, looks nice:   "	annoyed a few people around here	Join Date: Aug 2014	Groaned at 6 Times in 4 Posts	Community college courses for adults in Switzerland?	"""swissdip"	Posts: 82	912	4	Education
316	13.11.2015, 00:49	Newbie	Thanked 0 Times in 0 Posts	Location: Sion	" 
			
			By reading the EPFL web site for 2 minutes, I have discovered that these are not part of a social sciences degree course. They are just obligatory courses to make scientists and engineers less geeky.       
You could have done the same  .
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 0 Times in 0 Posts	Social Sciences at EPFL	"""danielib"	Posts: 2	725	3	Education
317	10.11.2015, 15:24	Newbie	Thanked 1 Time in 1 Post	Location: Basel	" 
			
			Thank you Alice, nice to hear that it's going well .. I hope it continues for you.
		"	no particular reputation at present	Join Date: Jan 2012	Groaned at 0 Times in 0 Posts	Changing from French to Swiss school system ...	"""trickem1"	Posts: 9	1,543	21	Education
318	07.02.2013, 09:07	Member	Thanked 44 Times in 25 Posts	Location: Samstagern	"    Hi,   
I am a current Flex MBA student, and I can tell you that the program is excellent. It is a part time program, although it is very challenging if you have a full time job, it is worth every CHF.  
I know also that their Online MBA program is very popular, so you may chek that out too.   
Hope I could help   "	no particular reputation at present	Join Date: Aug 2010	Groaned at 3 Times in 2 Posts	SBS Swiss Business School	"""botzibaby1"	Posts: 105	1,370	2	Education
319	10.11.2015, 04:24	Newbie	Thanked 0 Times in 0 Posts	Location: USA	    I've checked on ACBSP's site and both their Masters and Doctorate programs are listed   	no particular reputation at present	Join Date: Nov 2015	Groaned at 0 Times in 0 Posts	SMC University Online Degree Program	"""kanada"	Posts: 2	1,513	3	Education
320	10.11.2015, 02:12	Newbie	Thanked 0 Times in 0 Posts	Location: Netherlands	" 
			
			Hi everyone,   
I'm 16 and in my last year of the Dutch Gymnasium, which is the highest level of secondary school education and I want to study at ETH Zurich. Starting in 2017, since I am taking a gap year working (to be able to pay tuition  ) and studying. I want to study 'umweltnaturwissenschaften'. (environmental sciences)   
I think my German is good enough and am getting my TestDaf this summer. I am finishing secondary school a year sooner because I skipped a year in primary school (but a friend who used to live in Switzerland said that they don't see that as a good thing?) and I have a volunteer job in environmental protection. My grades are good (but not perfect) and I have the right subjects but for some reasons it seems unlikely to me that they'll want me  ... since it's such a world-class university.   
So are there any Dutchies who study at/ have studied at ETH (Or just anyone who know more than I do) and what grades did you have that got you in?  It only says I need 70% in general/on individual subjects on my final exams. So do they mean a 7 out of 10? Or 70 % correct? Because that's not the same in NL    
Also does anyone know general admission statistics? Because I haven't seen them on the website like with all the anglosaxon universities.    
Thanks in advance.
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 0 Times in 0 Posts	Getting in the BSc environmental science at ETH Zurich	"""hannonsense"	Posts: 1	639	0	Education
321	09.11.2015, 14:06	Newbie 1st class	Thanked 4 Times in 2 Posts	Location: Zurich	" 
			
			Anyone with experience of Chinderhuus Zumikon please pm me. 
thanks 
Faye
		"	no particular reputation at present	Join Date: Dec 2007	Groaned at 0 Times in 0 Posts	Chinderhuus Zumikon	"""Faye"	Posts: 22	471	0	Education
322	23.05.2013, 23:33	Newbie	Thanked 0 Times in 0 Posts	Location: Aigle, Vaud	" 
			
			Karin, 
Our family(self ,my wife and a 10 and 8 year old) 
 may be spending 3-6 months in Aigle in the future 
We would hope to enrol in a local school - private or public 
How did you get on in the end 
Glad of guidance 
Kind regards 
Roger
		"	no particular reputation at present	Join Date: Jan 2012	Groaned at 0 Times in 0 Posts	Schools in Aigle	"""Karin P"	Posts: 6	1,612	1	Education
323	07.11.2015, 00:35	Forum Veteran	Thanked 2,231 Times in 824 Posts	Location: ZH	" 
			
			French citizens and citizens of other francophone countries have been eligible for Quebec in-province tuition for studies at Quebec universities, including English-speaking McGill and Concordia. The tuition for these eligible non-Canadian citizens was increased this fall so that they now pay out-of-province tuition but which is still lower than international student tuition.    
CBC wrote this in February 2015: ""  ""       
According to Concordia University Montreal's website, citizens of a number of other countries that can also enjoy reduced tuition rates at Quebec universities but Switzerland is not on the list:    
""The Government of Quebec has agreements for granting a   number of exemptions from the differential fees for International students from the following countries:   
Algeria, Belgium (Flemish Community), Belgium (French Community), Benin,  Brazil, Burkina Faso, Burundi, Cameroon, China, Colombia (ICETEX),  Congo (Brazzaville), Democratic Republic of the Congo, Egypt, Gabon,  Germany (Bavaria, DAAD), Guinea, Haiti, India, Israel, Italy, Ivory  Coast, Korea, Lebanon, Luxembourg, Madagascar, Mali, Mauritania,  Mauritius, Mexico (CONACYT, SEP, SRE), Morocco, Niger, Peru, Rwanda,  Senegal, Spain (Catalonia), Togo, Tunisia, and Vietnam.""        "	a reputation beyond repute	Join Date: Mar 2008	Groaned at 7 Times in 7 Posts	English-Speaking universities with no or low fees	"""doropfiz"	Posts: 1,467	935	1	Education
324	22.02.2015, 12:33	Newbie	Thanked 0 Times in 0 Posts	Location: Zürich	" 
			
			Hello 
Yes I passed successfully the Strategic Case Study in August.    
Feel free to contact me per email [removed as per forum rules, use PM instead ] if you need any advice.   
Cheerd
		"	no particular reputation at present	Join Date: Apr 2009	Groaned at 0 Times in 0 Posts	CIMA in Zurich Area	"""GuillaumeJ"	Posts: 3	1,011	2	Education
325	04.11.2015, 23:59	Newbie	Thanked 0 Times in 0 Posts	Location: USA	" 
			
			ETH has a Master's Biology programme in English:       
Just curious, is Google still available in the US? If yes, you might try using it to answer your other questions.
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 0 Times in 0 Posts	nonEU student wants to do masters->postDoc (& eventually wants to move to CH)	"""internetalias"	Posts: 2	666	1	Education
326	28.10.2015, 01:22	Junior Member	Thanked 5 Times in 5 Posts	Location: UK	" 
			
			Thanks for the replies.     
So are preschools considered different to nurseries/day care (which in the UK are one and the same)?   
My eldest daughter currently does 3 days in preschool so I think she'd need at least a couple of mornings or 8-2 sessions to a) integrate and get a head start with some French before starting school and b) stay happy and entertained   "	made some interesting contributions	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Vaud with a 4 year old and 18 month old	"""CuppaTea"	Posts: 98	1,087	5	Education
327	03.11.2015, 01:47	Newbie	Thanked 0 Times in 0 Posts	Location: Pfaeffikon SZ	" 
			
			Can anyone tell me anything about this school? 
I have made general checks but cannot find anything. 
Anyone place their kids (aged 9-10) with English as their mother tongue at this school? .... how did they get on? Am curious. 
Much obliged!
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Schulhaus Steg - Pfaeffikon SZ	"""Imanuel"	Posts: 2	640	0	Education
328	20.10.2015, 00:43	Newbie	Thanked 0 Times in 0 Posts	Location: ATHENS	" 
			
			Dear Parrot, 
1st of all, where about in Schwyz are you planning to move to? The canton of Schwyz in particular can be anything from very rural with few options available for pre-Kindergarten children in the inner-Schwyz parts to a number of choices (although expensive) in so called 'Ausser Schwyz' at or by the lake Zurich.  
In any case, any pre-Kindergarten care options are private (unless you go for 1-2x week 3 hours at a playgroup organised by the community (Spielgruppe)). Otherwise you are looking at something around CHF 150 per day-for bilingual pre-school care this could be even more.  
Once they are 4 (in the canton Schwyz 4 by the 31st of July), they may enter free Kindergarten, but this is usually only four mornings in the first year and 4-5 mornings and 1 afternoon in the second year (note that children come home for lunch break). 
2.) This depends on the length of your stay. Unless you are planning to just have a short stay followed by a relocation to an English speaking country, a local (i.e. Swiss-German) creche is the best way to get her quickly immersed into the local language and that is a real bonus if you are staying here for longer
		"	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Schwyz Prekindergarten	"""parrot"	Posts: 1	688	1	Education
329	30.09.2015, 06:15	Newbie	Thanked 0 Times in 0 Posts	Location: Belfast	" 
			
			In some ways it is probably easier on children to do the move now rather than thirty years ago. The English school our childen went to had, if I remember correctly, only one other child who was not English. When we came back, the children attended a village school where 'abroad' or 'foreign' was the next village down the valley. This meant, in both cases, that the teaching staff were not really accustomed to children who, though intelligent and quick to pick things up, had 'holes' in their knowledge. On the plus side, it had the advantage that our youngsters heard English (and German) as spoken by native speakers and didn't pick up grammatical mistakes from others whose language was not perfect.    
If we were to put the clock back, with our present knowledge of the ups and downs, we would definitely do the same thing again.
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Swiss public primary school back to UK primary school	"""ambula"	Posts: 2	2,577	22	Education
330	26.10.2015, 01:02	Newbie	Thanked 0 Times in 0 Posts	Location: Australia	" 
			
			There is an MS of arts in standardization, social regulation and sustainable development at uni ge. Might that be of interest?   
You might also look at the uni lausanne, as well as the federal technical uni (epfl, i think).
		"	no particular reputation at present	Join Date: Apr 2015	Groaned at 0 Times in 0 Posts	Master by research	"""toasttravel"	Posts: 2	885	6	Education
331	21.10.2015, 16:31	Newbie	Thanked 0 Times in 0 Posts	Location: not sure yet	" 
			
			I just read it, it gives a good introduction to the system as well as advice on how to communicate and interact with the school. The author is very open about the fact that the system is constantly changing and that doing her research is like trying to shoot 26 moving targets. That alone was an eye opener for us. Now we feel ready to switch from bilingual private school to public school, but we have to think carefully about where we will move before we do the switch.
		"	no particular reputation at present	Join Date: Dec 2013	Groaned at 0 Times in 0 Posts	The best book about Swiss education system?	"""thinking"	Posts: 5	1,006	3	Education
332	12.01.2015, 18:28	Newbie	Thanked 1 Time in 1 Post	Location: Geneva	"    A bit late but I suppose in the context of these classes, ""immigrants"" means people who live here and don't speak french. There used to be these red booklets at the OCP that have info about where to learn french. 
So have you finally enrolled in Unige?
		"	no particular reputation at present	Join Date: Jan 2015	Groaned at 0 Times in 0 Posts	[GENEVA] Advice for university	"""_Miranda_"	Posts: 6	2,372	12	Education
333	19.10.2015, 13:51	Newbie	Thanked 0 Times in 0 Posts	Location: Spain	" 
			
			Hi there 
In the greater Zurich area teachers and principals are used to get in touch with Kids from abroad. So, don't worry about your Kids! They will be fine.   
In the City of Zurich, parents of children reaching the age of 4 will automatically receive the registration form for the kindergarten. Kindergarten is in your local zone and the local authority decides which kindergarten your child will attend.  
After Kindergarten there is a ""Mittagshort"" for lunch or a ""Mittag/Abendhort"" for afternoons (11.55 till 6 pm).
		"	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Moving to Zurich, what's the school system like?	"""Ma K"	Posts: 2	876	4	Education
334	12.05.2015, 15:24	Newbie	Thanked 1 Time in 1 Post	Location: Croissy sur Seine	" 
			
			Dear Medea Fleecestealer / NotAllThere / Bussibaer,   
Thank you all for your posts. You've cleared my head   in a way. I will now let children be children and not panic as much.   
Have a nice day!
		"	no particular reputation at present	Join Date: Apr 2015	Groaned at 0 Times in 0 Posts	Expat English speaking children at local school advice	"""jwall"	Posts: 7	2,094	9	Education
335	14.10.2015, 10:26	Newbie	Thanked 0 Times in 0 Posts	Location: Brisbane, Australia	" 
			
			Some of the best schools for Computer Science in Europe are Oxford, Cambridge and ETH (Zurich).    
The ETH application process is illustrated  .    
ETH also offers summer (June/July/August) and winter (January/February)  . Basel also has a summer  .           "	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Bringing a university age student to Basel	"""JennieH"	Posts: 9	1,506	20	Education
336	14.10.2015, 10:26	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Germany	"    Well, typically if you get an offer from a professor, you can ask for some time to think.   is not irrational and people know you have applied elsewhere and they have probably been in your position.   
However, keep in mind that usually, behind each PhD position there are some needs (need to supervise master students, a research project that got accepted, helping in courses as a TA, etc.). So, if you go on and ask for 1-2 months of delay to "" "", the chances are that the professor will tell you "" "".   
ETHZ is in the top-10 unis and the top ""non-english speaking"". In addition, it's one the best paid PhD positions in the world. In my lab, we receive on average 100+ emails per month of PhD candidates (without even advertising a position). So, the chances are, the professor has another 2-3 candidates selected for the position in case you say no. He cannot let them wait 2 months until you make up your mind.   
Good luck with your applications, I've been there and know it's stressful !   "	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	How is the admission system in ETH Zurich	"""eleexer"	Posts: 23	1,100	5	Education
337	15.11.2013, 10:16	Newbie	Thanked 2 Times in 2 Posts	Location: Zurich	" 
			
			That's great... i totally agree with you That Bambi Altstetten is quite good, as my child goes there from almost 3 years now....     "	no particular reputation at present	Join Date: Nov 2011	Groaned at 0 Times in 0 Posts	Krippe Bambi	"""leginj"	Posts: 8	1,699	4	Education
338	22.09.2015, 19:36	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Germany	" 
			
			Oh also I would love to talk to anyone that is in the department about the culture of the different research groups.
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Department of Chemistry and Applied Biosciences ETHZ	"""eleexer"	Posts: 23	2,334	23	Education
339	09.10.2015, 11:19	Newbie	Thanked 1 Time in 1 Post	Location: Zuerich	" 
			
			Welcome to EF! 
The accreditation page on the HSO's website might assist you with your question on recognition:      "	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	HSO Wirtschaftsschule Schweiz	"""Totoo"	Posts: 3	671	1	Education
340	null	null	null	null	"    I did them two and the four-wheels as well. Funnily, I always was afraid to let my hands off the handles until about 16-18 yo. Then after long break tried it few times in my 20's. Nowadays, I wouldn't wanna do it again, especially after riding the city bike in London few weeks ago on holidays.    
P.S. No idea how disappointed was me, after realizing that this thread is not about the ""cycling tour""   "	null	null	null	Cycling tutor	guest	null	831	6	Education
341	04.10.2015, 12:09	Newbie	Thanked 3 Times in 1 Post	Location: Switzerland	" 
			
			Hello Swisspea   
Thank you very much for your Infos. Your message is very useful which we appreciate very much. Greetings Celeste
		"	no particular reputation at present	Join Date: May 2014	Groaned at 1 Time in 1 Post	3. Sek. A (native E/G girl is looking for an internship in a crèche	"""Luz-Celeste"	Posts: 4	1,000	5	Education
342	29.03.2014, 13:09	Newbie	Thanked 0 Times in 0 Posts	Location: Chur	" 
			
			university of italian switzerland needs more funding so fees are higher for everyone, it's double for foreigners but that's because 50% of the students are italian especially in some faculties and thus don't have an interest in attracting even more, it's to quell the numbers and get something out of it i guess. Italian students with relatively rich families would pay up to 3000€ in italy anyway.
		"	no particular reputation at present	Join Date: Sep 2013	Groaned at 0 Times in 0 Posts	University Fees / Help - B Permit	"""dazzle"	Posts: 2	1,533	6	Education
343	01.10.2015, 15:37	Newbie	Thanked 0 Times in 0 Posts	Location: Aarburg	" 
			
			Yes, do check. But beware- my niece got help with her training as a home help- but then had to repay it all back because she wanted to move to another Canton, and not work where she had got the training. Not sure whether this help with training is available for all- what sort of residence permit do you have as a Kenyan? Did you do your education here and this would be a natural continuation of this?
		"	no particular reputation at present	Join Date: Oct 2014	Groaned at 0 Times in 0 Posts	ausbildung	"""olivia scholz"	Posts: 7	895	5	Education
344	25.09.2015, 14:50	Member	Thanked 175 Times in 98 Posts	Location: Luzern	" 
			
			Hi Dechen01   
The bachelor program in design management is developing students to pick up a large variety of jobs: there are alumni working in design agencies as project managers, strategists or client representatives / account managers; as product managers in service or product companies; as internal consultants in marketing, branding or product development.    
With industries moving to service providers and an increased need to manage design and branding properly, the outlook for lasting career opportunities is very good: in the end its up to the individual to make most out of an education   But the program is a solid fundament for a career, ideal to pick up an interesting job, or as a starting point for further education towards more a specialized field, like brand management, design ethnography or strategic design.     
Please do not hesitate to contact me if you have any further questions.   
Best regards, 
Chantal from Lucerne University of Applied Sciences and Arts (HSLU)
		"	considered knowledgeable	Join Date: Nov 2014	Groaned at 5 Times in 1 Post	Bachelor Design Management, International	"""Dechen01"	Posts: 205	720	1	Education
345	19.05.2015, 19:17	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Our son goes to d'Insle's sister school (Sprungbrett), we are extremely happy with our choice. He went to the Lycée Français the first 2 years we were here and my only regret is that we didn't discover Sprungbrett before.   
We also considered d'Insle, and people we know who have kids there are very satisfied. The reason why we chose Sprungbrett instead is that they have French at Kindergarten level, which d'Insle doesn't have. They do offer French from primary school, though.    
We didn't know anything about Montessori before switching, I have to say that I am completely sold by now, seeing how the Troll has developed since changing school in May 2014.
		"	no particular reputation at present	Join Date: May 2015	Groaned at 0 Times in 0 Posts	Daycare Centre / Kinderkrippe Zurich	"""mylestubZH"	Posts: 10	1,341	3	Education
346	29.09.2015, 01:14	Newbie	Thanked 0 Times in 0 Posts	Location: Ireland	" 
			
			Thank you runningdear.   
BLP,  the great thing is that as my boyfriend will be working online,  this opens up alot of opportunity for me location wise. All he needs is a strong Internet connection! As we have no car, I figure it would probably better to be centrally located, ideally in one of the bigger cities... As I say,  I'm very open to location as long as we have good Internet and public transport options.
		"	no particular reputation at present	Join Date: Sep 2015	Groaned at 0 Times in 0 Posts	Summer 2016 Tutor/Au Pair- Kids with Needs	"""trishak"	Posts: 2	859	3	Education
347	24.09.2015, 23:44	Junior Member	Thanked 39 Times in 24 Posts	Location: Steinhausen (ZG)	"    Kids are actually pretty good at policing each other!
		"	no particular reputation at present	Join Date: Oct 2014	Groaned at 0 Times in 0 Posts	Kindergarten day trip	"""Bonhomme"	Posts: 78	1,812	24	Education
