	hrefs	replies	threads	views
3842	http://www.englishforum.ch/introductions/138596-any-scuba-divers-out-there.html	29	Any scuba divers out there?	1,734
3843	http://www.englishforum.ch/introductions/144608-families-pfaffikon-volketswil-area.html	5	families in Pfaffikon/Volketswil area?	926
3844	http://www.englishforum.ch/introductions/150638-exchange-student-university-z-rich.html	1	Exchange Student to University of Zürich	871
3845	http://www.englishforum.ch/introductions/141853-hello-colorado.html	14	Hello from Colorado!	875
3846	http://www.englishforum.ch/introductions/150231-slovenian-magician.html	7	Slovenian Magician!! :)	757
3847	http://www.englishforum.ch/introductions/144068-indian-moving-lausanne.html	57	Indian moving to Lausanne	5,754
3848	http://www.englishforum.ch/introductions/150251-floridian-family-new-basel.html	12	Floridian family new to Basel	1,133
3849	http://www.englishforum.ch/introductions/150448-new-st-gallen.html	8	new in st.gallen	1,001
3850	http://www.englishforum.ch/introductions/150367-finally-taking-plunge.html	4	Finally taking the plunge!	611
3851	http://www.englishforum.ch/introductions/148610-new-st-gallen.html	2	new in st.gallen	824
3852	http://www.englishforum.ch/introductions/141346-new-zurich-norway.html	4	New in Zurich. From Norway	852
3853	http://www.englishforum.ch/introductions/150422-saying-hi-last.html	2	Saying Hi at last!	433
3854	http://www.englishforum.ch/introductions/150042-south-african-c-h.html	8	South African in C.H	881
3855	http://www.englishforum.ch/introductions/150198-hello-portugal.html	5	Hello from Portugal	572
3856	http://www.englishforum.ch/introductions/150002-better-late-than-never.html	12	better late than never ;)	1,047
3857	http://www.englishforum.ch/introductions/150355-looking-move-back-ch.html	1	Looking to move back to CH	444
3858	http://www.englishforum.ch/introductions/150227-hello-everyone.html	6	Hello everyone	551
3859	http://www.englishforum.ch/introductions/150226-new-switzerland-luzern-1-5-months.html	4	New in Switzerland in Luzern in 1.5 months	588
3860	http://www.englishforum.ch/introductions/150266-tee-jay.html	2	Tee Jay	477
3861	http://www.englishforum.ch/introductions/150094-hello-london.html	9	Hello from London!	794
3862	http://www.englishforum.ch/introductions/150172-new-bulach-nz.html	2	New to bulach from nz	533
3863	http://www.englishforum.ch/introductions/150084-portuguese-nyon.html	2	Portuguese in Nyon :)	642
3864	http://www.englishforum.ch/introductions/149021-new-swiss-kanton-schwyz.html	3	New to Swiss (Kanton Schwyz)	856
3865	http://www.englishforum.ch/introductions/147655-another-portuguese-zurich.html	5	Another portuguese in Zurich	782
3866	http://www.englishforum.ch/introductions/145248-california-zurich.html	32	From California to Zurich :)	1,961
3867	http://www.englishforum.ch/introductions/112445-new-mother-zug-looking-other-mum-friends.html	3	New Mother in Zug...looking for other mum friends	1,118
3868	http://www.englishforum.ch/introductions/147615-just-arrived-basel.html	11	Just arrived in Basel	1,072
3869	http://www.englishforum.ch/introductions/149399-sophia-china.html	16	sophia from China	1,146
3870	http://www.englishforum.ch/introductions/149966-g-day-z-rich.html	1	G'Day from Zürich	499
3871	http://www.englishforum.ch/introductions/145975-swedish-girl-new-zurich-lacking-friends.html	14	Swedish girl, new in Zurich, lacking friends!	2,565
3872	http://www.englishforum.ch/introductions/149950-hello.html	6	hello	455
3873	http://www.englishforum.ch/introductions/149882-young-english-guy-zurich.html	1	Young English guy in Zurich	474
3874	http://www.englishforum.ch/introductions/149783-batten-down-hatches-we-re-our-way.html	7	Batten down the hatches, we're on our way!	630
3875	http://www.englishforum.ch/introductions/149584-new-here.html	17	New Here	889
3876	http://www.englishforum.ch/introductions/135111-another-capetonian-reporting-duty.html	10	Another Capetonian reporting for duty	846
3877	http://www.englishforum.ch/introductions/149831-new-ish-zurich.html	3	New(ish) to Zurich	514
3878	http://www.englishforum.ch/introductions/149708-new-english-forum.html	8	New to English Forum	688
3879	http://www.englishforum.ch/introductions/149789-proper-introduction.html	4	A proper introduction	609
3880	http://www.englishforum.ch/introductions/148111-new-luzern-india.html	8	New in Luzern, from India	815
3881	http://www.englishforum.ch/introductions/149178-manchester-via-melbourne-basel.html	17	From Manchester via Melbourne to Basel	911
3882	http://www.englishforum.ch/introductions/149650-new-greek-zurich-july.html	1	New Greek in Zurich on July! ;)	616
3883	http://www.englishforum.ch/introductions/149531-hi-all-considering-move-svk.html	3	Hi all! Considering a move from SVK	536
3884	http://www.englishforum.ch/introductions/149239-hi-i-want-learn-german.html	4	Hi! I want to learn German!	758
3885	http://www.englishforum.ch/introductions/149379-considering-move.html	6	Considering a move	833
3886	http://www.englishforum.ch/introductions/148797-moving-basel-year-more.html	5	Moving to Basel for a year or more	681
3887	http://www.englishforum.ch/introductions/149281-new-zug.html	10	new to Zug	968
3888	http://www.englishforum.ch/introductions/149229-new-master-student-looking-shared-apartment-lausanne.html	5	New master student is looking for a shared apartment in Lausanne	1,150
3889	http://www.englishforum.ch/introductions/149352-new-forum-looking-subjects-study.html	0	New on the forum and looking for subjects for a study	401
3890	http://www.englishforum.ch/introductions/149343-new-zurich.html	0	New to Zurich	404
3891	http://www.englishforum.ch/introductions/116017-relocated-wilen-bei-wollerau.html	4	Relocated to Wilen bei Wollerau	2,059
3892	http://www.englishforum.ch/introductions/149067-my-way-basel.html	7	On my way to Basel!	927
3893	http://www.englishforum.ch/introductions/149194-looking-party-cover-band-members-male-singer-bass-guitar-piano-drumms.html	7	looking for party cover band members- male singer, bass, guitar, piano, drumms	1,043
3894	http://www.englishforum.ch/introductions/149216-semi-new-z-rich.html	3	semi-new in Zürich	412
3895	http://www.englishforum.ch/introductions/149225-hi-again.html	4	Hi again	458
3896	http://www.englishforum.ch/introductions/149206-brazil.html	1	From Brazil!	485
3897	http://www.englishforum.ch/introductions/149134-ciao-zurich.html	2	Ciao from Zurich	518
3898	http://www.englishforum.ch/introductions/149115-hello.html	1	Hello!	452
3899	http://www.englishforum.ch/introductions/149110-hello.html	3	Hello	505
3900	http://www.englishforum.ch/introductions/148936-hi-all.html	6	Hi all	682
3901	http://www.englishforum.ch/introductions/119074-hello-u-s.html	31	Hello from the U.S.	2,204
3902	http://www.englishforum.ch/introductions/149064-soon-join-basel-community-med.html	0	Soon to join the Basel community from the Med	397
3903	http://www.englishforum.ch/introductions/149052-hi.html	4	Hi !	596
3904	http://www.englishforum.ch/introductions/137420-soon-new-z-rich.html	8	Soon to be new to Zürich	1,092
3905	http://www.englishforum.ch/introductions/149007-new-here-swiss-abroad-australia.html	1	New to here swiss abroad in Australia	560
3906	http://www.englishforum.ch/introductions/148937-just-came-india-new-zurich.html	4	just came from india..new to zurich	2,894
3907	http://www.englishforum.ch/introductions/148967-hey-everyone.html	2	Hey Everyone	551
3908	http://www.englishforum.ch/introductions/148646-zug.html	3	Zug	871
3909	http://www.englishforum.ch/introductions/148926-hello.html	1	Hello	466
3910	http://www.englishforum.ch/introductions/148919-brit-bernese-oberland.html	2	Brit in Bernese Oberland	649
3911	http://www.englishforum.ch/introductions/148306-greetings-new-forum-have-been-stalking-while.html	36	Greetings - New to forum have been stalking for a while	2,125
3912	http://www.englishforum.ch/introductions/148822-little-frenchie.html	2	A little Frenchie !	575
3913	http://www.englishforum.ch/introductions/146849-hi-everyone-especially-filipinos-out-there.html	11	Hi! to everyone especially to the Filipinos out there!	903
3914	http://www.englishforum.ch/introductions/148884-geneva-2013-before.html	1	Geneva 2013 - or before???	512
3915	http://www.englishforum.ch/introductions/148793-just-moved-our-little-family-ne-introduction.html	1	Just moved our little family to NE - Introduction	435
3916	http://www.englishforum.ch/introductions/148730-hello-here.html	3	Hello from here	669
3917	http://www.englishforum.ch/introductions/148720-moving-luzern-july.html	4	Moving to Luzern in July!	659
3918	http://www.englishforum.ch/introductions/148792-new-clarens.html	0	new to clarens	404
3919	http://www.englishforum.ch/introductions/145050-just-moved-back.html	3	Just moved back!	640
3920	http://www.englishforum.ch/introductions/148630-tower-crane-bus-lorry-driver-looking-try-switzerland.html	4	Tower crane/bus/lorry driver looking to try Switzerland.	1,473
3921	http://www.englishforum.ch/introductions/148633-new-adventure-lausanne.html	5	New Adventure in Lausanne!	604
3922	http://www.englishforum.ch/introductions/148667-new-switzerland-actively-looking-job.html	9	New in Switzerland and actively looking for a job	1,068
3923	http://www.englishforum.ch/introductions/148733-stammtisch-near-affoltern.html	0	«Stammtisch» in or near Affoltern?	379
3924	http://www.englishforum.ch/introductions/148718-hello-not-swiss-but-had-question-ask.html	0	Hello! Not Swiss, but had a question to ask	626
3925	http://www.englishforum.ch/introductions/148710-hello-efers-african-town.html	2	Hello EFers...An African in town!	579
3926	http://www.englishforum.ch/introductions/137033-semi-new-arrival-baar-zug-area.html	26	semi-new arrival to Baar/Zug area	2,434
3927	http://www.englishforum.ch/introductions/148613-new-forum-new-zurich.html	4	New to the forum and new to zurich	794
3928	http://www.englishforum.ch/introductions/144309-looks-like-we-moving-zug-area.html	16	Looks like we are moving to the Zug area!	1,592
3929	http://www.englishforum.ch/introductions/147528-dornach-arlesheim.html	1	Dornach-Arlesheim	899
3930	http://www.englishforum.ch/introductions/148386-florida-basel.html	4	From Florida to Basel	642
3931	http://www.englishforum.ch/introductions/147674-summer-jobs.html	5	Summer Jobs	877
3932	http://www.englishforum.ch/introductions/147967-hey-there-moving-soon-zurich.html	3	Hey there, Moving soon to Zurich	563
3933	http://www.englishforum.ch/introductions/148263-american-looking-drinking-buddy-two.html	2	American looking for a drinking buddy or two.	640
3934	http://www.englishforum.ch/introductions/148132-new-zurich.html	10	New in Zurich!	858
3935	http://www.englishforum.ch/introductions/148524-st-gallen-bodensee-looking-new-friends.html	0	St. Gallen Bodensee looking for new friends	546
3936	http://www.englishforum.ch/introductions/148312-three-years-around-africa-resting-ch-summer-kiwi.html	3	Three years around Africa, resting in CH for summer (Kiwi)	582
3937	http://www.englishforum.ch/introductions/148471-newly-registered-ef-buy-been-visiting-while.html	2	Newly registered on EF buy been visiting a while	464
3938	http://www.englishforum.ch/introductions/140005-soon-holidaying-australians.html	20	Soon to be holidaying Australians	1,189
3939	http://www.englishforum.ch/introductions/140950-hello-newbie-lausanne.html	20	Hello! Newbie in Lausanne...	1,704
3940	http://www.englishforum.ch/introductions/147853-kiwi-lugano.html	8	Kiwi in Lugano	854
3941	http://www.englishforum.ch/introductions/148305-hi.html	2	Hi	446
3942	http://www.englishforum.ch/introductions/146322-hi-new-geneva.html	5	Hi! New in Geneva	581
3943	http://www.englishforum.ch/introductions/148242-basel.html	3	Basel	535
3944	http://www.englishforum.ch/introductions/147991-hoping-move-switzerland.html	3	Hoping To Move To Switzerland	587
3945	http://www.englishforum.ch/introductions/139088-young-kiwi-zurich.html	18	Young Kiwi in Zurich	1,596
3946	http://www.englishforum.ch/introductions/147640-moving-basel-22-june-yippee.html	12	Moving to Basel on 22-June! Yippee!	1,664
3947	http://www.englishforum.ch/introductions/148076-kiwi-missing-switzerland.html	4	Kiwi missing Switzerland	650
3948	http://www.englishforum.ch/introductions/148052-friends-oberwinterthur-hegi-wiesendangen.html	3	friends in Oberwinterthur/Hegi/Wiesendangen	679
3949	http://www.englishforum.ch/introductions/147893-yet-another-moving-switzerland-post.html	3	yet another moving to Switzerland post	827
3950	http://www.englishforum.ch/introductions/148009-intro.html	1	Intro	406
3951	http://www.englishforum.ch/introductions/148003-simple-intro.html	2	Simple Intro	458
3952	http://www.englishforum.ch/introductions/146738-basel-phd-student.html	3	Basel PhD student	1,097
3953	http://www.englishforum.ch/introductions/147892-1-year-switzerland-new-forum.html	4	1 year in Switzerland, new in the Forum	566
3954	http://www.englishforum.ch/introductions/147850-new-ef.html	3	New to the EF!	454
3955	http://www.englishforum.ch/introductions/147844-hi-phd-student-zurich.html	3	Hi! PhD Student in Zurich	641
3956	http://www.englishforum.ch/introductions/147931-hello.html	1	Hello :)	411
3957	http://www.englishforum.ch/introductions/147007-kiwi-comes-zurich.html	3	Kiwi comes to Zurich...	678
3958	http://www.englishforum.ch/introductions/125467-greetings.html	6	Greetings.	738
3959	http://www.englishforum.ch/introductions/147829-luzern-guy-new-ef.html	4	Luzern Guy New To the EF	600
3960	http://www.englishforum.ch/introductions/147570-quite-new-switzerland-looking-friend-travelling.html	2	Quite new in Switzerland and looking for friend for travelling	615
3961	http://www.englishforum.ch/introductions/147754-long-time-lurker-first-time-poster-zug.html	3	Long-time lurker, first-time poster - Zug	689
3962	http://www.englishforum.ch/introductions/147783-moving-switzerland-next-months-need-support-job-flat-z-ric.html	2	Moving to Switzerland in the next months, need IT Support job and flat in Züric	757
3963	http://www.englishforum.ch/introductions/147663-isle-skye-zurich-hmm.html	8	From the Isle of Skye to Zurich...hmm...	915
3964	http://www.englishforum.ch/introductions/147699-hello.html	2	Hello	387
3965	http://www.englishforum.ch/introductions/134266-moving-london-biel-bienne.html	8	Moving from London to Biel/Bienne	1,737
3966	http://www.englishforum.ch/introductions/147229-new-lausanne.html	4	New to Lausanne	694
3967	http://www.englishforum.ch/introductions/145049-new-clarens-montreux.html	2	New in Clarens/Montreux	1,010
3968	http://www.englishforum.ch/introductions/146697-new-phd-student-lausanne-looking-friends.html	9	New PhD student in Lausanne, looking for friends :)	1,504
3969	http://www.englishforum.ch/introductions/147573-hey.html	3	Hey!!!	581
3970	http://www.englishforum.ch/introductions/141550-hello.html	4	Hello	653
3971	http://www.englishforum.ch/introductions/147522-new-dutch-import-zurich.html	4	new Dutch import in Zurich	582
3972	http://www.englishforum.ch/introductions/147556-chicago-guy-oberaegeri-zug-area.html	1	Chicago Guy in Oberaegeri (Zug area)	686
3973	http://www.englishforum.ch/introductions/146817-new-peseux.html	16	New in Peseux	1,562
3974	http://www.englishforum.ch/introductions/147377-new-au-wadenswil-ef.html	20	New to Au, Wadenswil and the EF!	1,645
3975	http://www.englishforum.ch/introductions/105865-mauritius-zurich.html	17	From Mauritius to Zurich	1,150
3976	http://www.englishforum.ch/introductions/137848-new-mum-basel.html	15	New mum in Basel	1,413
3977	http://www.englishforum.ch/introductions/143855-american-new-basel-land.html	12	American new to Basel Land	1,315
3978	http://www.englishforum.ch/introductions/147361-new-ef-but-not-switzerland.html	1	New to EF (but not to Switzerland)	403
3979	http://www.englishforum.ch/introductions/146588-new-geneva.html	3	New in Geneva	639
3980	http://www.englishforum.ch/introductions/146230-irish-guy-new-zurich.html	26	Irish guy, new to Zurich!	1,654
3981	http://www.englishforum.ch/introductions/147338-been-here-while-already.html	1	Been here a while already...	518
3982	http://www.englishforum.ch/introductions/147284-another-fng.html	3	Another FNG	504
3983	http://www.englishforum.ch/introductions/147307-belated-intro.html	1	Belated Intro	394
3984	http://www.englishforum.ch/introductions/146833-pinoy-zurich.html	2	Pinoy in zurich	1,157
3985	http://www.englishforum.ch/introductions/147045-serbian-lady-married-german-guy-moved-z-rich.html	12	Serbian lady married to a German guy moved to Zürich...	1,853
3986	http://www.englishforum.ch/introductions/147276-new-geneva.html	1	New to Geneva!	424
3987	http://www.englishforum.ch/introductions/146954-hello-singapore.html	2	Hello from Singapore	614
3988	http://www.englishforum.ch/introductions/144598-i-m-freaking-out.html	32	I'm freaking out :-/	3,255
3989	http://www.englishforum.ch/introductions/146860-looking-new-friends.html	10	looking for new friends	908
3990	http://www.englishforum.ch/introductions/146971-coming-zurich-2-weeks.html	0	Coming to Zurich in 2 weeks	428
3991	http://www.englishforum.ch/introductions/146928-hi-all.html	1	Hi all	472
3992	http://www.englishforum.ch/introductions/146454-hi-there.html	1	Hi There!	473
3993	http://www.englishforum.ch/introductions/81344-any-greek-forum.html	39	Any Greek on the forum?	2,553
3994	http://www.englishforum.ch/introductions/146730-hat-back.html	20	HAT is back	1,591
3995	http://www.englishforum.ch/introductions/146785-new-addition-switzerland.html	1	New Addition to Switzerland	523
3996	http://www.englishforum.ch/introductions/145736-singapore-luzern.html	11	From Singapore in Luzern	1,265
3997	http://www.englishforum.ch/introductions/146668-new-zurich-looking-forward-meet-people.html	2	New in Zurich - looking forward to meet people	1,598
3998	http://www.englishforum.ch/introductions/146654-new-preverenges.html	2	New in Preverenges	555
3999	http://www.englishforum.ch/introductions/146488-student-moving-zurich-september.html	3	Student moving to Zurich in September	654
4000	http://www.englishforum.ch/introductions/143928-geneva-where-meet-people.html	9	Geneva - where to meet people?	5,211
4001	http://www.englishforum.ch/introductions/110438-chicago-switzerland.html	15	From Chicago to Switzerland	1,517
4002	http://www.englishforum.ch/introductions/146349-new-epfl.html	2	New at EPFL	831
4003	http://www.englishforum.ch/introductions/143623-schaffhausen-area-living.html	4	Schaffhausen-area living?	1,161
4004	http://www.englishforum.ch/introductions/146389-new-switzerland.html	1	New to Switzerland	511
4005	http://www.englishforum.ch/introductions/146187-expected-soon.html	1	expected soon	513
4006	http://www.englishforum.ch/introductions/146371-swiss-dreams.html	2	Swiss Dreams	529
4007	http://www.englishforum.ch/introductions/135933-scottish-girl-bern.html	8	Scottish Girl in Bern	1,481
4008	http://www.englishforum.ch/introductions/146311-hi-basel-since-2-weeks.html	3	Hi ! In Basel since 2 weeks	525
4009	http://www.englishforum.ch/introductions/146137-found-website.html	2	Found this website	599
4010	http://www.englishforum.ch/introductions/146249-will-move-yverdon-near-future.html	1	Will move to Yverdon in the near future	564
4011	http://www.englishforum.ch/introductions/146227-new-neuch-tel.html	5	new in Neuchâtel	825
4012	http://www.englishforum.ch/introductions/145385-london-zurich.html	10	From London to Zurich	1,078
4013	http://www.englishforum.ch/introductions/145646-hey-portugal.html	15	Hey from Portugal	833
4014	http://www.englishforum.ch/introductions/146167-just-arrived-basel.html	7	Just arrived in Basel	588
4015	http://www.englishforum.ch/introductions/146213-hello.html	3	Hello	477
4016	http://www.englishforum.ch/introductions/121621-new-basel-new-zealand.html	18	New to Basel from New Zealand	2,115
4017	http://www.englishforum.ch/introductions/146108-soon-visitor-sonoran-desert.html	1	Soon to be visitor from the Sonoran Desert	632
4018	http://www.englishforum.ch/introductions/146107-hungarian-couple-gstaad.html	1	Hungarian couple in Gstaad	632
4019	http://www.englishforum.ch/introductions/145943-moving-canada.html	1	Moving from Canada?	560
4020	http://www.englishforum.ch/introductions/145951-hello.html	4	Hello	616
4021	http://www.englishforum.ch/introductions/145593-1st-post-big-hello-everyone.html	8	1st post - A big hello to everyone	749
4022	http://www.englishforum.ch/introductions/145700-moving-lugano.html	5	Moving to Lugano	1,100
4023	http://www.englishforum.ch/introductions/143785-new-family-4-lausanne.html	12	New family of 4 in Lausanne	1,144
4024	http://www.englishforum.ch/introductions/145905-hello.html	2	Hello	421
4025	http://www.englishforum.ch/introductions/145900-new-lausanne.html	0	New to Lausanne	406
4026	http://www.englishforum.ch/introductions/145888-introduction-puppy-play.html	1	Introduction & Puppy Play	470
4027	http://www.englishforum.ch/introductions/140187-semi-new-swisslands-baden-new-english-forum.html	13	semi-new in Swisslands(Baden),new on english forum	1,656
4028	http://www.englishforum.ch/introductions/145820-english-french-danish-speaking-maternity-nurse-geneva.html	0	English/french/danish-speaking maternity nurse in Geneva	444
4029	http://www.englishforum.ch/introductions/145732-new-ef.html	6	New to EF	536
4030	http://www.englishforum.ch/introductions/145553-semi-new-zurich-but-new-ef-hello-everyone.html	2	Semi new to Zurich, but New to EF, hello everyone	1,042
4031	http://www.englishforum.ch/introductions/145684-newbie-switzerland-but.html	2	Newbie in and from Switzerland, but...	438
4032	http://www.englishforum.ch/introductions/145578-just-moved-z-rich-lacking-friends.html	6	Just moved to Zürich, lacking friends!	877
4033	http://www.englishforum.ch/introductions/145234-new-aussie-st-gallen-area.html	23	New Aussie to the St Gallen Area	1,805
4034	http://www.englishforum.ch/introductions/145585-zh-newbies-3-children-wanting-social-life.html	1	ZH newbies with 3 children wanting a social life!	583
4035	http://www.englishforum.ch/introductions/130457-mums-vevey-area-new-switzerland-looking-meet-ups.html	4	Mums to be in Vevey area...new to Switzerland and looking for meet-ups.	1,418
4036	http://www.englishforum.ch/introductions/145557-wanted-two-cats-kittens-where-start.html	4	Wanted two cats or kittens, where to start?	921
4037	http://www.englishforum.ch/introductions/68832-professional-jobs-vevey.html	4	Professional Jobs in Vevey	1,146
4038	http://www.englishforum.ch/introductions/143324-moving-soon-vevey.html	6	Moving soon to Vevey	1,846
4039	http://www.englishforum.ch/introductions/145470-new-z-rich.html	4	new in Zürich	546
4040	http://www.englishforum.ch/introductions/145509-new-basel.html	3	New in Basel	825
4041	http://www.englishforum.ch/introductions/145427-valleys-alps.html	10	from the valleys to the Alps	800
4042	http://www.englishforum.ch/introductions/145474-bigb-will-arriving-get-ready.html	16	BigB will be arriving, get ready	851
4043	http://www.englishforum.ch/introductions/145477-new-life-zurich.html	1	New life in zurich	623
4044	http://www.englishforum.ch/introductions/145415-looking-start-artist-group-zurich.html	2	Looking to start an Artist group in Zurich	571
4045	http://www.englishforum.ch/introductions/145389-hello-mates.html	1	Hello mates!	442
4046	http://www.englishforum.ch/introductions/145308-new-zurich.html	3	New to Zurich!	562
4047	http://www.englishforum.ch/introductions/145384-hello-buchs-zh.html	0	Hello from Buchs ZH	557
4048	http://www.englishforum.ch/introductions/134563-hello-fribourg.html	15	Hello from Fribourg	1,235
4049	http://www.englishforum.ch/introductions/140327-2-days-old-basel-hello.html	17	2 days old to Basel: Hello	1,079
4050	http://www.englishforum.ch/introductions/145314-seven-month-ago.html	6	Seven month ago...	721
4051	http://www.englishforum.ch/introductions/145255-salsera-moved-london-geneva.html	6	Salsera moved from London to Geneva	833
4052	http://www.englishforum.ch/introductions/101079-salut-everyone.html	11	Salut everyone!	882
4053	http://www.englishforum.ch/introductions/145317-aramas.html	0	Aramas	422
4054	http://www.englishforum.ch/introductions/142576-new-geneva.html	22	New in Geneva!	1,500
4055	http://www.englishforum.ch/introductions/145267-new-b-lach.html	2	new in Bülach	742
4056	http://www.englishforum.ch/introductions/145226-new-beginnings-should-odd-beginnings.html	3	"New Beginnings (or should that be ""odd beginnings"""	488
4057	http://www.englishforum.ch/introductions/145080-switzerland-april11-2012-vaud-house-husband.html	10	In Switzerland - April11 2012 - Vaud House Husband	900
4058	http://www.englishforum.ch/introductions/145146-new-switzerland.html	4	New in Switzerland	584
4059	http://www.englishforum.ch/introductions/145037-restart-lausanne.html	4	Restart. In Lausanne.	691
4060	http://www.englishforum.ch/introductions/144002-uk-family-just-landed-f-llanden-zurich.html	10	UK family just landed in Fällanden (Zurich)	1,351
4061	http://www.englishforum.ch/introductions/145162-introduction.html	1	Introduction	414
4062	http://www.englishforum.ch/introductions/145152-new-beginning-hopefully.html	2	New beginning (hopefully!)	448
4063	http://www.englishforum.ch/introductions/145143-hi-everyone-i-m-newbie.html	1	Hi Everyone, I'm a newbie!	446
4064	http://www.englishforum.ch/introductions/117592-hello-greece.html	32	Hello from Greece!	3,107
4065	http://www.englishforum.ch/introductions/144731-hi-you-all.html	7	Hi YOU ALL!!	779
4066	http://www.englishforum.ch/introductions/145076-introduction-hello-people-ef.html	2	Introduction: hello people on EF	505
4067	http://www.englishforum.ch/introductions/137146-new-nanny-zurich.html	21	New Nanny In Zurich	2,040
4068	http://www.englishforum.ch/introductions/145003-kuwait-zurich.html	2	From Kuwait to Zurich	564
4069	http://www.englishforum.ch/introductions/143512-new-life-switzerland-3-a.html	8	New life in Switzerland <3	1,220
4070	http://www.englishforum.ch/introductions/144866-new-american-house-husband-geneva.html	20	New American house-husband in Geneva	1,890
4071	http://www.englishforum.ch/introductions/144425-moving-bex.html	8	Moving to bex	790
4072	http://www.englishforum.ch/introductions/144878-newbie-zug.html	2	Newbie in Zug	522
4073	http://www.englishforum.ch/introductions/143768-love-have-new-friends-here-basel.html	16	Love to have new friends here in Basel	1,383
4074	http://www.englishforum.ch/introductions/143626-new-forum.html	4	New to forum	571
4075	http://www.englishforum.ch/introductions/144366-not-geneva-yet.html	15	Not in Geneva yet...	947
4076	http://www.englishforum.ch/introductions/144885-help-everything.html	4	Help with EVERYTHING	646
4077	http://www.englishforum.ch/introductions/142804-hello-all.html	9	Hello to all!	827
4078	http://www.englishforum.ch/introductions/142277-new-basel.html	14	New in Basel!	1,177
4079	http://www.englishforum.ch/introductions/144377-new-bern.html	3	New in Bern	576
4080	http://www.englishforum.ch/introductions/144877-soon-basel.html	0	Soon to Basel	393
4081	http://www.englishforum.ch/introductions/144748-new-basel.html	2	New in Basel	561
4082	http://www.englishforum.ch/introductions/144319-am-i-expat.html	13	Am I an Expat?	1,307
4083	http://www.englishforum.ch/introductions/144831-i-am-new-here.html	0	i am new here	453
4084	http://www.englishforum.ch/introductions/144779-french-guy-living-zug.html	2	French guy living in Zug	526
4085	http://www.englishforum.ch/introductions/144750-english-guy-new-zurich.html	3	English guy new to Zurich	640
4086	http://www.englishforum.ch/introductions/144584-new-here.html	5	New Here!	547
4087	http://www.englishforum.ch/introductions/111336-family-moving-uk-st-gallen.html	4	Family moving from the Uk to St Gallen	938
4088	http://www.englishforum.ch/introductions/137694-canada-luzern.html	5	From Canada to Luzern	735
4089	http://www.englishforum.ch/introductions/144022-recently-moved-london-st-gallen.html	2	Recently moved from London to St Gallen	818
4090	http://www.englishforum.ch/introductions/144589-hallo.html	1	Hallo!	459
4091	http://www.englishforum.ch/introductions/137443-new-climber-snowboarder-bern.html	29	New climber/snowboarder in Bern	1,848
4092	http://www.englishforum.ch/introductions/144460-new-italian-dutch-family-zurich.html	1	New Italian-Dutch family in Zurich	619
4093	http://www.englishforum.ch/introductions/144605-hi-everyone.html	1	Hi everyone	469
4094	http://www.englishforum.ch/introductions/142647-au-pair-bex-vaud.html	3	Au pair in Bex, Vaud	789
4095	http://www.englishforum.ch/introductions/144601-hi-drc.html	1	Hi from DRC	446
4096	http://www.englishforum.ch/introductions/144529-new-ch-brugg-area.html	3	new in CH, Brugg area	656
4097	http://www.englishforum.ch/introductions/144067-new-lausanne.html	2	New to Lausanne	593
4098	http://www.englishforum.ch/introductions/144498-fish-out-water.html	3	Fish out of water...	565
4099	http://www.englishforum.ch/introductions/142513-looking-people-showing-me-around-region-bern.html	3	Looking for people showing me around region Bern	635
4100	http://www.englishforum.ch/introductions/144390-new-here.html	6	New here	631
4101	http://www.englishforum.ch/introductions/144120-new-zurich-excited-apprehensive.html	3	New to Zurich (excited and apprehensive)	946
4102	http://www.englishforum.ch/introductions/144212-new-forum.html	5	New in this forum	587
4103	http://www.englishforum.ch/introductions/144270-hello.html	6	Hello	603
4104	http://www.englishforum.ch/introductions/142537-graphic-designer-altst-tten-region.html	5	Graphic designer in Altstätten region	817
4105	http://www.englishforum.ch/introductions/144326-job-hunting.html	0	Job Hunting	544
4106	http://www.englishforum.ch/introductions/113603-new-savigny-lausanne-toddler.html	8	New to Savigny, Lausanne with toddler	1,710
4107	http://www.englishforum.ch/introductions/143724-24-y-o-american-coming-june.html	7	24 y/o American coming in June	700
4108	http://www.englishforum.ch/introductions/143829-switzerland-newbie.html	5	Switzerland newbie	623
4109	http://www.englishforum.ch/introductions/143983-internet-entrepreneur-looking-start-business-switzerland.html	5	Internet Entrepreneur looking to start a business in Switzerland	1,732
4110	http://www.englishforum.ch/introductions/144157-back-switzerland.html	3	back to Switzerland	664
4111	http://www.englishforum.ch/introductions/144199-new-z-rich.html	1	New in Zürich	848
4112	http://www.englishforum.ch/introductions/144119-newby-italy.html	4	Newby from Italy	590
4113	http://www.englishforum.ch/introductions/142800-uk-family-4-moving-switzerland.html	64	UK Family of 4 moving to Switzerland	5,707
4114	http://www.englishforum.ch/introductions/144011-new-start-switzerland.html	8	New start in Switzerland!	649
4115	http://www.englishforum.ch/introductions/143676-take-read-see-what-you-think.html	34	Take a read, see what you think! :)	2,525
4116	http://www.englishforum.ch/introductions/142817-new-basel.html	12	New to Basel	1,043
4117	http://www.englishforum.ch/introductions/143958-new-ef-looking-international-friends-passion-music.html	7	New to EF, looking for international friends with a passion for music	854
4118	http://www.englishforum.ch/introductions/143865-dreaming-alps.html	13	Dreaming of the Alps	1,270
4119	http://www.englishforum.ch/introductions/140440-new-indonesian-chinese-basel.html	15	New Indonesian Chinese in Basel	2,059
