	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
856	Food and drink	What happened to the White Horse? (Montreux)	josquius	1105	2	Location: the middle of lake geneva	27.09.2014, 20:36	" 
			
			Oh. thats a shame. 
Seemed to be a scandal of some sort the way I was told. Oh well.
		"	Posts: 154	Join Date: Aug 2014	Member	Groaned at 4 Times in 4 Posts	Thanked 17 Times in 12 Posts	no particular reputation at present
857	Food and drink	Non-alcoholic drinks	lucy_who	4433	47	Location: Germany	19.09.2014, 01:38	      	Posts: 642	Join Date: Nov 2013	Forum Veteran	Groaned at 7 Times in 7 Posts	Thanked 1,002 Times in 384 Posts	a reputation beyond repute
858	Food and drink	Keeping Basil Alive?	Hot chocolate	1481	24	Location: Zurich	25.09.2014, 18:31	" 
			
			Is that advice for my relationships or my plants and kids?  "	Posts: 51	Join Date: Feb 2011	Junior Member	Groaned at 3 Times in 3 Posts	Thanked 11 Times in 6 Posts	no particular reputation at present
859	Food and drink	best way to preserve apples	sups	1720	21	Location: Zürich	23.09.2014, 22:49	"     Boskoop is also called Golden Rennet; I guess it is not the same as Golden Juwel ? 
Perhaps you can ask the Gemeinde where you live if they offer a service for juicing. My Gemeinde does, it is announced in the local paper.
		"	Posts: 341	Join Date: Apr 2010	Senior Member	Groaned at 3 Times in 3 Posts	Thanked 167 Times in 116 Posts	earned some respect
860	Food and drink	Organic celery - only 8 CHF	alzinha	3385	41	Location: Zurich	09.02.2014, 07:44	"    Tom?  Is that you?
		"	Posts: 7	Join Date: Apr 2010	Newbie	Groaned at 0 Times in 0 Posts	Thanked 5 Times in 3 Posts	no particular reputation at present
861	Food and drink	Transition from Summer to Autumn	McTAVGE	784	3	Location: Geneva	24.09.2014, 18:40	" 
			
			Shouldn't the thread title read: ' '?
		"	Posts: 2,000	Join Date: Apr 2010	Forum Veteran	Groaned at 19 Times in 18 Posts	Thanked 2,043 Times in 817 Posts	a reputation beyond repute
862	Food and drink	Coconut Water in Basel?	BobG	2087	14	Location: Basel	10.03.2013, 15:29	" 
			
			I bought a tin one from Coop and it was pathetic. Some of them are not sweet.      "	Posts: 12	Join Date: Mar 2013	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
863	Food and drink	Pricing scones with clotted cream, jam & tea	Reon	5475	60	Location: Aubonne	10.09.2014, 13:18	    If you check his/her profile you will find     	Posts: 72	Join Date: May 2012	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 38 Times in 24 Posts	earned some respect
864	Food and drink	A nice cuppa	Onebasepair	2519	30	Location: Zürich	12.01.2007, 23:32	"    That reminds me...and   in Zug
		"	Posts: 13	Join Date: Dec 2006	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
865	Food and drink	Chocolate Truffle Cake	Amazonna	906	1	Location: Zurich	04.09.2014, 00:14	" 
			
			Thank you Amazonna, Im going to try this out asap!
		"	Posts: 112	Join Date: Jan 2010	Member	Groaned at 0 Times in 0 Posts	Thanked 128 Times in 50 Posts	considered knowledgeable
866	Food and drink	Twisties/Fonzies chips/crisps	melsom	2471	11	Location: Zürich	26.06.2014, 13:13	" 
			
			I went to Manor about a month ago but they weren't there. I did see tim tams though so i think they get things in bulk until they sell out and move onto something else.    
Twisties will be back again, i hope!
		"	Posts: 16	Join Date: Oct 2012	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 6 Times in 4 Posts	no particular reputation at present
867	Food and drink	Indian paneer (cheese) in Baden	scorpion29	2328	19	Location: Baden 5400	21.05.2014, 22:14	"    I made mutter paneer bhurji last night using Coop paneer.   
I made 2 observations:   
- I found it a tad salty as compared to the paneer I'm normally used to. When making a dish with it, take this into account and reduce the amount of salt you add to the recipe.   
- I also found the texture similar to a semi hard cheese (Asiago/Provolone/Emmental). I'm normally used to a more crumbly textured younger paneer, rather than semi-hard/stretchy.   
It worked great in the recipe because I adjusted the level of salt, grated it and cooked it for a very short time. But there is a difference.   
In terms of convenience and not having to go into the city to an Indian shop, it's brilliant. Fortunately my local Denner is now selling paneer from a local farm and I'm really looking forward to trying that out.   
p.s. I am aware that asiago/provolone/Emmental varies depending on how long it's matured, I'm talking about the semi hard kind which I think is matured 2-3 months.
		"	Posts: 10	Join Date: May 2014	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 2 Times in 1 Post	no particular reputation at present
868	Food and drink	New sushi in Saint Louis	Village Idiot	1193	1	Location: Basel	19.09.2014, 11:25	" 
			
			What can I say?  I'm impatient.   
Instead of waiting for a review, we headed down to the restaurant at lunchtime today and were pleasantly surprised with the results.  Yeah, the place is never going to win awards for its authentic Japanese menu (it's the standard French-Japanese formula of set menus with sushi, sashimi, gyoza and yakatori in various combinations that you find in every Japanese restaurant in France), but they've not done badly.   
The interior decoration is nice enough and the place has obvious just been redone.  It's nicer inside than it looks from the street.   
The various combos cost between EUR14 for the smaller ones to EUR20 for the bigger ones.  We ordered the big sharing combo (""on veut un bateau, svp!"") with soup, salad, 8 nigiri, 12 maki, and 24 slices of sashimi for EUR48.   
Notably, the quality of the rolled sushi and freshness of the fish are much better than Fuji sushi (at the other end of Saint Louis).     
My colleague and I went in with low expectations, but they turned out to be unfounded -- the place is pretty good!  If you haven't tried this place yet and need a reasonably-priced sushi fix, give it a go.
		"	Posts: 3,349	Join Date: Jul 2009	Forum Legend	Groaned at 35 Times in 32 Posts	Thanked 6,268 Times in 2,003 Posts	a reputation beyond repute
869	Food and drink	Lebanese Restaurant [ZH or Winterthur]	Steven_K	3987	26	Location: Winterthur	09.07.2013, 17:50	"    If I'm in the vicinity, I'll stop by for a quick bite. Unfortunately I find their food just ok, nothing outstanding. I find it very strange that they use Thai sriracha as their chilli sauce. It puts me off to be honest. While I love sriracha, why serve it with Lebanese cuisine? It just doesn't seem right to me...And yes, chilli is extremely important to me!      Delices d'orient is a place I frequent often. I love the food there.  A couple of times, as soon as I walked in the door, they offered me a free hot crispy fried falafel as a sample. Great hospitality!    
It's a tiny spot with a couple of stools, and as long as you go during meal times, the food is fresh, delicious and inviting. I've also once been in the middle of the afternoon but I was unfortunately served 'warm drawer dried out chicken' shawarma.    
I often have their kafta teller consisting of a fantastic range of mezze on one plate with 2 large kaftas and a piece of durum/fladenbrot. Plus he makes his own chilli sauce  .   
Noonbar I have yet to try, looking forward to it...
		"	Posts: 13	Join Date: Jul 2013	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 2 Times in 1 Post	no particular reputation at present
870	Food and drink	Indonesian instant seasoning in asian stores ZH	FuriousRose	634	0	Location: nearby the lake	15.09.2014, 10:55	" 
			
			Hi EFrs, I'm looking for asian stores in ZH that sell Indonesian instant seasoning mix (i.e. Indonesian brand or produced in Indonesia). I know I could order it online from pasar-indonesia.com, but am just wondering whether I could find asian stores around that sell it. In many asian stores that I often go to (e.g. Lian Hua in Wiedikon and Berninaplatz), I could only find Thai, Viet, and Filipino instant seasoning mixes. Thank you for the info  !
		"	Posts: 849	Join Date: Apr 2014	Forum Veteran	Groaned at 21 Times in 17 Posts	Thanked 891 Times in 424 Posts	a reputation beyond repute
871	Food and drink	Tea shops in Zurich?	rock^	1228	2	Location: Zurich	14.08.2014, 00:46	" 
			
			The Food Market at Jelmoli usually has a decent selection.
		"	Posts: 14	Join Date: Dec 2013	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 3 Times in 1 Post	no particular reputation at present
872	Food and drink	tip: Finding (cheap) ethnic food ingredients in Zürich	ElJeFe	4766	7	Location: Zürich	29.09.2007, 14:56	"     
The MEKTOUB         
still is the best Moroccan Restaurant in Switzerland. The Rue Chapponière is very close to Cornavin, in the Quartier Paquis, where you can find quite many Maghrebine shops also
		"	Posts: 496	Join Date: Aug 2007	Senior Member	Groaned at 23 Times in 21 Posts	Thanked 431 Times in 233 Posts	an excellent reputation
873	Food and drink	Ethnic (Greek, Moroccan) Food Shop in Zurich?	Gwan Wally	1778	3	Location: Zurich	05.09.2014, 14:55	"    This is one of the best custom features of EF (not part of the standard vBulletin).  As soon as you post a question that has often been discussed the software will pull up several (mostly) relevant threads.
		"	Posts: 7	Join Date: May 2012	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
874	Food and drink	Kippers in Zurich	nickatbasel	1534	12	Location: Albisrieden	22.08.2014, 21:32	" 
			
			Edeka over the German border invariably stocks kippers too.
		"	Posts: 3,861	Join Date: Sep 2006	Forum Legend	Groaned at 94 Times in 63 Posts	Thanked 5,407 Times in 2,016 Posts	a reputation beyond repute
875	Food and drink	A dream comes true?	NoToM	2075	34	Location: St. Gallen	10.09.2014, 21:47	    I thought this thread is about American foods?     In Russia, cucumber pickles you.  	Posts: 66	Join Date: Mar 2009	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 76 Times in 29 Posts	made some interesting contributions
876	Food and drink	Balkan veggies in Zurich	Goran	1136	6	Location: Zurich	15.07.2014, 23:08	"    They do. At least the Migros in Oerlikon. I think it's called Yufka-Teig.
		"	Posts: 13	Join Date: Jul 2013	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 2 Times in 2 Posts	no particular reputation at present
877	Food and drink	Need advice on buy VITAMIX in Constance	logout	807	1	Location: Zurich	10.09.2014, 23:10	" 
			
			Vitamix resellers in Germany, none listed in Constance.      "	Posts: 33	Join Date: Aug 2011	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 9 Times in 8 Posts	no particular reputation at present
878	Food and drink	Where to pick chestnuts near Basel	draskonja	1074	2	Location: Basel	09.09.2014, 12:03	"    What makes you think that? Although I don't know of anywhere specific for the OP's question, there are certainly a lot of sweet chestnut trees in this area, including one in our back garden in Alsace. Pretty sure that some of the woods from Riehen into Germany (via Inzlingen and Eastwards), or around Röderdorf/Leymen would have plenty of such trees in them, for example.
		"	Posts: 10	Join Date: Feb 2010	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
879	Food and drink	Why don't hard boiled eggs need to be refrigerated in Swizerland	Maria7890	3146	21	Location: Zurich, Switzerland	05.09.2014, 13:46	" 
			
			I don't keep eggs in the fridge at all, hard boiled or otherwise.
		"	Posts: 52	Join Date: Jul 2011	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 10 Times in 6 Posts	no particular reputation at present
880	Food and drink	Rivels / Rivlets (pea-sized dumplings in soup)	MathNut	8164	9	Location: Kt. Glarus	14.01.2010, 12:38	" 
			
			Like it! And of course you must chase it down with Rivella, mandatory on menu.
		"	Posts: 4,241	Join Date: Aug 2007	Forum Legend	Groaned at 35 Times in 33 Posts	Thanked 10,007 Times in 3,078 Posts	a reputation beyond repute
881	Food and drink	Ostermundigen Berne, good cheddar cheese	Sbrinz	1422	11	Location: Murten - Morat	19.03.2014, 00:08	" 
			
			Thanks for the heads up on this, picked up a couple of blocks on Wednesday, very nice with my homemade chutney!
		"	Posts: 11,004	Join Date: Oct 2011	Forum Legend	Groaned at 544 Times in 344 Posts	Thanked 10,603 Times in 5,426 Posts	a reputation beyond repute
882	Food and drink	Quellwasser source at your house?	buffalox	765	3	Location: Zofingen	03.09.2014, 17:44	    I meant you probably can't drill down to get your own rather than they probably don't have Quellwasser!   Although maybe you can...   	Posts: 69	Join Date: Mar 2014	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 19 Times in 15 Posts	earned some respect
883	Food and drink	Water kefir grains and kombucha	augusta	1202	4	Location: Basel	02.06.2014, 20:55	" 
			
			Hi,   
I had some water kefir grains last year (and sent some to a few other EFers who contacted me via the other kefir thread). Unfortunately I don't have any anymore, but I originally bought them online from the webshop link posted somewhere near the start of that thread (sorry I am on my phone so can't link to it easily!). So if you have no luck finding a donor you could start from there.   
[edit:    
It took me a few batches to get the grains I bought going, presumably they were from frozen storage or something, and it takes a little tlc to revive them, but after 3 or 4 batches we were in business        
Yes you make water kefir using a sugar solution and usually do a second ferment after removing the grains, adding fruit juice or something else to flavour it.    
Good luck!
		"	Posts: 39	Join Date: May 2009	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
884	Food and drink	Shortening	Akman49	2659	19	Location: Lausanne	02.09.2014, 15:18	"    Amateur.
		"	Posts: 1	Join Date: Sep 2014	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
885	Food and drink	Kitchen store for pots and pans in Lausanne area	superbee	894	0	Location: St. Sulpice, Vaud	02.09.2014, 16:07	" 
			
			Hello   
Does any one have advice about a kitchen store for good quality pots and pans in the Lausanne area. I am looking for stuff that will last a long time and am willing to pay a little extra for it.   
Thanks so much for your help.
		"	Posts: 47	Join Date: Feb 2014	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 29 Times in 13 Posts	earned some respect
886	Food and drink	I found ICE! The recipe lives!	Karl	15482	136	Location: Here	15.07.2009, 19:36	" 
			
			They also sell ice out in the Boonies. The drinks warehouse place next to the bowling alley in Affoltern am Albis sells ice by the bucket load (or some other measure bigger than a cube).
		"	Posts: 1,723	Join Date: Sep 2008	Forum Veteran	Groaned at 173 Times in 77 Posts	Thanked 2,512 Times in 812 Posts	a reputation beyond repute
887	Food and drink	Swiss icecream in long flight?	Mr.Maquiavelo	2797	26	Location: Zurich	31.08.2014, 20:21	"    Lobster from Switzerland to the U.K?   
That's a bit like coals to Newcastle, isn't it?
		"	Posts: 251	Join Date: Jul 2012	Senior Member	Groaned at 47 Times in 31 Posts	Thanked 178 Times in 88 Posts	slipped a little
888	Food and drink	Wine pairing with curry	Clumsy Maman	3810	67	Location: Kt Zurich	15.08.2014, 14:52	"    The wines I have listed in the previous reply    
Any Indian beer would do - Kingfisher maybe? But then again, this is a Mauritian curry. So, not so sure.
		"	Posts: 702	Join Date: Nov 2013	Forum Veteran	Groaned at 9 Times in 6 Posts	Thanked 934 Times in 420 Posts	a reputation beyond repute
889	Food and drink	Indian Food	arnav	765	0	Location: nussbumen	30.08.2014, 06:46	" 
			
			Hi All,   
Dont miss the Fun and Food carnival in Baden at  Markthof Nussbaumen at 11    
Food  from North to South India 
astrologer famous 
Indian jewelery and dresses 
Sarees
		"	Posts: 65	Join Date: Sep 2009	Banned	Groaned at 0 Times in 0 Posts	Thanked 35 Times in 22 Posts	earned some respect
890	Food and drink	Chinese mitten crab (Wollhandkrabbe)	fishkid	2732	13	Location: Lausanne	10.09.2013, 15:12	" 
			
			I wish it were possible to get North American blue crabs here ( , not those insipid Asian blue crabs with no flavor). A proper Chesapeake Bay crab boil* would be awesome. Or proper crab cakes.   
*The name is a misnomer: on the Chesapeake, crabs are steamed, never boiled.
		"	Posts: 33	Join Date: Jul 2010	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 3 Posts	no particular reputation at present
891	Food and drink	Tapas restuarant in Zurich?	2donkeysineurope	1227	7	Location: Zurich	28.08.2014, 14:11	" 
			
			FWIW, it's not the *best* in terms of selection or quality, but for its outstanding value and nice atmosphere, I really enjoy Tasca Romero in Niederdorf. (It's the sibling of the venerable Bodega Española, which has a wider selection, but such horrible acoustics in the dining room that my friends and I find it unpleasant.)
		"	Posts: 53	Join Date: Jan 2013	Junior Member	Groaned at 10 Times in 4 Posts	Thanked 18 Times in 15 Posts	annoyed a few people around here
892	Food and drink	Wine cooler/fridge	anettemichael	2809	15	Location: Zug	28.08.2014, 12:26	"    I keep my wine in the cellar too.  Never checked the temperature   but if I take a bottle of the red wine direct from the cellar I find it a bit too cold to drink directly - I have to let it warm up a bit. 
Our cellar is on the second floor but still underground (!) because our place is built on a steep slope.
		"	Posts: 60	Join Date: Mar 2012	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 27 Times in 14 Posts	no particular reputation at present
893	Food and drink	things to do with CHF 10 - go buy this wine	peebix	3427	38	Location: Zürich	02.02.2010, 00:14	" 
			
			One would hope that both wines are made from grapes - but these days, who knows?   
That said, I think the suggestion is a good post - we all know that in the end, one gets what one pays for.   or less, if you live in Switzerland... 
Lets not be too negative! we all know that there is a difference, it is all relative; but maybe on occasion one can be looking for a cheap wine? sometimes the cheap stuff is awful. Good to know that one is not so. We are not planning a blind tasting!!!
		"	Posts: 426	Join Date: Oct 2008	Senior Member	Groaned at 2 Times in 2 Posts	Thanked 85 Times in 60 Posts	considered knowledgeable
894	Food and drink	Great way to use up grapes!	Karl	771	4	Location: Here	27.08.2014, 22:46	" 
			
			Excellent tip Karl! Like you say, i've tried the juice saga last year and it turned out to be hard work and a lot of it went off probably because we kept it longer than 72hrs. Will give it a bash, the smoothie that is..  "	Posts: 1,723	Join Date: Sep 2008	Forum Veteran	Groaned at 173 Times in 77 Posts	Thanked 2,512 Times in 812 Posts	a reputation beyond repute
895	Food and drink	What are your favourite pantry staples?	harrypotterfan	556	0	Location: Wettingen	28.08.2014, 00:51	" 
			
			We are from India, and have not been too experimental in our cooking - we usually stick to Indian masalas and spices; the only non-Indian pantry supplies we buy have been restricted to: 
A variety of herbs 
Cheese (mostly brie, gouda, feta, parmesan) 
Vinegars (rice, balsamic, chilli, apple cider) 
Sauces (soy, tomato, fish sauce, sweet and sour, teriyaki, barbeque) 
Olives 
EVOO   
With the above, I my weeknight meals range from Chinese, Thai, Italian, Mexican (aside from the obvious Indian).  
Recently, at a friend's place, I tried pasta with tinned sardines and I was blown away by the boost of flavor from these.    
I'd like to know what are your favourite pantry staples from local stores here - sweet/ savory doesn't matter - would love to try new and interesting flavors in our cooking. TIA!
		"	Posts: 21	Join Date: Mar 2014	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
896	Food and drink	Lunch Ideas for Swiss Friend	Ovi23	1890	20	Location: Zurich	25.08.2014, 17:58	" 
			
			Yes, just like others' words. 
Cook something from your own country, especially if you are not European or American. 
I would treat my swiss food with Chinese, Japanese or Thailand food.
		"	Posts: 25	Join Date: May 2014	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 6 Times in 6 Posts	no particular reputation at present
897	Food and drink	Need help identifying a Lebanese recipe/dish...	Richdog	1659	27	Location: Zurich	04.08.2014, 21:51	"     
Yes I am sure You have a good longterm memory! I meant it couldnt be any of the dishes people suggested as toum is always served alongside a chicken dish. Anyway been going to cedre for years and never seen a dish with chicken in yoghurt however why dont you go and ask the owner in the badenerstrssse location and am sure he can help you find out!    
Will have a look at the cookbooks later when I get a chance and let you know.
		"	Posts: 9,274	Join Date: Mar 2009	Forum Legend	Groaned at 529 Times in 401 Posts	Thanked 12,065 Times in 4,728 Posts	a reputation beyond repute
898	Food and drink	Switzerland: Army promises troops 'Swiss-made food'	st2lemans	1729	21	Location: Lugano	22.08.2014, 10:20	"    Would that really be any cheaper?    
Enlisting him seems the only way to hit budget!
		"	Posts: 18,482	Join Date: Dec 2010	Forum Legend	Groaned at 943 Times in 736 Posts	Thanked 20,277 Times in 9,728 Posts	a reputation beyond repute
899	Food and drink	German supermarkets from Zurich	Fergico	3214	5	Location: Zurich	23.09.2007, 10:52	"    Kaufland, Marktkauf, Edeka, Rewe, Real are all large supermarkets in the region, if that helps?   
When my Zürich inhabiting colleagues visit me in Basel I send them to Rheinfelden for shopping on the way home. It's only 45 minutes back for them in the car from the border stop.
		"	Posts: 16	Join Date: May 2007	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 2 Posts	no particular reputation at present
900	Food and drink	Delicious Pizza at Taverne	nitzan	634	2	Location: Zurich	26.08.2014, 19:19	"    Never been at Taverne, will give it a shot. My favorites places for Pizza in Zürich are Scala at Schaffhauserplatz and Bar Basso at Sihlporte.
		"	Posts: 11	Join Date: Jul 2014	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 2 Times in 2 Posts	no particular reputation at present
901	Food and drink	Quark - What is it ?! Here's Help !	Me Myself &amp; I	11702	39	Location: Züri	24.09.2009, 14:43	" 
			
			I bought a Quark Tart from Migros over lunch, not the Cheesecake kind, the freshly baked pie kind at the Gourmesa.    
Nice bit of sweet pastry with a very thin filling of Quark and raisins. I liked it very much and it was certainly worth the 3.50 francs.    
But what's with the dreaded raisins? The Quark Torte even had lots of raisins in it. Not my taste.
		"	Posts: 1,007	Join Date: May 2009	Forum Veteran	Groaned at 0 Times in 0 Posts	Thanked 609 Times in 341 Posts	a reputation beyond repute
902	Food and drink	favorite food blogs	zymogen	2974	15	Location: ...	26.03.2014, 14:58	" 
			
			All these have given me some inspiration and have added a 'cooking blog' the the other travel, restaurant and expat life blogs on my site.      "	Posts: 950	Join Date: Jan 2010	Forum Veteran	Groaned at 9 Times in 6 Posts	Thanked 1,082 Times in 454 Posts	a reputation beyond repute
903	Food and drink	Great recipes from your local CH area...	Odile	998	7	Location: Neuchatel	25.08.2014, 16:11	" 
			
			Found a receipe in English for Pizokel:   
Pizokel with cabbage, Canton Graubünden (Bizoccals cun ravitscha)       Pizokel were eaten in a wide variety of ways. In some places when eaten by themselves they are known in Rumantsch as ""bizochels bluts"", or bald pizokel.    
If someone leaves a small amount of any kind of food on the serving dish for politeness sake, in the Engadine this is called ""far sco quel dal bizoccal"", meaning more or less leaving the last pizokel.       
Ingredients for the pizokel for four people:   
* 7 oz buckwheat flour 
* ¼ cup milk 
* 2 beaten eggs 
* ½ oz finely chopped Bündnerfleisch (air-dried beef) 
* ½ oz finely chopped Salsiz (spicy salami-type sausage) 
* ¾ oz finely chopped leek 
* 1 tsp butter 
* salt 
* nutmeg   
Ingredients for vegetable and bacon accompaniment:   
* 2 oz bacon strips 
* 1 pinch garlic 
* ½ oz finely chopped onion 
* 1 tsp butter 
* 4 oz Savoy cabbage 
* 4 oz spinach 
* salt 
* pepper 
* nutmeg 
* ¼ cup whipping cream   
For the pizokel:   
1. Put the flour, milk and eggs into a bowl and stir to obtain a smooth dough 
2. Braise Bündnerfleisch, Salsiz and leek in the butter, then mix into the dough. 
3. Spread the soft dough thinly over a clean surface, using your hands. (It will be too soft use a rolling pin.) 
4. Cut into strips about 2 inches long, and drop into boiling water. 
5. When they rise to the surface, fish them out with a slotted spoon.   
For the accompaniment:   
1. Cut cabbage and large spinach leaves into large pieces, but leaving no leaves whole, and cook briefly in salted water.  
2. Drain well. Braise bacon strips, garlic and onion in the butter, add vegetable mixture. 
3. Add drained pizokel. Season to taste with salt, pepper and nutmeg. 
4. Stir in cream and serve immdiately
		"	Posts: 19,645	Join Date: Sep 2010	Forum Legend	Groaned at 386 Times in 287 Posts	Thanked 22,595 Times in 10,192 Posts	a reputation beyond repute
904	Food and drink	Uganda Food [Zurich]	makeabigwish	843	1	Location: Zurich	25.08.2014, 21:19	"     
I have never been there, but the restaurant enjoys a splendid Reputation. I will get there .......
		"	Posts: 309	Join Date: Sep 2007	Senior Member	Groaned at 40 Times in 22 Posts	Thanked 364 Times in 103 Posts	an excellent reputation
905	Food and drink	Schabziger Cow Extract	Dougal's Breakfast	6772	79	Location: GL	26.02.2009, 16:55	"    As Jeremy Clarkson said, ""Cannock would be the worst town in the world if it wasn't for Burton on Trent""   
If you want to know more about Dougal's roots you have to read this. It explains a lot:    "	Posts: 15,557	Join Date: Nov 2007	Forum Legend	Groaned at 973 Times in 741 Posts	Thanked 39,285 Times in 12,282 Posts	a reputation beyond repute
906	Food and drink	Sour/tart cherries, fresh, frozen, dried, juice ??	makeabigwish	1886	3	Location: Zurich	21.08.2014, 18:35	" 
			
			Thanks for your replies.   
If anyone else knows, perhaps where I can get frozen tart cherries would be a big help.
		"	Posts: 309	Join Date: Sep 2007	Senior Member	Groaned at 40 Times in 22 Posts	Thanked 364 Times in 103 Posts	an excellent reputation
907	Food and drink	Ice Cream for Stoners	TobiasM	1223	11	Location: Zürich	24.08.2014, 21:40	" 
			
			I am really not into hip hop or this song (or a stoner for that matter) but it was an apt example I found on YouTube of the reference Mary Jane, which btw is a   reference to Marijuana.    
If I had to explain this to you, I do wonder what you kids did for kicks in your teenage years?       "	Posts: 801	Join Date: Mar 2011	Forum Veteran	Groaned at 87 Times in 56 Posts	Thanked 1,227 Times in 563 Posts	a reputation beyond repute
908	Food and drink	Where to find, what to call... Baking ingredients	SwissMiss86	2070	22	Location: Enge	22.08.2014, 11:47	"    The Thai brown sugar above is moist and you can form a ball in your hands.         You're probably right that the stuff in Coop in the little vials is flavoring. As I said, I don't need to look for it that often. I don't use that much and last time I was in the US I bought quite a large bottle of the stuff.    
But extract is available in Switzerland. What I would usually buy is always extract. You can get the bio Madagascar vanilla extract in the Aligro. I imagine it's not that expensive as I'm really cheap.   There is no way on earth I'd pay 18.90 for 100ml of vanilla. Though I do love the NOMU products. The sugar and spice mix is yum!    
You can also find the pods readily. I usually get them in the Migros.
		"	Posts: 97	Join Date: Sep 2013	Junior Member	Groaned at 16 Times in 15 Posts	Thanked 138 Times in 46 Posts	earned some respect
909	Food and drink	Parsnips	grumpygrapefruit	2856	27	Location: Mostly Zurich	12.02.2007, 19:20	" 
			
			Migros online at   sell them but like everything else here are expensive(7.90CHF a kilo).We had some at Christmas and they were very good. They are listed in the Fruit and Veggies section under Ancient Vegetables. The little Biomarkt at Maennerdorf also sometimes stocks them.   
Now if only I could find some swede........
		"	Posts: 5,075	Join Date: Feb 2007	Forum Legend	Groaned at 29 Times in 28 Posts	Thanked 12,443 Times in 3,195 Posts	a reputation beyond repute
910	Food and drink	Stroopwafel	EmaF	1611	12	Location: Lucerne	20.08.2014, 10:41	"    Sorry, I can't help with that - I found the store while googling.  
You're welcome.
		"	Posts: 63	Join Date: Aug 2013	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 10 Times in 9 Posts	no particular reputation at present
911	Food and drink	Are all burgers in Zürich bad?	hvsmnd	5270	69	Location: Zürich	21.06.2014, 16:13	"    Not whiny to me at all. She/he just wanted to know if it was possible to find a good burger here. If you had ever had a decent one, you'd understand that the meat in the burgers here often is quite bad.   
Despite someone living in a foreign country, you can't expect them to just automatically change their taste buds accordingly. Besides, if the Swiss didn't like hamburgers, then every McDonald's and Burger King that I see here wouldn't be packed at lunchtime.   "	Posts: 5	Join Date: Aug 2013	Newbie	Groaned at 0 Times in 0 Posts	Thanked 23 Times in 3 Posts	no particular reputation at present
912	Food and drink	Cheerios in Switzerland?	creidy2002	1277	9	Location: Luzern	27.05.2014, 11:15	" 
			
			You can buy the multi-grain Cheerios online at Le Shop or in Jelmoli. 
The plain Cheerios you can buy in Zurich at the Orelli Fusilli - english bookshop on Bahnofstrasse.
		"	Posts: 12	Join Date: May 2014	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 3 Times in 3 Posts	no particular reputation at present
913	Food and drink	Elderflower Champagne	zwissmiss	2596	16	Location: ZH	13.06.2010, 18:09	"    Important to sterilise the bottles    
Increase the levels of alcohol to prevent the bacteria developing    
Handle the wine anaerobically which should be relatively easy given that in sparkling wine the gas is co2 and this is heavier than oxygen
		"	Posts: 606	Join Date: Dec 2007	Forum Veteran	Groaned at 6 Times in 4 Posts	Thanked 519 Times in 269 Posts	a reputation beyond repute
914	Food and drink	Best Doner Kebab in Zürich?	Richdog	17088	102	Location: Zurich	13.01.2014, 21:33	" 
			
			1001: Chicken fladen brot was my all time best. Had it on e and kept going back for 2 weeks. Always the same fusion - onions, few tomatoes, yoghurt and never cocktail sauce and lot's of chilli flakes.   
All was super untill 3 weeks ago when I sat in for the first time and he brought me my fladen brot but with a lot of fat pieces in the meat and barely spicy enough. I can not bring myself to go there again.....maybe in a few weeks to see if it tastes better now  , just need to get that fatty meat taste out of my head first.
		"	Posts: 9,274	Join Date: Mar 2009	Forum Legend	Groaned at 529 Times in 401 Posts	Thanked 12,065 Times in 4,728 Posts	a reputation beyond repute
