	hrefs	replies	threads	views
375	http://www.englishforum.ch/entertainment-dining/188194-good-restaurant-gunten-lake-thun-near-berne.html	0	Good restaurant at Gunten, lake Thun, near Berne	1,213
376	http://www.englishforum.ch/entertainment-dining/186933-place-watch-eurobasket-2013-a.html	2	Place to watch Eurobasket 2013	1,145
377	http://www.englishforum.ch/entertainment-dining/188152-z-rich-walk-woods-loot-end.html	4	Zürich walk in the woods with loot at the end ;)	1,154
378	http://www.englishforum.ch/entertainment-dining/181966-experience-maison-manesse-zurich-kreis-3-a.html	4	Experience with Maison Manesse, in Zurich Kreis 3 ??	3,081
379	http://www.englishforum.ch/entertainment-dining/128613-chinese-restaurant-basel-area.html	31	chinese restaurant in basel area?	9,195
380	http://www.englishforum.ch/entertainment-dining/187406-greek-turkish-zurich.html	5	Greek or Turkish in Zurich	1,721
381	http://www.englishforum.ch/entertainment-dining/185156-live-music-venues-lausanne-geneva.html	5	live music venues in Lausanne and Geneva	2,103
382	http://www.englishforum.ch/entertainment-dining/187008-friday-13th.html	2	Friday the 13th!!!	890
383	http://www.englishforum.ch/entertainment-dining/186867-ireland-v-s-sweden.html	2	Ireland v's Sweden	978
384	http://www.englishforum.ch/entertainment-dining/130123-any-musicians-interested-getting-irish-music-session-going-irish-bar.html	6	Any musicians interested in getting an Irish music session going in an Irish bar?	1,990
385	http://www.englishforum.ch/entertainment-dining/186728-flower-workshop-dutch-florist-zurich.html	0	Flower workshop with dutch florist in Zurich	1,019
386	http://www.englishforum.ch/entertainment-dining/186573-football-scotland-v-belgium.html	4	Football - Scotland V Belgium	1,415
387	http://www.englishforum.ch/entertainment-dining/184834-kids-birthday-party-venue-around-zug.html	5	Kids birthday party venue in and around Zug	4,058
388	http://www.englishforum.ch/entertainment-dining/186588-any-theater-bollywood-movies.html	0	Any theater for bollywood movies?	837
389	http://www.englishforum.ch/entertainment-dining/7551-zurich-meeting-gay-people.html	102	[Zurich]Meeting Gay people	36,953
390	http://www.englishforum.ch/entertainment-dining/184975-looking-pianist.html	9	Looking for a pianist...	1,499
391	http://www.englishforum.ch/entertainment-dining/185746-allergy-friendly-restaurants.html	6	Allergy-Friendly Restaurants?	1,709
392	http://www.englishforum.ch/entertainment-dining/185387-birthday-kindergarten.html	3	Birthday at kindergarten	1,361
393	http://www.englishforum.ch/entertainment-dining/185303-new-geneva.html	0	New in Geneva	745
394	http://www.englishforum.ch/entertainment-dining/184992-childrens-birthday.html	4	Childrens Birthday	1,342
395	http://www.englishforum.ch/entertainment-dining/177194-where-u-can-eat-good-around-langstrasse.html	40	Where u can eat good around Langstrasse?	8,710
396	http://www.englishforum.ch/entertainment-dining/149772-taste-mahal-restaurant-wilen-b-wollerau.html	3	"""Taste Mahal"" restaurant in Wilen b Wollerau"	2,635
397	http://www.englishforum.ch/entertainment-dining/183834-basel-restaurant-recommendation.html	6	Basel restaurant recommendation	2,448
398	http://www.englishforum.ch/entertainment-dining/176898-quite-new-restaurant-place-badi-mythenquai.html	3	Quite a new restaurant place in the Badi Mythenquai	1,482
399	http://www.englishforum.ch/entertainment-dining/183453-fireworks-z-rich-01-08-13-a.html	13	Fireworks in Zürich 01.08.13	5,334
400	http://www.englishforum.ch/entertainment-dining/163058-halal-kosher-restaurants.html	9	Halal and Kosher Restaurants	3,453
401	http://www.englishforum.ch/entertainment-dining/183665-outdoor-cinema-basel.html	1	Outdoor Cinema Basel	1,165
402	http://www.englishforum.ch/entertainment-dining/181607-stand-up-comedy-zurich.html	1	Stand-up Comedy in Zurich?	4,181
403	http://www.englishforum.ch/entertainment-dining/182552-thai-restaurent.html	21	Thai restaurent	2,727
404	http://www.englishforum.ch/entertainment-dining/132423-terrible-indian-restaurant-experience-bern.html	27	Terrible Indian Restaurant Experience (Bern)	8,819
405	http://www.englishforum.ch/entertainment-dining/64829-international-folk-dancing-zurich.html	7	International Folk Dancing in Zurich?	2,987
406	http://www.englishforum.ch/entertainment-dining/175732-serbian-bars-basel.html	5	Serbian Bars in Basel??	1,558
407	http://www.englishforum.ch/entertainment-dining/177273-basel-nightlife-live-music-basic-advice.html	10	Basel Nightlife/  Live Music/  Basic Advice	3,264
408	http://www.englishforum.ch/entertainment-dining/80152-juan-costa-tapas-bar-8002-zurich-next-bahnhof-enge.html	31	Juan Costa - Tapas Bar in 8002 Zurich next to Bahnhof Enge	11,572
409	http://www.englishforum.ch/entertainment-dining/182355-luzern-restaurant-open-sunday-night.html	1	Luzern: Restaurant open on Sunday night	2,022
410	http://www.englishforum.ch/entertainment-dining/182344-grilling-zurich.html	6	Grilling in Zurich	2,037
411	http://www.englishforum.ch/entertainment-dining/181855-sticks-n-strings-acoustic-band-available-gigs.html	0	Sticks n Strings acoustic band available for gigs	1,112
412	http://www.englishforum.ch/entertainment-dining/181657-help-finding-party-location-needed-near-st-gallen.html	0	Help finding a party location needed in/near St. Gallen!	915
413	http://www.englishforum.ch/entertainment-dining/181297-custom-birthday-cakes-bern-area.html	2	Custom Birthday Cakes - Bern Area?	2,174
414	http://www.englishforum.ch/entertainment-dining/87075-albanifest-winterthur.html	16	Albanifest Winterthur	3,229
415	http://www.englishforum.ch/entertainment-dining/179876-rooftop-restaurant-z-rich-west.html	7	Rooftop restaurant in zürich west.	3,700
416	http://www.englishforum.ch/entertainment-dining/180162-air-conditioned-restaurants-basel.html	9	Air-conditioned restaurants in Basel?	3,028
417	http://www.englishforum.ch/entertainment-dining/136449-looking-jazz-club-luzern.html	2	Looking for a jazz club  in Luzern	1,966
418	http://www.englishforum.ch/entertainment-dining/178530-any-places-english-italian-speaking-play-jazz-duo-sax-piano.html	2	Any places English or Italian speaking to play jazz duo (Sax & Piano)	1,752
419	http://www.englishforum.ch/entertainment-dining/179235-saxophone-accordion-lausanne.html	1	Saxophone and accordion Lausanne	1,218
420	http://www.englishforum.ch/entertainment-dining/178938-mediterranean-restaurants-bern-close-hbf-any-recommendations.html	4	Mediterranean restaurants in Bern close to HBF - any recommendations?	1,131
421	http://www.englishforum.ch/entertainment-dining/150840-bob-dylan-montreux.html	1	Bob Dylan in Montreux	1,292
422	http://www.englishforum.ch/entertainment-dining/178531-clubbing-zurich-friday-5-31-a.html	12	Clubbing in Zurich on Friday, 5/31	1,461
423	http://www.englishforum.ch/entertainment-dining/178583-bollywood-brides-lucerne.html	0	Bollywood Brides in Lucerne	751
424	http://www.englishforum.ch/entertainment-dining/170960-justin-bieber-comes-zuerich.html	27	Justin bieber comes to zuerich	4,407
425	http://www.englishforum.ch/entertainment-dining/148648-wedding-switzerland-reception-ideas.html	11	Wedding in Switzerland - Reception Ideas	7,342
426	http://www.englishforum.ch/entertainment-dining/178140-can-t-see-cinema-times-next-friday.html	10	Can't see cinema times for next Friday	1,329
427	http://www.englishforum.ch/entertainment-dining/177751-restaurants-hills-near-lorrach-i-cant-remember.html	8	Restaurants in the hills near Lorrach that I cant remember	2,338
428	http://www.englishforum.ch/entertainment-dining/178089-restaurant-sultan-karthago-gone.html	4	Restaurant Sultan Karthago is gone	938
429	http://www.englishforum.ch/entertainment-dining/142435-afro-beats-r-n-b-hip-hop-night-clubs.html	7	Afro Beats/R'n'B/Hip-Hop Night Clubs	2,777
430	http://www.englishforum.ch/entertainment-dining/170334-carte-bleue.html	8	Carte Bleue	2,264
431	http://www.englishforum.ch/entertainment-dining/177577-rob-spence.html	0	Rob Spence	777
432	http://www.englishforum.ch/entertainment-dining/177482-how-make-1000000-switzerland.html	12	How to make $1000000 in Switzerland?	1,574
433	http://www.englishforum.ch/entertainment-dining/177397-hockey-game-tonight-switzerland-vs-usa.html	2	Hockey game tonight Switzerland vs USA	1,440
434	http://www.englishforum.ch/entertainment-dining/141527-dancing-night-away.html	11	Dancing the night away	1,583
435	http://www.englishforum.ch/entertainment-dining/177072-going-out-zurich-evening.html	1	Going out in Zurich this evening	1,056
436	http://www.englishforum.ch/entertainment-dining/176783-new-bern.html	2	New in Bern	1,372
437	http://www.englishforum.ch/entertainment-dining/18472-korean-restaurant-zurich.html	26	Korean Restaurant in Zurich?	19,497
438	http://www.englishforum.ch/entertainment-dining/175599-swan-lake-reloaded-highly-recommend.html	4	Swan Lake Reloaded. Highly recommend	2,876
439	http://www.englishforum.ch/entertainment-dining/171839-basel-how-far-would-you-drive-into-france-good-meal.html	40	Basel-How far would you drive into France for a good meal?	4,097
440	http://www.englishforum.ch/entertainment-dining/80137-mexican-restaurants-geneva-can-you-recommend-any.html	14	mexican restaurants, Geneva ( can you recommend any)	8,057
441	http://www.englishforum.ch/entertainment-dining/175977-vogue-de-jussy-4-5-may.html	1	Vogue de Jussy 4-5 May	1,956
442	http://www.englishforum.ch/entertainment-dining/172425-band-dj-wedding-lausanne-area.html	6	band/dj for wedding in Lausanne area	2,790
443	http://www.englishforum.ch/entertainment-dining/175812-looking-traiteur-lausanne-asian-fusion.html	0	Looking for traiteur in Lausanne - asian/fusion	943
444	http://www.englishforum.ch/entertainment-dining/175721-ellie-goulding.html	0	Ellie Goulding	918
445	http://www.englishforum.ch/entertainment-dining/175628-zurich-going-out-alone-safe-what-would-best-places-go.html	11	Zurich - going out alone. Is it safe? What would be the best places to go?	3,977
446	http://www.englishforum.ch/entertainment-dining/47325-lebanese-restaurant.html	39	Lebanese Restaurant	12,903
447	http://www.englishforum.ch/entertainment-dining/169306-champions-league.html	21	Champions League	2,560
448	http://www.englishforum.ch/entertainment-dining/175377-moving-zurich.html	0	Moving to Zurich...	637
449	http://www.englishforum.ch/entertainment-dining/162766-ideas-good-party-location-basel.html	7	Ideas for a good party location in Basel?	3,166
450	http://www.englishforum.ch/entertainment-dining/174951-theater-english-epfl-2-4-5-may.html	0	Theater in English at EPFL @ 2, 4, 5 May	754
451	http://www.englishforum.ch/entertainment-dining/132033-amazed-i-found-decent-restaurant-basel-didn-t-cost-300-chf.html	14	Amazed!  I found a decent restaurant in Basel and it didn't cost 300 CHF	3,306
452	http://www.englishforum.ch/entertainment-dining/174613-restaurants-kontanz-de.html	5	Restaurants in Kontanz, DE	1,005
453	http://www.englishforum.ch/entertainment-dining/174270-amazing-four-course-dinner-friday-april-12-2013-a.html	0	Amazing Four Course Dinner Friday April 12, 2013	824
454	http://www.englishforum.ch/entertainment-dining/173274-good-places-go-out-zurich.html	3	Good places to go out in Zurich	1,612
455	http://www.englishforum.ch/entertainment-dining/172263-places-visit-entertain-guests-luzern.html	2	Places to visit entertain guests in Luzern?	1,229
456	http://www.englishforum.ch/entertainment-dining/173333-english-speaking-theater-stand-up.html	4	English speaking theater and stand up	928
457	http://www.englishforum.ch/entertainment-dining/84762-breakfast-birthday-suggestions-basel.html	10	Breakfast Birthday suggestions in Basel	4,859
458	http://www.englishforum.ch/entertainment-dining/122376-argentinian-restaurant-basel.html	23	Argentinian restaurant in BAsel?	6,269
459	http://www.englishforum.ch/entertainment-dining/171711-asian-restaurant-fribourg.html	10	Asian Restaurant in Fribourg?	2,016
460	http://www.englishforum.ch/entertainment-dining/77352-st-patrick-s-day.html	28	St Patrick's Day	3,889
461	http://www.englishforum.ch/entertainment-dining/171713-ice-skating.html	3	Ice Skating	836
462	http://www.englishforum.ch/entertainment-dining/130693-any-good-brazilian-rodizio-restaurants-zurich.html	7	Any good Brazilian Rodizio Restaurants in Zurich?	4,967
463	http://www.englishforum.ch/entertainment-dining/171375-looking-caterer-wedding-dinner-zurich.html	0	Looking for a caterer for wedding dinner in Zurich	928
464	http://www.englishforum.ch/entertainment-dining/65088-new-irish-pub-mcgees-zurich-wiedikon.html	112	"New Irish Pub ""Mcgees"", Zurich Wiedikon"	18,738
465	http://www.englishforum.ch/entertainment-dining/170189-organizing-your-own-wedding-any-tips.html	16	Organizing Your Own Wedding. Any tips?	2,187
466	http://www.englishforum.ch/entertainment-dining/167910-partylocation-z-richsee.html	3	Partylocation @ Zürichsee	1,222
467	http://www.englishforum.ch/entertainment-dining/170385-weibian-restaurant-recommendations.html	2	Weibian restaurant. Recommendations?	1,127
468	http://www.englishforum.ch/entertainment-dining/170600-guitar-shop-lausanne.html	2	Guitar shop in Lausanne	3,964
469	http://www.englishforum.ch/entertainment-dining/6936-sushi-zurich.html	97	Sushi in Zurich	29,098
470	http://www.englishforum.ch/entertainment-dining/170114-another-new-indian-restaurant-kreuzplatz-zh.html	0	Another new Indian Restaurant - Kreuzplatz ZH	1,416
471	http://www.englishforum.ch/entertainment-dining/169943-restaurant-basel-group-25-people.html	4	Restaurant in Basel for a group of ~25 people	955
472	http://www.englishforum.ch/entertainment-dining/168618-best-martin-guitars-dealer-switzerland.html	4	Best Martin Guitars Dealer in Switzerland	2,067
473	http://www.englishforum.ch/entertainment-dining/35058-zurich-andouillette-where-buy.html	24	[Zurich] Andouillette - where to buy?	4,110
474	http://www.englishforum.ch/entertainment-dining/8491-zurich-pizza-delivery-recommendations.html	53	[Zurich] Pizza Delivery recommendations	27,979
475	http://www.englishforum.ch/entertainment-dining/168954-good-restaurant-cafe-lunch-bern.html	17	Good restaurant/cafe for lunch in Bern	9,947
476	http://www.englishforum.ch/travel-day-trips-free-time/169059-basel-area-fasnach-events-sunday-feb-10-a.html	-	Basel Area Fasnach Events Sunday, Feb 10???	-
477	http://www.englishforum.ch/entertainment-dining/161019-ideas-kids-party.html	3	Ideas for kids Party	1,606
478	http://www.englishforum.ch/entertainment-dining/168403-gay-pub-club-bar-biel-bienne.html	7	Gay pub/club/bar in Biel/Bienne ?	3,639
479	http://www.englishforum.ch/entertainment-dining/168658-2-free-tickets-albisguetli-tomorrow-evening.html	12	2 free tickets for albisguetli tomorrow evening	1,291
480	http://www.englishforum.ch/entertainment-dining/168540-restaurant-reviews.html	0	restaurant reviews	816
481	http://www.englishforum.ch/entertainment-dining/162931-board-game-players-neuchatel-yverdon.html	1	Board game players in neuchatel/yverdon?	1,085
482	http://www.englishforum.ch/entertainment-dining/161869-chinese-oriental-food.html	13	Chinese/ Oriental food!	1,570
483	http://www.englishforum.ch/entertainment-dining/9962-indian-restaurants-bern.html	27	Indian restaurants in Bern	13,390
484	http://www.englishforum.ch/entertainment-dining/168329-jazz-zurich.html	10	Jazz in Zurich?	2,287
485	http://www.englishforum.ch/entertainment-dining/168331-anyone-fancy-drink-zurich-tonight.html	2	Anyone fancy a drink in Zurich tonight?	1,451
486	http://www.englishforum.ch/entertainment-dining/168268-steakhouse-8303-a.html	1	Steakhouse 8303	976
487	http://www.englishforum.ch/entertainment-dining/168267-cultural-events-magazine-zurich.html	0	Cultural events magazine in Zurich?	1,136
488	http://www.englishforum.ch/entertainment-dining/168104-stripper-thread.html	44	Stripper Thread	6,385
489	http://www.englishforum.ch/entertainment-dining/160453-best-pub-food-montreux-vevey.html	10	Best Pub with Food in Montreux / Vevey	4,245
490	http://www.englishforum.ch/entertainment-dining/132755-canadian-pubs.html	14	Canadian pubs?	3,138
491	http://www.englishforum.ch/entertainment-dining/162485-night-out.html	7	Night out :)	1,305
492	http://www.englishforum.ch/entertainment-dining/167561-zurich-sports-bar-african-nations-cup.html	0	Zurich sports bar for African Nations Cup	863
493	http://www.englishforum.ch/entertainment-dining/167251-museums-basel-free-days.html	7	Museums -- Basel -- Free Days	5,127
494	http://www.englishforum.ch/entertainment-dining/167513-expats-new-stage-play-theater-am-neumarkt.html	1	EXPATS - New stage play at Theater am Neumarkt	1,113
495	http://www.englishforum.ch/entertainment-dining/167345-client-dinner-basel.html	17	Client Dinner Basel	1,463
496	http://www.englishforum.ch/entertainment-dining/142752-jay-s-indian-restaurant-basel-closed-forever.html	9	Is Jay's Indian restaurant in Basel closed forever?	5,449
497	http://www.englishforum.ch/entertainment-dining/166871-celebrities-open-verbier-restaurant.html	3	Celebrities open Verbier Restaurant	1,585
498	http://www.englishforum.ch/entertainment-dining/166453-looking-english-speaking-people.html	5	looking for english speaking people	1,961
499	http://www.englishforum.ch/entertainment-dining/107714-gaming-arcade.html	5	Gaming Arcade	2,451
500	http://www.englishforum.ch/entertainment-dining/166476-theater-audition.html	0	Theater Audition	725
501	http://www.englishforum.ch/entertainment-dining/166420-turkish-restaurants-groceries-around-basel.html	0	Turkish Restaurants and groceries around Basel	1,583
502	http://www.englishforum.ch/entertainment-dining/166343-breakfast-bruderholz.html	2	Breakfast in Bruderholz	975
503	http://www.englishforum.ch/entertainment-dining/166234-davos-monday.html	0	Davos on Monday	706
504	http://www.englishforum.ch/entertainment-dining/166132-wedding-switzerland-where-your-dream-spot.html	31	Wedding in Switzerland - where is your dream spot?	3,267
505	http://www.englishforum.ch/entertainment-dining/165809-zh-hb-hallenstadion-back.html	3	ZH HB to Hallenstadion and back	1,187
506	http://www.englishforum.ch/entertainment-dining/165598-grill-raclette-catering-zurich.html	0	Grill/raclette catering, Zurich?	1,078
507	http://www.englishforum.ch/entertainment-dining/165589-eating-drinking-near-postfinance-arena-bern.html	0	Eating/Drinking near PostFinance Arena Bern	577
508	http://www.englishforum.ch/entertainment-dining/163860-creating-music-art.html	1	Creating music & art	1,218
509	http://www.englishforum.ch/entertainment-dining/71254-restaurant-suggestions-basel.html	82	Restaurant Suggestions in Basel	27,356
510	http://www.englishforum.ch/entertainment-dining/164924-globus-delicatessa.html	7	Globus Delicatessa	1,911
511	http://www.englishforum.ch/entertainment-dining/164901-zurich-restuarant-good-date-somewhat-urgent.html	14	A Zurich restuarant good for a date - somewhat urgent!	1,528
512	http://www.englishforum.ch/entertainment-dining/164614-new-irish-bar-zurich.html	4	New Irish bar Zurich	1,779
513	http://www.englishforum.ch/entertainment-dining/164720-cool-bars-go-lausanne-friday.html	0	Cool bars to go in lausanne on friday?	797
514	http://www.englishforum.ch/entertainment-dining/164605-new-irish-bar-sihl-post.html	3	New Irish bar sihl post	1,366
515	http://www.englishforum.ch/entertainment-dining/162864-cindy-s-diners-still-open.html	5	Are Cindy's Diners still open?	1,650
516	http://www.englishforum.ch/entertainment-dining/164539-best-place-sit-hallenstadion-walking-dinosaurs.html	0	Best place to sit in Hallenstadion for walking with dinosaurs	1,788
517	http://www.englishforum.ch/entertainment-dining/164324-open-letter-path-cinemas-more-english-dubbed-movies.html	35	Open Letter To Pathé Cinemas for more English Dubbed Movies	3,669
518	http://www.englishforum.ch/entertainment-dining/162293-compliment-hiltl-restaurant.html	10	Compliment for Hiltl Restaurant	1,939
519	http://www.englishforum.ch/entertainment-dining/163946-salsa-music.html	0	Salsa Music	670
520	http://www.englishforum.ch/entertainment-dining/162795-hangover.html	11	Hangover	1,253
521	http://www.englishforum.ch/entertainment-dining/159104-good-places-live-music-around-zurich.html	12	Good places for live music around Zurich?	3,331
522	http://www.englishforum.ch/entertainment-dining/163549-us-college-football.html	1	US College Football	926
523	http://www.englishforum.ch/entertainment-dining/163473-new-year-party-zug.html	1	New Year Party in Zug	1,168
524	http://www.englishforum.ch/entertainment-dining/163343-places-go-out-bern.html	2	places to go out in Bern ?	1,650
525	http://www.englishforum.ch/entertainment-dining/163192-who-says-ch-expensive.html	19	Who says CH is Expensive?	2,341
526	http://www.englishforum.ch/entertainment-dining/163293-excellent-thai-cuisine-lachen.html	0	Excellent Thai Cuisine in Lachen	744
527	http://www.englishforum.ch/entertainment-dining/163130-halal-kosher-methods-cooking-restaurants-z-rich-area.html	4	Halal & Kosher;  methods, cooking and restaurants in the Zürich area	2,581
528	http://www.englishforum.ch/entertainment-dining/28169-vevey-any-nightlife.html	49	[Vevey] Any Nightlife?	17,163
529	http://www.englishforum.ch/entertainment-dining/87540-cheap-asian-food-basel-loerrach.html	13	cheap asian food Basel / Loerrach	5,074
530	http://www.englishforum.ch/entertainment-dining/163029-gayle-tufts.html	0	Gayle Tufts	639
531	http://www.englishforum.ch/entertainment-dining/162183-good-organic-restaurant-zurich.html	2	Good organic restaurant in Zurich?	1,734
532	http://www.englishforum.ch/entertainment-dining/163009-lausanne-entertainment.html	0	Lausanne - entertainment.	731
533	http://www.englishforum.ch/entertainment-dining/161928-christmas-carols-pantomime-geneva.html	4	Christmas carols and pantomime Geneva	1,648
534	http://www.englishforum.ch/entertainment-dining/162679-favorite-restaurants-w-denswil-pf-ffikon.html	12	Favorite restaurants in Wädenswil to Pfäffikon?	2,592
535	http://www.englishforum.ch/entertainment-dining/162614-tibits-hiltl-prices-vegetarian-restaurants.html	54	Tibits & Hiltl ( prices in vegetarian restaurants )	5,493
536	http://www.englishforum.ch/entertainment-dining/162090-paddy-reillys-rugby.html	6	Paddy Reillys for the rugby	908
537	http://www.englishforum.ch/entertainment-dining/160833-shamrock-wollishofen-changed-hands.html	10	Shamrock Wollishofen changed hands	2,569
538	http://www.englishforum.ch/entertainment-dining/156998-anyone-know-schlager-band.html	7	Anyone know a schlager band?	1,017
539	http://www.englishforum.ch/entertainment-dining/162489-american-college-football-zurich.html	7	American college football in Zurich	1,951
540	http://www.englishforum.ch/entertainment-dining/162490-different-salon-theater.html	0	Different salon theater	543
541	http://www.englishforum.ch/entertainment-dining/162433-lausanne-party-venue.html	6	Lausanne party venue?	2,400
542	http://www.englishforum.ch/entertainment-dining/162388-thanksgiving-dinner-zurich-kantorei-restaurant.html	0	Thanksgiving Dinner in Zurich @ the Kantorei Restaurant	1,160
543	http://www.englishforum.ch/entertainment-dining/162343-looking-meet-creative-music-gifted-people.html	0	Looking to meet creative & music gifted people	629
544	http://www.englishforum.ch/entertainment-dining/162213-what-do-zug-sunday.html	4	What to do in Zug on Sunday?	2,930
545	http://www.englishforum.ch/entertainment-dining/162202-small-cozy-really-italian-restaurant-zurich.html	0	Small, cozy and really italian restaurant in zurich	1,420
546	http://www.englishforum.ch/entertainment-dining/162192-exciting-movie-book-club-fans-dans-la-maison-sunday-18-nov-zh.html	1	"Exciting (!) Movie for Book (Club) fans - ""Dans La Maison"" Sunday 18 Nov ZH"	943
547	http://www.englishforum.ch/entertainment-dining/152472-anybody-tried-tajmahal-morteau.html	6	Anybody tried the Tajmahal in Morteau?	1,296
548	http://www.englishforum.ch/entertainment-dining/111342-portuguese-restaurant-frauenfeld.html	6	Portuguese Restaurant in Frauenfeld	3,584
549	http://www.englishforum.ch/entertainment-dining/161611-basel-anyone-want-see-lady-windermere-s-fan-oscar-wilde-play.html	1	Basel - Anyone want to see Lady Windermere's Fan (Oscar Wilde Play)	877
550	http://www.englishforum.ch/entertainment-dining/161378-english-basel-panto-group-toddler-seating.html	0	English Basel Panto Group - toddler seating	662
551	http://www.englishforum.ch/entertainment-dining/160963-what-good-swiss-tv.html	24	What good on (Swiss) TV?	6,864
552	http://www.englishforum.ch/entertainment-dining/128792-looking-salsa-dance-partner-unil-sport-center.html	3	looking for salsa dance partner in unil sport center	2,125
553	http://www.englishforum.ch/entertainment-dining/161181-christmas-dinner.html	2	Christmas dinner	1,566
554	http://www.englishforum.ch/entertainment-dining/160807-good-jazz-bar-basel.html	2	Good jazz bar in Basel	1,574
555	http://www.englishforum.ch/entertainment-dining/160826-somewhere-friendly-eat-drink-wednesday-zurich.html	0	Somewhere friendly to eat/drink on a Wednesday in Zurich	578
556	http://www.englishforum.ch/entertainment-dining/31206-needing-good-thai-food.html	86	Needing good thai food..	13,543
557	http://www.englishforum.ch/entertainment-dining/160610-wheat-gluten-free-bread-fondue.html	16	Wheat/Gluten free bread for Fondue	1,995
558	http://www.englishforum.ch/entertainment-dining/160608-our-honeymoon-2013-a.html	5	Our honeymoon 2013	981
559	http://www.englishforum.ch/entertainment-dining/160230-looking-good-indian-resturant-good-price.html	7	Looking for a good indian resturant at a good price	1,245
560	http://www.englishforum.ch/entertainment-dining/12092-restaurant-recommendations-lugano.html	16	Restaurant recommendations in Lugano?	8,752
561	http://www.englishforum.ch/entertainment-dining/97473-indian-curry-baden.html	15	Indian Curry in Baden	4,591
562	http://www.englishforum.ch/entertainment-dining/160255-good-not-tooexpensive-restaurant-oerlikon.html	2	Good (not tooexpensive) restaurant in Oerlikon?	2,048
563	http://www.englishforum.ch/entertainment-dining/145609-abyssinia-ethiopian-restaurant.html	20	Abyssinia - Ethiopian Restaurant	5,545
564	http://www.englishforum.ch/entertainment-dining/160061-pizza-place-konstanz.html	4	Pizza place in Konstanz?	886
565	http://www.englishforum.ch/entertainment-dining/87562-clubbing-wednesdays.html	6	Clubbing on Wednesdays	1,166
566	http://www.englishforum.ch/entertainment-dining/85807-club-scene-zurich.html	23	Club Scene in Zurich	10,057
567	http://www.englishforum.ch/entertainment-dining/88610-clubbing-young-people-18-25-yr-olds.html	16	Clubbing for young people (18-25 yr olds)	3,977
568	http://www.englishforum.ch/entertainment-dining/159601-telugu-movie-vevey-cameraman-gangatho-rambabu.html	0	Telugu movie in VEVEY Cameraman Gangatho Rambabu	1,209
569	http://www.englishforum.ch/entertainment-dining/159598-korean-restaurant-near-bern.html	0	Korean restaurant in (or near) Bern?	2,594
570	http://www.englishforum.ch/entertainment-dining/53938-chinese-restaurant-suggestions-zug.html	9	Chinese restaurant - Suggestions in Zug?	5,561
571	http://www.englishforum.ch/entertainment-dining/35828-romantic-luxury-weekend-cottage.html	4	Romantic Luxury Weekend Cottage???	3,053
572	http://www.englishforum.ch/entertainment-dining/159053-metal-hardrock-bars-clubs-basel.html	5	Metal/HardRock bars/clubs in Basel	5,144
573	http://www.englishforum.ch/entertainment-dining/159315-shameless-plug.html	0	Shameless plug	592
574	http://www.englishforum.ch/entertainment-dining/159009-oriental-restaurant-zurich.html	7	Oriental restaurant in Zurich?	1,401
575	http://www.englishforum.ch/entertainment-dining/159230-reasonably-priced-beer-z-rich.html	9	Reasonably Priced Beer in Zürich	3,048
576	http://www.englishforum.ch/entertainment-dining/159251-gaultmillau-guide-2013-romandie.html	0	gaultmillau guide 2013 for the Romandie	1,357
577	http://www.englishforum.ch/entertainment-dining/157855-good-bars-zurich-city-younger-crowds.html	6	Good bars in Zurich city for younger crowds?	2,008
578	http://www.englishforum.ch/entertainment-dining/147188-best-zurich-cafes-study.html	18	Best Zurich cafes to study in	5,406
579	http://www.englishforum.ch/entertainment-dining/140121-sports-bar-zurich.html	8	Sports bar in Zurich?	6,460
580	http://www.englishforum.ch/entertainment-dining/158940-dining-options-fireplace-zurich.html	1	Dining Options with a Fireplace in Zurich	751
581	http://www.englishforum.ch/entertainment-dining/59387-good-restaraurants-zug-baar-cham-area-please.html	68	Good restaraurants in Zug - Baar - Cham area please?	20,407
582	http://www.englishforum.ch/entertainment-dining/154559-rosenhof-rathaus-area-live-music-bands.html	1	Rosenhof/Rathaus Area Live Music - Bands ??	818
583	http://www.englishforum.ch/entertainment-dining/158799-another-fine-dining-experience-fribourg.html	0	Another fine dining experience in Fribourg	570
584	http://www.englishforum.ch/entertainment-dining/152668-sharing-great-restaurant-zurich.html	2	Sharing great restaurant in zurich	1,008
585	http://www.englishforum.ch/entertainment-dining/158596-christmas-lunch-2012-a.html	3	Christmas Lunch 2012	833
586	http://www.englishforum.ch/entertainment-dining/157272-family-restaurant-z-rich-please.html	15	Family Restaurant in Zürich please?	2,473
587	http://www.englishforum.ch/entertainment-dining/158532-romance-lausanne.html	3	romance in lausanne	1,287
588	http://www.englishforum.ch/entertainment-dining/158193-garba-night-lausanne.html	0	GARBA Night @ Lausanne	1,070
589	http://www.englishforum.ch/entertainment-dining/157604-indian-food-aloo-parathas-bern.html	7	Indian food(Aloo Parathas) in Bern	1,500
590	http://www.englishforum.ch/entertainment-dining/157791-nfl-american-football.html	11	NFL (American Football)	2,281
591	http://www.englishforum.ch/entertainment-dining/104222-pub-quiz-basel.html	42	Pub Quiz in Basel?	5,163
592	http://www.englishforum.ch/entertainment-dining/157453-john-travolta-switzerland.html	1	John Travolta in Switzerland	3,668
593	http://www.englishforum.ch/entertainment-dining/157364-readers-writers-wordlovers.html	0	Readers, writers, wordlovers	512
594	http://www.englishforum.ch/entertainment-dining/156997-private-dining-room-basel.html	3	Private dining room in Basel	1,312
