	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
674	Complaints corner	Is it always this sunny, warm and windy in May?	st2lemans	1718	19	Lugano	15.05.2014, 20:30	" 
			
			Q. Is it always this sunny, warm and windy in May?   
A. No, not always.
		"	18463	 Dec 2010	6.0	['942', '735']	['20', '246', '9', '714']	6
675	Complaints corner	Outrageous price!	calypso22	2340	22	Nyon	16.05.2014, 16:48	"    Mate, I've been there and done that. I've listened to £1000 speaker cables, £100 speaker cables, a solid core cat 3 mashup, and then cooker wire back to back and I couldn't hear a bloody difference, and these were considered damn good speakers at the time - I can't really remember exactly what the speakers were - the name Wilson comes to mind, but they cost way more than I could ever afford at the time. This was 20 years ago, before my hearing frequency rolled off.   
Sorry, but given the personal empirical evidence that I have garnered as a result of this informal test I'll stick to my guns and say that, no, for me cables make no difference at all. If you can hear a difference that's great, but also bad luck for you - it's going to cost you more   "	10	 Sep 2007	1.0	['0', '0']	['6', '2']	0
676	Complaints corner	Is it always this cold and rainy in May?	nissenpa	2890	32	Luzern	14.05.2014, 14:12	" 
			
			I put off walking the dogs for as long as possible today, in the hope that it would fair up. It did, briefly, them we got thoroughly rained on for about three quarters of an hour. Got home, showered the dogs, mopped the hall, sat down ... and the bloody sun has come out.      "	32	 Feb 2014	2.0	['0', '0']	['3', '3']	2
677	Complaints corner	Another laundry rant	MsWorWoo	7184	67	Zürich Nord	01.11.2012, 23:56	"    But the drying room for sure is separate ?   I sometimes have to do an adhoc washing just in the bathroom and then hang up the stuff in the drying room. There even is a heater. If the drying area is not separated, it SHOULD be separated as swiftly as possible.
		"	1504	 May 2011	5.0	['47', '27']	['2', '262', '882']	6
678	Complaints corner	Smoking breaks at work	Dack Rambo	2553	25	Switzerland	06.05.2014, 14:12	"    Excellent. Is it involved in plasma fractionation products?
		"	2443	 Mar 2010	5.0	['178', '105']	['1', '560', '768']	3
679	Complaints corner	Electrical company entering my house...without permission	guest	3028	20	null	1.1.0001, 00:00	" 
			
			I would look at it this way: If public work has to be done, it has to be done, you were informed that they would have to be around the house and they started work without bothering you at the office, so where's the problem. They will now be finished half a day earlier and your pains will be over sooner.
		"		 Jun 0001		[]	[]	
680	Complaints corner	I've been Mailboxed!	Confloozed	4662	53	Zurich	27.04.2014, 13:25	" 
			
			My advice is put it back in the mailbox of the person who you think is doing it.   
If it comes back to your mailbox, then you know it is them doing it, as why else would they directly put it in there?
		"	4708	 Dec 2007	6.0	['135', '119']	['4', '831', '2', '299']	6
681	Complaints corner	Post Office Problem - Zurich [Disappearing Parcel]	Clarissa78	1326	9	Zurich	07.05.2014, 00:44	" 
			
			I am frequently finding letters and smaller packages in my letter boxes that are addressed to my neighbours.   
I then drop them into the correct mailbox at the earliest opportunity.   
But I don't know whether all my neighbours are returning the favour. There have been a number of items that were never delivered to me, and nothing I could do about it.   
I would have thought the post office is liable if they drop something into the wrong mailbox but apparently it isn't so. When I complained to the manager all he said was ""that never happens. we always put stuff into the right mailbox"". So I must have imagined it. Great attitude.
		"	5	 May 2014	0.0	['0', '0']	['1', '1']	0
682	Complaints corner	"Post finance ""service outages""... bloody annoying."	Richdog	7410	120	Zurich	13.10.2013, 19:37	    I will give you the benefit of the doubt and assume the question of why I am posting this on a public forum, in a complaints section, is purely rhetorical.        Thanks salie, I feel it wa simportant to have your go-ahead before making my decision. Glad to have an ex-PostFinance worker in the thread to offer some sage advice.   	9267	 Mar 2009	6.0	['529', '401']	['12', '065', '4', '729']	6
683	Complaints corner	tennis racquet stringing	botzibaby1	977	1	Samstagern	07.04.2014, 16:33	" 
			
			From what I've experienced in Lausanne, the cost is 20chf. I always bring my own strings too, with no extra cost, that's the whole point of having your own... Strange!   "	105	 Aug 2010	3.0	['3', '2']	['44', '25']	0
684	Complaints corner	Any way to stop solicitation phone calls?	gatorswiss	3164	29	Geneva	09.04.2014, 13:17	    Oh yes, a four year old could come in handy!  	1	 Apr 2014	0.0	['0', '0']	['0', '0']	0
685	Complaints corner	Servants on The Cheap	mirfield	4742	50	Basel	05.05.2014, 00:04	"    I pretty much did during my ""Zivildienst"", except that it was not a child but an 85kg disabled person I had to take care of. Makes a difference compared to the girls I see here hanging out half the day at the swimming pool, trust me. Pay was way worse than anything which is legal in Switzerland... Not the most awesome job I ever did but still: If I managed to do it as a completely untrained teenager do I not really understand why long term unemployed could not be trained and do the same... or why working in a service job would be something evil or anything related to slavery.  
I don't have any issue at all to pay for somebody doing work for me. That said did I actually hire a professional cleaner in Zurich and pay her Lohnnebenkosten and what not. Because that's fair.
		"	8241	 Apr 2007	8.0	['52', '46']	['8', '180', '2', '984']	6
686	Complaints corner	I made it!!	pinkbee	2249	28	Zürich	03.05.2014, 00:11	    Now I'm starting to wonder why I don't get any PM so far...   	10	 May 2013	1.0	['0', '0']	['1', '1']	0
687	Complaints corner	Shoes on the seat in the bus	Flatline82	2027	8	Fribourg	03.05.2014, 23:41	"    So do something about it. Walk up to them and tell them to out their feet on the floor. They're not big scary people with knives hidden in their sleeves or anything, just kids who won't behave better until they're told to.
		"	68	 Jan 2014	2.0	['0', '0']	['15', '11']	2
688	Complaints corner	Such idiots in Swiss politics-Ueli Maurer		4161	51	Zürich	28.04.2014, 17:13	" 
			
			well the question is-does he really regard his wife as a household object?
		"	3727	 Oct 2007	6.0	['385', '202']	['1', '178', '756']	m
689	Complaints corner	Kinderdesign.ch	stubborn	1164	1	Zurich	03.05.2014, 11:07	" 
			
			Did you pay by credit card? Just inform your card issuer that you have not received the goods and ask them to cancel the (financial) transaction.  Technically, it's called ""disputing a charge"". Don't pay the invoiced amount when you receive your credit card statement. If you have paid already, still dispute the charge -- you will ultimately be refunded.
		"	297	 Jul 2012	4.0	['38', '24']	['295', '146']	-2
690	Complaints corner	Fitness Club Fees	depeche	896	3	Zürich	02.05.2014, 14:37	"    You can still call up your former bank and ask to issue your statements from any of the last 5 years. I should cost you about 35.- to 50.- (depending on a bank) and you'll have the printouts in your hands about a week later.       Yes, unfortunately it can. This year tax authorities sent a letter to a friend of mine, saying that they've noticed he hasn't paid his tax in full in 2010... Needless to say, he had to pay the outstanding amount.        Don't take it personally. Very often it's the electronic claims system that words things this way, so there isn't a 'human touch' in there at all. I once had an accident and received a letter from my employer referring to it as a ""claim no 123"" and what should be done. There was no word of ""we are sorry you suffered a major injury and would like to help you."" I had a chuckle!       Here's where asking nicely might play in your favor. Don't write any emotional letters back. Instead go and have a chat with the front desk staff or a manager, if possible, and try to sort things out nicely. It might be that their acc dept made a mistake, so it's def worth asking!    
Best of luck!!!
		"	34	 May 2008	2.0	['0', '0']	['7', '2']	2
691	Complaints corner	The postman doesn't even ring once	User	1297	6	ZH	26.04.2014, 16:36	"    A ""Thanks"" for your witty thread title.
		"	988	 Jan 2013	5.0	['9', '8']	['866', '427']	6
692	Complaints corner	IKEA Dietlikon... terrible experience with the Montageservice.	Richdog	3230	22	Zurich	24.04.2014, 08:51	    I thought he was being sarcastic....  	9267	 Mar 2009	6.0	['529', '401']	['12', '065', '4', '729']	6
693	Complaints corner	Whistling in the workplace	BrianClose	3611	27	SO	11.04.2014, 13:35	"       
This could also be used for people who use their mobile phones in public.
		"	171	 Jan 2011	3.0	['2', '2']	['176', '69']	4
694	Complaints corner	RMA replacement time	jmf	1163	3	Cham, ZG	31.03.2014, 20:42	" 
			
			Folllow-up: they've agreed to refund the money, as the card can neither be repaired or replaced (not produced anymore)
		"	936	 Apr 2010	5.0	['11', '10']	['780', '400']	5
695	Complaints corner	Thread deleted...why?	AbraMack	5983	70	Neuhausen am Rheinfall	11.04.2014, 23:27	"    I don't know man. To me a mod should be helping the forum not hindering it and its members.    
If someone makes an ad that isn't up to the rules then it makes much more sense to me to PM or post in the thread giving them a chance to fix it rather than deleting it. You're a sensible guy and I'm sure you agree with that!   
What sometimes irks me is when mods talk about how time consuming x,y,z is and how we will only do x,y,z if we have time. If you don't have time to be a good mod then don't be one. It's voluntary! If there is too much work for mods on the site then ask for some other members to volunteer.    
Most of the mods do a good job most of the time (you included). But some of the mod team decision (such as this one) do baffle me.
		"	52	 Mar 2009	2.0	['0', '0']	['51', '17']	4
696	Complaints corner	PayPal hacked, police?	Tantawi	3130	25	Stockholm, Sweden	17.04.2014, 21:38	" 
			
			i had a similar experience and what happened was someone from Russia hacked the Paypal account and then had the goods shipped to a forwarding company in America, which then shipped it to him in Russia.   i was the seller on Ebay in this scenario and when the person reported the fraud, Paypal took the money back from me. So i was out my Iphone and the 700 that i had sold it for.
		"	70	 Jul 2013	2.0	['0', '0']	['67', '19']	4
697	Complaints corner	Post Finance	evianers	827	0	Evian France	18.04.2014, 15:20	" 
			
			For those actually residing in CH, obviously Post Finance is a good option for financial dealings. But has anyone else had difficulties who is resident in the Nachbarlanden? Just about to give up the whole idea, it has been so difficult, complex and unrewarding.  "	640	 Dec 2006	5.0	['19', '15']	['390', '233']	2
698	Complaints corner	Why don't the Swiss want to let me off the train?	cec16aub	16308	118	Biel	01.06.2011, 22:55	"    Mostly in Basel they wait as well.
		"	17	 May 2011	1.0	['0', '0']	['6', '3']	0
699	Complaints corner	Swisscom mobile phone invoicing.	marton	1615	5	Zürich	07.04.2014, 15:03	" 
			
			I also got this 2 months in one from Swisscom in the past. I didn't really care. 
I guess it happens, or the mail was lost.
		"	7565	 May 2008	6.0	['168', '143']	['8', '724', '4', '782']	6
700	Complaints corner	Restaurant Fu tao Wettingen: Rude and Unpleasant experience	Maria	8829	103	Wettingen	11.10.2013, 23:22	"    You must be joking. Government WEBsites also in Switzerland look nicely   
Countries in Europe  where you get fairly good service in restaurants throughout include Belgium, Austria, Italy, Malta and Portugal,  but France, Germany and Switzerland are not among them. Just as in Switzerland and France you can also in Germany find restaurants with nice and attentive service, while the average is mediocre   
AND to put the record straight, service in Chinese restaurants here by average is clearly above average, so that we here apparently have a  ""black sheep""          "	249	 Feb 2007	3.0	['3', '3']	['243', '112']	2
701	Complaints corner	Gym Complaint-Geneva	Opinionated Consumer	3063	13	Geneva	28.02.2014, 15:49	"    After 1 year of membership at L'Usine I have done the same.  Far cheaper, far far far more convenient
		"	2	 Feb 2014	0.0	['0', '0']	['0', '0']	-4
702	Complaints corner	Swiss Female Friendships.  Not getting it.	plum	23554	230	bern	21.12.2013, 03:22	"    From one, born in Zurich   *g*      I didn't talk about expats, they ""should be more open minded"". (If not, the life abroad will be harder, or the ""cultural shock""). I mean the mentality, which is typical and a bit stereotype for your home country. It shouldn't be mean in a negative way!       You can just cross the ""Röstigraben"".  . There are huge differences between the french and german speaking Swiss. (I am a native french speaking swiss).  
And, yes, there are open minded swiss, but compared to p.E. germans, the swiss are mostly a bit more shy. But the most closest society i've ever met are the Finns.   (After spending one semester and the most of my holidays in Helsinki, they are, umm, special people). But that's OT.   
However, I didn't mean, that EVERY person fits into this schemata. These are stereotypes, which are typical for the mentality and which made the nature uniqe and interesting of a society. If there where no differences, how boring would the social interactions be?
		"	14	 Dec 2013	1.0	['0', '0']	['19', '6']	4
703	Complaints corner	Alcohol @ Bars/Pubs/Nighclubs	vialm	2828	22	St. Gallen	25.03.2014, 04:21	"    Either that or she has innate class.   
Can't say I really a fan of drinking beer at home.
		"	6	 Mar 2014	0.0	['0', '0']	['0', '0']	0
704	Complaints corner	Requirements to sell items on EF - vote away!	glowjupiter	6726	103	here	17.03.2014, 19:18	"    Yes . I'm open to offers.
		"	3534	 Feb 2012	6.0	['51', '42']	['3', '548', '1', '804']	6
705	Complaints corner	Holmes Place Obberrieden-14 classes cancelled	Laurie	820	0	Zuerich	03.04.2014, 21:53	" 
			
			Hi all ! 
As a long standing member of the Obberrieden Club I was quite disturbed to find that new management thinks it is OK to cancel 14 classes and not notify members in advance !! I mean you find out Monday that in a week there will be 14 less classes !!!  No advance notice !! The club is going through some management transition and they obviously need to go the the Simon Cowell like management/customer service training first as per there annoying video on their new website...stay away til they get their act straight !!
		"	188	 Mar 2007	3.0	['76', '30']	['202', '92']	4
706	Complaints corner	Classic piece of trashy Irish journalism about Switzerland	donalwho	3627	47	Zurich	01.04.2014, 11:25	" 
			
			OK so it's not incredibly well written - more blog entry than journalism - but about as comprehensible as half the posts on here.   
For all those who apparently didn't read to the end, the points she was actually making by the end of it are:   
1) Cultural differences exist, but they don't explain everything. Some people are just grumpy or cheery and that has nothing to do with culture.  
2) Your willingness to generalize about ""the ____"" is usually a projection of your own attitude.   
... in other words pretty much the opposite of what most people here seem to have taken from it.   "	49	 Jun 2010	2.0	['1', '1']	['14', '6']	0
707	Complaints corner	Be careful paying for a taxi with credit card in Zürich (or anywhere probably)...	Richdog	4171	12	Zurich	20.03.2014, 09:18	    I am pretty damn sure the ones I used WERE licensed...      That's actually pretty damn awesome... I will check if PF have the same service.       Also wise words.   	9267	 Mar 2009	6.0	['529', '401']	['12', '065', '4', '729']	6
708	Complaints corner	Mondays	Begga	6089	83	Basel [Quality not Quantity]	16.11.2009, 14:51	" 
			
			When Mondays gets to annoying I recalls the ""good"" old days, when I was an engineer onboard a ship crossing the Date Line in the Pacific (east bound I believe). In that specific week we had two consecutive Mondays....terrible...huh?    
With that in perspective one Monday pr. week is acceptable.   
Going the other way was much better as we skipped Thursdays   "	2288	 Oct 2007	8.0	['31', '22']	['2', '879', '1', '067']	6
709	Complaints corner	Making too little for rent payments?	kates128	1862	24	Zurich	31.03.2014, 16:11	" 
			
			Let's see if we can sort this out once and for all:     
Landlords usually look for tenants whose income is more than three times the rent.     
Sorted.
		"	10	 Sep 2009	1.0	['0', '0']	['2', '1']	0
710	Complaints corner	interparcel	bigblue2	895	2	Glarus	26.03.2014, 15:09	" 
			
			was supposed to be delivered by ETS? was actually delivered by salvatori??   
no idea who picked it up
		"	6233	 Mar 2009	6.0	['312', '251']	['9', '764', '3', '936']	6
711	Complaints corner	Gemischt hackfleisch?  You sneaky devils! [mixed minced meats]	Village Idiot	6571	88	Basel	23.03.2014, 20:18	"    the stuff makes me gag. i only buy it for the dogs. they love it.    
by the way here is the link for the aldi organic mixed one and their rind one,   it looks like fairly decent stuff, i just can't get into it at all.   
I've tried making my own with my bamix but it wasn't the right burgery consistency, i hate living without burgers.   "	3349	 Jul 2009	6.0	['35', '32']	['6', '268', '2', '003']	6
712	Complaints corner	Common shop discount swisslers	threaded	2504	21	Zurich	02.03.2014, 10:30	"    They also used to happily sell boxes of eggs with ""Not for sale in Switzerland"" stickers on, presumably from battery farming.
		"	92	 Jun 2013	2.0	['8', '5']	['137', '51']	4
713	Complaints corner	The essence of the complaints corner	k_and_e	1113	7	Zurich	23.03.2014, 20:29	" 
			
			There was certainly no letter from a Mrs Trellis of North Wales.      "	4722	 Jun 2008	6.0	['155', '121']	['9', '773', '3', '281']	6
714	Complaints corner	Noise complaints - Is the other person right?	amandals8879	9011	118	Dietikon	18.03.2014, 21:01	" 
			
			I know someone that had to resign her job at the library in Bern, as it was too noisy!
		"	48	 Sep 2013	2.0	['1', '1']	['41', '17']	2
715	Complaints corner	Miele kitchen appliances - aaargh	guest	5289	5	null	1.1.0001, 00:00	" 
			
			We get an F13 fault on our Miele dishwasher occasionally but it's got nothing to do with the machine - it's the mains water pressure.   
Due to a stupid pipe layout by the plumbers, the kitchen sink (and hence dishwasher) is the last outlet on the cold water so pressure is lowest there and if other taps are running, especially the kitchen sink one, the dishwasher starts beeping.
		"		 Jun 0001		[]	[]	
716	Complaints corner	Do you... [Wash Glass Jars Before Recycling?]	Rigormortis	5242	83	Aargau	17.03.2014, 20:58	" 
			
			I run most jars through the dishwasher, rinse bottles. I use very few cans, sometimes those do end up in the trash.
		"	148	 Oct 2011	3.0	['11', '9']	['77', '46']	-4
717	Complaints corner	Washing machine occupied second day in a row	Jajaja	4141	58	Zurich	17.03.2014, 13:45	" 
			
			I have to ask the obvious question....   
What the heck is she washing all day for 10 days a month.... PLUS sessions on most of the other days??   
Surely she is running some sort of laundry business there? This must be against the rules.   
As for rotas etc, I don't think most people like to be told that they have a regular day / slot but surely it makes sense to do what we have in my block i.e. a blank calendar on the wall outside the washroom where we can book time in advance?   
Why would this not be a good idea? As it happens, about 80% of the time I can do washing as and when I need to without booking but it must make sense to be able to reserve a slot if you know you have limited opportunities for washing.
		"	22	 Jan 2013	1.0	['0', '0']	['3', '3']	0
718	Complaints corner	10 post to sell something [is not enough]	Connor MacLeod	2451	25	here	16.03.2014, 18:42	" 
			
			One could always create a poll on this issue to ensure EF democracy  ... I might get to it later. But who knows, perhaps someone will be faster than me    
...I guess not     "	765	 Feb 2013	5.0	['89', '58']	['2', '448', '801']	6
719	Complaints corner	Switzerland and the Glass Ceiling	Orla	6722	86	Ticino	11.03.2014, 11:11	" 
			
			There are many monoparental households or sole providers that have to ""dump"" their kids into a lot of child care if they need to provide, no choice there. More equal salary or a system providing fewer glass ceilings would definitely result in fewer childcare hours necessary, more quality time. Things are changing here but very slowly. Young generation possibly desiring more equality does not mean at all they actually can have it yet these days.
		"	91	 May 2007	2.0	['0', '0']	['13', '12']	0
720	Complaints corner	Short Haired Women	Number7	20619	298	Winterthur	19.01.2014, 11:03	"    But as Sandgrounder pointed out above not everyone is blessed with long, thick, flowing locks. 
Regardless of how pretty a face is I don't think long thin straggly hair is very flattering.
		"	187	 Aug 2009	-1.0	['69', '35']	['98', '56']	-5
721	Complaints corner	Why don't the Swiss bump into Inanimate Objects?	guest	16222	174	null	1.1.0001, 00:00	"    That's what he said.  (Rimshot.)
		"		 Jun 0001		[]	[]	
722	Complaints corner	How do you feel?	awayaway	6740	75	the border	23.02.2014, 09:49	" 
			
			I can see a car park. And a skip.
		"	37	 Feb 2014	2.0	['21', '5']	['40', '19']	-4
723	Complaints corner	Dishonest Painter	fafa2012	3282	42	Zürich	13.03.2014, 11:11	"    Do it now, you have nothing to lose.
		"	16	 Oct 2012	1.0	['0', '0']	['1', '1']	0
724	Complaints corner	Zuri Sacks	Leafy	3052	17	...	21.06.2010, 11:56	" 
			
			After quite a few minor catastrophes I probably use the necessary technique to keep even Züri sacks in one piece.  
Softer, 'padding' rubbish goes round the edges, I ease the bag out of the container gently and afterwards push the contents down firmly but giving time for the air to come out too. I always hold them underneath when taking them out to the large container. 
I was probably one of the ones who made the town council here complain bitterly, when the bags were first introduced, that 'housewives were putting too much rubbish in the bags'!?!   
Not even an expert can get more than 35 litres into a 35 litre bag, but I don't pay to have 'air' disposed of so I make sure I only put it out to be collected when it is full.
		"	905	 Feb 2010	5.0	['89', '68']	['1', '458', '560']	6
725	Complaints corner	Racism English X Irish	elizabeth37	2284	18	Zurich	08.03.2014, 10:18	" 
			
			Nonsense thread closed. OP, should an attack have taken place, feel free to contact the right authorities.
		"	16	 May 2013	1.0	['27', '4']	['7', '3']	-4
726	Complaints corner	Sherpa customer service - terrible	Agra	990	4	CH	06.03.2014, 11:36	" 
			
			Thanks.   
Have you had any similar experience where this has worked??   
To be honest, I am avoiding the shop like the plague (hence the email) as I already had a run in with them before over this jacket. The poor customer service meant the woman advised me to buy the jacket one size larger so I could ""fit more clothes underneath"". She didn't bother to look at me wearing the two different sizes. Unfortunately, I didn't realise I looked like I was wearing a potato sack until I saw a photo of me in the jacket. I tried to exchange it saying I'd only worn it once but they refused and basically told me to get lost (not in that many words, of course).   
Now if I could get them to agree to exchange it due to the faulty toggles, I don't really want to exchange it for another of the same size! But what would it look like if I asked for another size? That I deliberately damaged all 4 toggles so I could exchange it?! And they don't even seem to sell that jacket anymore, since it was from their winter collection. Ugh! (Yes, I know, I know, first world problems...)
		"	60	 Aug 2013	2.0	['0', '0']	['11', '7']	0
727	Complaints corner	Gym regristration issues..advice pls	DapperD	1891	22	Zurich	24.02.2014, 22:39	"    I consider it backward/old-fashioned because a) in USA that used to be more common, but now is less so, and b) even here, the trend is away from auto-renew. So I interpret it as ""forward = no auto-renew"".   "	10	 Oct 2009	1.0	['0', '0']	['1', '1']	0
728	Complaints corner	Windows RT sucks	st2lemans	2106	26	Lugano	01.03.2014, 22:56	"    I'm not going to discuss Micosoft's future here. 
The topic of the thread is why Windows RT is so bad. And I gave my opinion, because of the lack of vision from the top.   
I will discuss whether I think that Microsoft is on its way to the wall in a proper thread, which won't be in the Complaints corner.   "	18463	 Dec 2010	6.0	['942', '735']	['20', '246', '9', '714']	6
729	Complaints corner	Swiss driving	NT007	4239	52	Zurich	19.02.2014, 21:24	"     
Exactly. Overtaking. Not sitting there for 20 min next to their compadre in the the slow, sorry there are no slow and fast lanes, on the inside lane.
		"	42	 Feb 2013	2.0	['13', '5']	['47', '16']	0
730	Complaints corner	New Yorker - seconhand or what?	stoyanka_kr	1912	23	Zurich	04.03.2014, 17:52	"    Can't argue with the law then - but in that case, all I can say is that this particular law seems to be pretty routinely broken in Zurich. I have seen clothes with minor wear offered for sale without comment in high street chains here, frequently enough that I assumed it was those shops' standard practice to resell their returns whenever possible.
		"	12	 Sep 2013	1.0	['0', '0']	['6', '5']	0
731	Complaints corner	Men urinating on walls of buildings	olygirl	4539	39	d' Innerschwiiz	23.02.2014, 21:57	" 
			
			Apparently - as in I've been told - answering a call of nature outdoors in the UK will run you the risk of appearing on the sex offender's register, if apprehended. Be warned.    
So much for using a constable's helmet. No fun allowed anywhere anymore...
		"	5073	 Oct 2007	6.0	['225', '148']	['10', '894', '3', '332']	6
732	Complaints corner	Jobs [Frustrated English-speaking job-seeker]	Umacooks	3335	28	Bern	24.02.2014, 14:31	" 
			
			I am- its called 'a teacher'   
But thanks guys, I was expecting a ton of groans... so I am glad you took it so well. It's only because I know you can... a bit like coping with the metric system (I know many who still can't, or rather won't- after ...43 years ...) lol
		"	12	 Jan 2014	1.0	['0', '0']	['1', '1']	-2
733	Complaints corner	My Apologies.	RenzoRaptor	1356	7	Corseaux	25.02.2014, 05:23	"    Ahh thanks, I'm up to speed now.   
Yep, it was good of the OP to apologise, I can see where it was annoying.   
.... this being said - an apology on the EF is worth it's weight in Gold.   
(it doesn't mean he can keep starting ridiculous repetetive threads, but I hope he's learned from the experience).     
14 - 16 yo hey?..... I can go easy on him there. 
(especially since he had the decency to apologise)
		"	109	 Feb 2014	3.0	['0', '0']	['21', '10']	2
734	Complaints corner	Feeling Cheated!!	gumby	1185	5	zurich	24.02.2014, 23:42	" 
			
			Sorry to hear about your bad luck with voucher. Lesson learnt keep ace up your sleeve until it is really needed.   "	74	 Apr 2011	2.0	['54', '10']	['66', '33']	0
735	Complaints corner	Is this normal (bizarre customer service)?	3Wishes	3074	24	Bern area	05.02.2014, 18:28	    You probably can get it serviced in London for way less at a watch repairer. If it goes to Rolex it will come back looking like new, I assume you have seen one of the Rolex buildings in Geneva, then you will understand the high cost   	6526	 Jul 2010	8.0	['43', '39']	['9', '177', '4', '359']	6
736	Complaints corner	Selling on Ricardo.ch - be aware of the fees	monigue	5075	29	Zurich	24.02.2014, 11:17	" 
			
			This is great, keep going       "	0	 Oct 2009	0.0	['2', '1']	['26', '14']	2
737	Complaints corner	iPhone Roaming.... [Charged Roaming Even though Cellular Data Turned Off]	Styx	6795	45	Zurich	22.01.2014, 18:23	" 
			
			A good way to start, ask before using.
		"	32	 Mar 2012	2.0	['0', '0']	['22', '11']	2
738	Complaints corner	Things that boil my piss about swizzlers.	Geordie Traveler	9043	110	Basel	05.02.2014, 21:45	" 
			
			Where can i buy a Thug Life T shirt?  It may look sexy with my short hair.
		"	2	 Feb 2014	0.0	['2', '1']	['9', '2']	2
739	Complaints corner	Anyone else have Stiebel Eltron climate control?	dmay	740	1	Stetten, Aargau	21.02.2014, 10:02	" 
			
			I had the president at my house after we wrote a letter.    
So I suggest writing a letter. email won't do.
		"	236	 Mar 2010	3.0	['1', '1']	['434', '121']	6
740	Complaints corner	Hmmm, what about good hair stylists?	Quax	10596	55	Zurich	01.04.2011, 20:55	" 
			
			I gave up trying to find a good stylist that can do punk styles (e.g. a well-cut mohawk) and just took a Gillette to my scalp. Problem solved.   "	110	 Sep 2010	3.0	['0', '0']	['81', '43']	0
741	Complaints corner	How to get out of the 'back office' prison?	SwissSurfer	1422	4	Zürich	18.02.2014, 13:40	" 
			
			At first, I'd tell HR that you would like more responsabilities resp. to change function - unless you tell them they'll assume that your current position is ok for you. 
Second, look for courses, continuing education offers within your company or outside. I guess it's only through perseverance and additionnal competences that you have the best chances to get out of back office positions. Be proactive ! (no offense intended but your posts come a bit ""passive"" to me, but may be it's just me ).   
Good luck !  "	53	 Sep 2012	2.0	['23', '5']	['17', '11']	-3
742	Complaints corner	Deindeal voucher - Beauty Voll (Beauty cosmetics) BEWARE	crape82	4207	25	zurich	29.07.2013, 19:24	"     
HAHAHAHAHAHAHAHA what a Sh*t excuse!       "	21	 Apr 2013	1.0	['1', '1']	['12', '3']	0
743	Complaints corner	Nänikon missed the memo about how to be Swiss	sarahjackson	6976	132	Zurich	11.02.2014, 19:38	"    Railway station waiting rooms attract vandals, tossers and trouble makers. That's the same in Naenikon, Northampton and New York.   
Being annoyed about that is like being annoyed at warts or rain. It's satisfying to get it off one's chest, but ultimately futile.   
Easier just to wait in the smoke-free cafe round the corner and wander over to the platform a minute or two before the train is due to leave.
		"	40	 Jul 2013	2.0	['23', '14']	['81', '22']	5
744	Complaints corner	Help! ABBO in Geneva nightmare	jendz	1119	5	Zug	14.02.2014, 10:15	" 
			
			I've dealt with them before and the impression I got is that even if they're not shady per se, they don't have their shit together to an intentional degree. Enough for me to avoid them in the future, even when they do have the lowest price. The 50% cancellation fee appears to be just as desired an outcome for them as a successful order. In my experience one order went smoothly, but another took forever and I was lied to repeatedly. They want your money as quickly as possible whether shipment in the near future is a realistic possibility or not.   
They have a 0900 paid customer service number, which is ridiculous in itself but, as you say, it's always busy. They were unresponsive to my e-mails until things got heated, then they magically were able to respond very quickly.   
What was the availability of the items when you ordered them? If ""in stock"" can you prove this in your order history? If they were listed as in stock, IMO you wouldn't be out of line filing a fraud report. Threaten them by e-mail first and give them a delay of 24hrs to give you a refund voluntarily. If there was no shipping date listed, I'm afraid to say you may be at their mercy.   "	6	 Jul 2012	0.0	['0', '0']	['0', '0']	0
745	Complaints corner	Standard of English teaching in Swiss schools	guest	5686	65	null	1.1.0001, 00:00	" 
			
			German and French proficiency in the US is of course- top notch   
Some of them, living abroad, hardly speaking a word after living for years in countries where French or German is the language   
To be fair, Sandgrounder, where I live in rural CH, very few  ('to' edited out thanks to SwissPete   ) speak English... and why should they  "		 Jun 0001		[]	[]	
746	Complaints corner	What CAN be done?	martin959	2935	31	Reading, UK	01.02.2014, 17:08	" 
			
			Anyone who dislikes church bells can always visit their local rifle range.      "	240	 Oct 2009	3.0	['1', '1']	['94', '54']	2
747	Complaints corner	The swiss german arrogance has finally extended to the EF!	awayaway	7155	81	the border	07.02.2014, 04:49	"    And I will use ""Turitg"".    
Tom
		"	37	 Feb 2014	2.0	['21', '5']	['40', '19']	-4
748	Complaints corner	Swiss neighbour problem	ceppych	7815	82	Lausanne	29.01.2014, 16:24	" 
			
			Personally id be tempted post one shoe of each pair in each neighbours letterbox.... to ""highlight the issue""....though i wouldnt admit to having done it in the first place.
		"	1197	 Apr 2007	5.0	['12', '8']	['1', '781', '704']	6
749	Complaints corner	Spandex as exercising attire for men...oh dear	SFORelo	6797	25	Zurich	06.02.2014, 20:56	    	64	 Sep 2010	2.0	['1', '1']	['51', '26']	0
750	Complaints corner	Rental agency billing for repairs	moore_family	1379	15	Lausanne	04.02.2014, 15:31	" 
			
			I would still like an ALSOCA representative present, if possible, at the walkthrough.
		"	28	 May 2008	1.0	['0', '0']	['1', '1']	0
751	Complaints corner	Don't quote me - it's not worth the paper it's printed on	guest	3158	29	null	1.1.0001, 00:00	"    We saved a great deal of money on doing a lot of prep work ourselves, like stripping wallpaper, ripping up carpets. You can rent the equipment for these tasks, watch how to videos, and learn by doing. You just need to set aside the time.
		"		 Jun 0001		[]	[]	
