	hrefs	replies	threads	views
567	http://www.englishforum.ch/complaints-corner/217661-no-you-can-t-get-ahead-me-cash-register.html	45	No, you can't get ahead of me at the cash register.	4,512
568	http://www.englishforum.ch/complaints-corner/217503-racism-email-my-boss.html	71	Racism in an email from my boss	7,301
569	http://www.englishforum.ch/complaints-corner/212496-friendly-neighbour-moved-my-bicycle-twice.html	49	"A ""friendly neighbour"" moved my bicycle twice"	5,633
570	http://www.englishforum.ch/complaints-corner/217448-swiss-can-t-stand-cold.html	47	Swiss can't stand the cold?	3,869
571	http://www.englishforum.ch/complaints-corner/217352-museum-caf-place-de-la-riponne-lausanne.html	14	Museum café Place de la Riponne Lausanne	1,584
572	http://www.englishforum.ch/complaints-corner/217178-language-classes-postponed-again-again.html	8	[Language classes] Postponed! Again and again	1,579
573	http://www.englishforum.ch/complaints-corner/216904-maxibons.html	22	Maxibons!!	1,785
574	http://www.englishforum.ch/complaints-corner/216774-outright-lies-pharmacy.html	30	Outright lies from the pharmacy!	2,303
575	http://www.englishforum.ch/complaints-corner/216829-sigh-another-job-down.html	25	Sigh, another job down...	2,492
576	http://www.englishforum.ch/complaints-corner/190030-java-club-complaint.html	21	Java Club Complaint	3,025
577	http://www.englishforum.ch/complaints-corner/216861-feeling-lost-almost-close-breaking-down-please-kindly-help.html	12	Feeling Lost, Almost close to Breaking down, Please kindly Help	2,504
578	http://www.englishforum.ch/complaints-corner/160582-loose-vs-lose.html	74	"""Loose"" vs. ""Lose"""	6,365
579	http://www.englishforum.ch/complaints-corner/216467-kreis-4-a.html	55	Kreis 4	3,548
580	http://www.englishforum.ch/complaints-corner/160582-loose-vs-lose.html	-	I'm loosing it!	-
581	http://www.englishforum.ch/complaints-corner/214838-awful-service-garage.html	19	Awful service at garage	2,243
582	http://www.englishforum.ch/complaints-corner/16443-christmas-shopping-top-tips.html	12	Christmas Shopping Top Tips	1,868
583	http://www.englishforum.ch/complaints-corner/216487-don-t-let-happen-you-beware-tsr-movers-their-cleaners-not-recommended.html	5	Don't Let This Happen To You! - Beware TSR Movers [their cleaners] NOT Recommended!	1,856
584	http://www.englishforum.ch/complaints-corner/216368-inkasso-threatens-legal-consequences.html	15	Inkasso threatens with legal consequences	1,824
585	http://www.englishforum.ch/complaints-corner/216166-almas-management-services-ag-tax-return.html	29	ALMAS Management Services AG - tax return	2,520
586	http://www.englishforum.ch/complaints-corner/215168-you-should-used-weather.html	22	You should be used to weather...	2,238
587	http://www.englishforum.ch/complaints-corner/126536-dealing-swiss-colleagues.html	132	dealing with swiss colleagues.............	13,824
588	http://www.englishforum.ch/complaints-corner/215893-zurich-airport-staff-baggage-fine-prize-draw.html	26	Zurich airport staff in baggage fine prize draw	2,273
589	http://www.englishforum.ch/complaints-corner/215938-doctors-not-accepting-new-patients.html	19	Doctors not accepting new patients?!	1,739
590	http://www.englishforum.ch/complaints-corner/213964-parking-ticket.html	25	Parking ticket!!	3,306
591	http://www.englishforum.ch/complaints-corner/214732-media-markt-fraud-not-fraud-warranty-issue.html	28	Media Markt - Fraud [Not Fraud - Warranty Issue]	4,712
592	http://www.englishforum.ch/complaints-corner/213668-real-estate-agency-denies-rent-flat-me-because-i-am-english-speaking.html	55	"Real Estate agency denies to rent a flat to me because I am ""English Speaking"""	7,814
593	http://www.englishforum.ch/complaints-corner/215422-swiss-holidays-lame-rant.html	29	Swiss holidays are lame rant	2,636
594	http://www.englishforum.ch/complaints-corner/215383-swiss-flats-useless-relocation-company.html	9	Swiss Flats-useless relocation company	1,365
595	http://www.englishforum.ch/complaints-corner/192963-orange-deposit-refund.html	28	Orange - Deposit Refund	2,928
596	http://www.englishforum.ch/complaints-corner/215004-noise-restaurant-outside-garden.html	8	Noise from restaurant outside garden	1,310
597	http://www.englishforum.ch/complaints-corner/213129-just-another-why-swiss-shops-so-rubbish-rant.html	9	Just another 'why are Swiss shops so rubbish ?' rant	2,492
598	http://www.englishforum.ch/complaints-corner/214627-living-swiss-highly-philosophical-meta-complaint-thread.html	24	Living in Swiss - highly philosophical meta complaint thread	2,333
599	http://www.englishforum.ch/complaints-corner/214754-what-i-hate-about-street-conditions-traffic-switzerland.html	61	What I hate about street conditions and traffic in Switzerland	3,731
600	http://www.englishforum.ch/complaints-corner/169222-miles-more-insane-rules.html	38	Miles & More - Insane rules	6,987
601	http://www.englishforum.ch/complaints-corner/130495-so-hard-speak-high-german.html	88	is it so hard to speak High German?	8,930
602	http://www.englishforum.ch/complaints-corner/214178-freaked-out-firework.html	37	Freaked out by firework	3,625
603	http://www.englishforum.ch/complaints-corner/214648-salary-slip-mess.html	0	Salary slip mess	958
604	http://www.englishforum.ch/complaints-corner/213437-cleaning-fee.html	22	Cleaning fee	2,361
605	http://www.englishforum.ch/complaints-corner/214069-am-i-credit-card-deafaulter-what-my-options.html	16	Am I a credit card deafaulter? What are my options?	1,788
606	http://www.englishforum.ch/complaints-corner/213956-harsh-border-control-geneva-border-last-night.html	66	harsh border control in Geneva border last night	6,911
607	http://www.englishforum.ch/complaints-corner/213915-dangerous-driving.html	41	dangerous driving	3,109
608	http://www.englishforum.ch/complaints-corner/213920-betreibungs-office-debt-records.html	3	betreibungs office [debt records]	1,247
609	http://www.englishforum.ch/complaints-corner/213770-those-flies.html	18	those flies	1,625
610	http://www.englishforum.ch/complaints-corner/213860-internet-ch.html	6	internet.ch	1,065
611	http://www.englishforum.ch/complaints-corner/29827-searched-zh-police-because-you-look-like-serbian-drug-dealer.html	198	"searched by ZH police  ""because you look like a Serbian drug dealer"""	15,883
612	http://www.englishforum.ch/complaints-corner/212002-migros-worker-yanked-toy-my-child-s-hands-yesterday.html	235	A Migros worker yanked a toy from my child's hands yesterday...	15,088
613	http://www.englishforum.ch/complaints-corner/213529-roadworks-zh.html	24	Roadworks in ZH	1,887
614	http://www.englishforum.ch/complaints-corner/213480-most-privileged-customer-service-experience.html	23	The most privileged customer service experience	1,861
615	http://www.englishforum.ch/complaints-corner/213463-not-being-switzerlanded.html	6	not being Switzerlanded	1,303
616	http://www.englishforum.ch/complaints-corner/213436-now-my-car-values-500-chf.html	7	Now my car values 500 CHF	911
617	http://www.englishforum.ch/complaints-corner/213264-neighboor-complaint-crying-baby.html	12	Neighboor complaint for crying baby	1,744
618	http://www.englishforum.ch/complaints-corner/199756-pickpockets-bellevue-bar.html	30	Pickpockets in Bellevue bar	4,229
619	http://www.englishforum.ch/complaints-corner/213138-venting-about-finding-subtenant.html	26	Venting about finding a subtenant	2,033
620	http://www.englishforum.ch/complaints-corner/212997-my-chairs-got-nicked.html	21	my chairs got nicked!	2,058
621	http://www.englishforum.ch/complaints-corner/212968-bastard-bonus-card.html	16	Bastard Bonus Card	1,905
622	http://www.englishforum.ch/complaints-corner/212827-migrationsamt-workers-giving-conflicting-info.html	15	migrationsamt workers giving conflicting info!	1,547
623	http://www.englishforum.ch/complaints-corner/212817-dispute-lawyer-fees-urgent.html	25	Dispute Lawyer Fees URGENT	2,740
624	http://www.englishforum.ch/complaints-corner/88083-bet365-can-deposit-but-cannot-withdraw-money.html	30	Bet365 !!! can deposit but cannot withdraw money	69,548
625	http://www.englishforum.ch/complaints-corner/212184-full-school-semester-isn-t-quite-what-seems.html	28	A full school semester isn't quite what it seems...	1,967
626	http://www.englishforum.ch/complaints-corner/212047-unhygienic.html	46	Unhygienic!	3,528
627	http://www.englishforum.ch/complaints-corner/212017-speed-camera-flashing.html	3	Speed camera flashing ...	1,142
628	http://www.englishforum.ch/complaints-corner/211998-sticky-ticket-dispenser.html	4	Sticky ticket dispenser.	827
629	http://www.englishforum.ch/complaints-corner/211847-scumbag-thieves.html	21	Scumbag thieves	1,825
630	http://www.englishforum.ch/complaints-corner/211238-very-bad-night-kinderspital-basel.html	62	A very bad night at the Kinderspital Basel	5,053
631	http://www.englishforum.ch/complaints-corner/211347-swiss-strawberries.html	62	Swiss Strawberries	4,262
632	http://www.englishforum.ch/complaints-corner/210131-daycare.html	34	Daycare	2,804
633	http://www.englishforum.ch/complaints-corner/104519-klosters-ski-school-very-vexed-them.html	37	Klosters Ski School! Very Vexed with them!	5,950
634	http://www.englishforum.ch/complaints-corner/210972-how-about-some-ac-country-lack-air-conditioning-rant.html	107	How about some AC in this country (the lack of air conditioning rant)	8,076
635	http://www.englishforum.ch/complaints-corner/110897-microspot-ch.html	38	microspot.ch	11,360
636	http://www.englishforum.ch/complaints-corner/211077-bitter-ex-members-who-re-register.html	109	Bitter ex-members who re-register...	6,778
637	http://www.englishforum.ch/complaints-corner/143897-staff-don-t-accept-supercard-barcode-my-iphone.html	25	Staff don't accept Supercard barcode on my iPhone	3,385
638	http://www.englishforum.ch/complaints-corner/211013-car-scratched-garage-concierge-said-not-possible.html	7	Car scratched in garage - Concierge said not possible	1,343
639	http://www.englishforum.ch/complaints-corner/211031-swiss-airways-rip-off.html	34	Swiss airways rip-off	2,670
640	http://www.englishforum.ch/complaints-corner/211072-i-m-just-not-pissed-off.html	4	I'm just not that pissed off!	1,236
641	http://www.englishforum.ch/complaints-corner/210916-oh-well-air-canada.html	20	Oh well (Air Canada)	1,630
642	http://www.englishforum.ch/complaints-corner/50923-bike-stolen.html	60	Bike stolen	6,420
643	http://www.englishforum.ch/complaints-corner/147585-dlex-no-reply-telephone-e-mail.html	23	DLEx: No reply, telephone, e-mail	6,193
644	http://www.englishforum.ch/complaints-corner/186625-glocals-place-they-only-look-sex.html	145	Glocals - a place they only look for sex??	24,331
645	http://www.englishforum.ch/daily-life/210566-world-cup-celebrating.html	-	The Football Apocalypse 2014	-
646	http://www.englishforum.ch/complaints-corner/210732-postage-not-refunded-defective-goods.html	3	Postage not refunded for defective goods?	934
647	http://www.englishforum.ch/complaints-corner/197204-swiss-rules-even-inanimate-objects-make-up-rules.html	147	Swiss Rules - Even inanimate objects make up rules	11,463
648	http://www.englishforum.ch/complaints-corner/164478-xenophobic-swiss-culture.html	84	The xenophobic Swiss culture	13,961
649	http://www.englishforum.ch/complaints-corner/210216-hello-complainers-swiss-maybe-not-easy-abboard-but-they-re-honest.html	85	Hello complainers! the Swiss maybe not easy to abboard but they're honest	6,003
650	http://www.englishforum.ch/complaints-corner/210240-my-first-complaint.html	40	My first complaint	4,106
651	http://www.englishforum.ch/complaints-corner/210169-my-complaint-about-complaint-corner.html	57	My complaint about the complaint corner ....	3,145
652	http://www.englishforum.ch/complaints-corner/210170-life-wonderful-birds-singing-world-beautiful.html	22	Life is wonderful, the birds are singing, the world is beautiful	1,433
653	http://www.englishforum.ch/complaints-corner/209889-why-some-expats-complain-about-swiss-attitude-if-they-even-worse.html	164	Why some Expats complain about the Swiss attitude if they are even worse?	12,514
654	http://www.englishforum.ch/complaints-corner/200323-treatment-new-posters.html	-	English Forum [complaint about negative responders]	-
655	http://www.englishforum.ch/complaints-corner/210036-assault-neighbour.html	28	Assault by a neighbour	3,728
656	http://www.englishforum.ch/complaints-corner/209538-why-answer-always-no-like-everywhere.html	58	Why is the answer always no? (or is it like this everywhere?)	4,671
657	http://www.englishforum.ch/complaints-corner/209405-shorter-than-claimed.html	24	Shorter than claimed	2,196
658	http://www.englishforum.ch/complaints-corner/209931-i-should-out-enjoying-sunshine.html	5	I should be out enjoying the sunshine...	907
659	http://www.englishforum.ch/complaints-corner/160496-experience-ordering-planet-multimedia-anyone.html	21	Experience ordering from Planet Multimedia anyone?	3,376
660	http://www.englishforum.ch/complaints-corner/209187-complicated-process-claiming-expenses-against-damaged-travel-baggage.html	4	Complicated process of claiming expenses against damaged travel Baggage.	1,169
661	http://www.englishforum.ch/complaints-corner/209149-chatter-during-meetings.html	27	Chatter during meetings	2,330
662	http://www.englishforum.ch/complaints-corner/207506-shops-closed-1st-may.html	32	shops closed on 1st May	3,279
663	http://www.englishforum.ch/complaints-corner/207962-train-ticketing-issue.html	8	Train Ticketing Issue	1,496
664	http://www.englishforum.ch/complaints-corner/129166-when-most-housing-agencies-reject-international-institute-students-rent.html	9	when most housing agencies reject the international institute students to rent?	2,643
665	http://www.englishforum.ch/complaints-corner/208853-what-private-residents-issuing-parking-tickets-allowed-do.html	31	What are Private residents issuing parking tickets are allowed to do?	8,652
666	http://www.englishforum.ch/complaints-corner/209134-journalism-standards-not-ch.html	5	Journalism standards...not CH	961
667	http://www.englishforum.ch/complaints-corner/208746-always-sunny-warm-windy-may.html	19	Is it always this sunny, warm and windy in May?	1,705
668	http://www.englishforum.ch/complaints-corner/208811-outrageous-price.html	22	Outrageous price!	2,325
669	http://www.englishforum.ch/complaints-corner/208607-always-cold-rainy-may.html	32	Is it always this cold and rainy in May?	2,878
670	http://www.englishforum.ch/complaints-corner/160825-another-laundry-rant.html	67	Another laundry rant	7,151
671	http://www.englishforum.ch/complaints-corner/207867-smoking-breaks-work.html	25	Smoking breaks at work	2,536
672	http://www.englishforum.ch/complaints-corner/207046-electrical-company-entering-my-house-without-permission.html	20	Electrical company entering my house...without permission	3,005
673	http://www.englishforum.ch/complaints-corner/207127-i-ve-been-mailboxed.html	53	I've been Mailboxed!	4,638
674	http://www.englishforum.ch/complaints-corner/207936-post-office-problem-zurich-disappearing-parcel.html	9	Post Office Problem - Zurich [Disappearing Parcel]	1,316
675	http://www.englishforum.ch/complaints-corner/190005-post-finance-service-outages-bloody-annoying.html	120	"Post finance ""service outages""... bloody annoying."	7,372
676	http://www.englishforum.ch/complaints-corner/205510-tennis-racquet-stringing.html	1	tennis racquet stringing	964
677	http://www.englishforum.ch/complaints-corner/205693-any-way-stop-solicitation-phone-calls.html	29	Any way to stop solicitation phone calls?	3,151
678	http://www.englishforum.ch/complaints-corner/207734-servants-cheap.html	50	Servants on The Cheap	4,700
679	http://www.englishforum.ch/complaints-corner/207598-i-made.html	28	I made it!!	2,232
680	http://www.englishforum.ch/complaints-corner/207671-shoes-seat-bus.html	8	Shoes on the seat in the bus	2,013
681	http://www.englishforum.ch/complaints-corner/207267-such-idiots-swiss-politics-ueli-maurer.html	51	Such idiots in Swiss politics-Ueli Maurer	4,145
682	http://www.englishforum.ch/complaints-corner/207610-kinderdesign-ch.html	1	Kinderdesign.ch	1,158
683	http://www.englishforum.ch/complaints-corner/207560-fitness-club-fees.html	3	Fitness Club Fees	889
684	http://www.englishforum.ch/complaints-corner/207054-postman-doesn-t-even-ring-once.html	6	The postman doesn't even ring once	1,288
685	http://www.englishforum.ch/complaints-corner/206855-ikea-dietlikon-terrible-experience-montageservice.html	22	IKEA Dietlikon... terrible experience with the Montageservice.	3,216
686	http://www.englishforum.ch/complaints-corner/205874-whistling-workplace.html	27	Whistling in the workplace	3,575
687	http://www.englishforum.ch/complaints-corner/204838-rma-replacement-time.html	3	RMA replacement time	1,155
688	http://www.englishforum.ch/complaints-corner/205929-thread-deleted-why.html	70	Thread deleted...why?	5,961
689	http://www.englishforum.ch/complaints-corner/206408-paypal-hacked-police.html	25	PayPal hacked, police?	3,109
690	http://www.englishforum.ch/complaints-corner/206450-post-finance.html	0	Post Finance	821
691	http://www.englishforum.ch/complaints-corner/115490-why-don-t-swiss-want-let-me-off-train.html	118	Why don't the Swiss want to let me off the train?	16,263
692	http://www.englishforum.ch/complaints-corner/205500-swisscom-mobile-phone-invoicing.html	5	Swisscom mobile phone invoicing.	1,592
693	http://www.englishforum.ch/complaints-corner/189883-restaurant-fu-tao-wettingen-rude-unpleasant-experience.html	103	Restaurant Fu tao Wettingen: Rude and Unpleasant experience	8,797
694	http://www.englishforum.ch/complaints-corner/202151-gym-complaint-geneva.html	13	Gym Complaint-Geneva	3,047
695	http://www.englishforum.ch/complaints-corner/196210-swiss-female-friendships-not-getting.html	230	Swiss Female Friendships.  Not getting it.	23,456
696	http://www.englishforum.ch/complaints-corner/204272-alcohol-bars-pubs-nighclubs.html	22	Alcohol @ Bars/Pubs/Nighclubs	2,807
697	http://www.englishforum.ch/complaints-corner/203647-requirements-sell-items-ef-vote-away.html	103	Requirements to sell items on EF - vote away!	6,692
698	http://www.englishforum.ch/complaints-corner/205143-holmes-place-obberrieden-14-classes-cancelled.html	0	Holmes Place Obberrieden-14 classes cancelled	809
699	http://www.englishforum.ch/complaints-corner/204880-classic-piece-trashy-irish-journalism-about-switzerland.html	47	Classic piece of trashy Irish journalism about Switzerland	3,609
700	http://www.englishforum.ch/complaints-corner/203871-careful-paying-taxi-credit-card-z-rich-anywhere-probably.html	12	Be careful paying for a taxi with credit card in Zürich (or anywhere probably)...	4,136
701	http://www.englishforum.ch/complaints-corner/67502-mondays.html	83	Mondays	6,059
702	http://www.englishforum.ch/complaints-corner/204817-making-too-little-rent-payments.html	24	Making too little for rent payments?	1,850
703	http://www.englishforum.ch/complaints-corner/204408-interparcel.html	2	interparcel	889
704	http://www.englishforum.ch/complaints-corner/204156-gemischt-hackfleisch-you-sneaky-devils-mixed-minced-meats.html	88	Gemischt hackfleisch?  You sneaky devils! [mixed minced meats]	6,534
705	http://www.englishforum.ch/complaints-corner/202268-common-shop-discount-swisslers.html	21	Common shop discount swisslers	2,490
706	http://www.englishforum.ch/complaints-corner/204159-essence-complaints-corner.html	7	The essence of the complaints corner	1,104
707	http://www.englishforum.ch/complaints-corner/203742-noise-complaints-other-person-right.html	118	Noise complaints - Is the other person right?	8,957
708	http://www.englishforum.ch/complaints-corner/204103-miele-kitchen-appliances-aaargh.html	5	Miele kitchen appliances - aaargh	5,259
709	http://www.englishforum.ch/complaints-corner/203654-do-you-wash-glass-jars-before-recycling.html	83	Do you... [Wash Glass Jars Before Recycling?]	5,216
710	http://www.englishforum.ch/complaints-corner/203622-washing-machine-occupied-second-day-row.html	58	Washing machine occupied second day in a row	4,119
711	http://www.englishforum.ch/complaints-corner/203564-10-post-sell-something-not-enough.html	25	10 post to sell something [is not enough]	2,439
712	http://www.englishforum.ch/complaints-corner/203062-switzerland-glass-ceiling.html	86	Switzerland and the Glass Ceiling	6,676
713	http://www.englishforum.ch/complaints-corner/198546-short-haired-women.html	298	Short Haired Women	20,530
714	http://www.englishforum.ch/complaints-corner/132661-why-don-t-swiss-bump-into-inanimate-objects.html	174	Why don't the Swiss bump into Inanimate Objects?	16,158
715	http://www.englishforum.ch/complaints-corner/201643-how-do-you-feel.html	75	How do you feel?	6,714
716	http://www.englishforum.ch/complaints-corner/203261-dishonest-painter.html	42	Dishonest Painter	3,263
717	http://www.englishforum.ch/complaints-corner/86689-zuri-sacks.html	17	Zuri Sacks	3,036
718	http://www.englishforum.ch/complaints-corner/202778-racism-english-x-irish.html	18	Racism English X Irish	2,273
719	http://www.englishforum.ch/complaints-corner/202644-sherpa-customer-service-terrible.html	4	Sherpa customer service - terrible	982
720	http://www.englishforum.ch/complaints-corner/201833-gym-regristration-issues-advice-pls.html	22	Gym regristration issues..advice pls	1,874
721	http://www.englishforum.ch/complaints-corner/202255-windows-rt-sucks.html	26	Windows RT sucks	2,093
722	http://www.englishforum.ch/complaints-corner/201358-swiss-driving.html	52	Swiss driving	4,219
723	http://www.englishforum.ch/complaints-corner/202489-new-yorker-seconhand-what.html	23	New Yorker - seconhand or what?	1,896
724	http://www.englishforum.ch/complaints-corner/201718-men-urinating-walls-buildings.html	39	Men urinating on walls of buildings	4,514
725	http://www.englishforum.ch/complaints-corner/201790-jobs-frustrated-english-speaking-job-seeker.html	28	Jobs [Frustrated English-speaking job-seeker]	3,323
726	http://www.englishforum.ch/complaints-corner/201855-my-apologies.html	7	My Apologies.	1,343
727	http://www.englishforum.ch/complaints-corner/201845-feeling-cheated.html	5	Feeling Cheated!!	1,178
728	http://www.englishforum.ch/complaints-corner/200120-normal-bizarre-customer-service.html	24	Is this normal (bizarre customer service)?	3,057
729	http://www.englishforum.ch/complaints-corner/201769-selling-ricardo-ch-aware-fees.html	29	Selling on Ricardo.ch - be aware of the fees	5,018
730	http://www.englishforum.ch/complaints-corner/198900-iphone-roaming-charged-roaming-even-though-cellular-data-turned-off.html	45	iPhone Roaming.... [Charged Roaming Even though Cellular Data Turned Off]	6,753
731	http://www.englishforum.ch/complaints-corner/200134-things-boil-my-piss-about-swizzlers.html	110	Things that boil my piss about swizzlers.	9,015
732	http://www.englishforum.ch/complaints-corner/201471-anyone-else-have-stiebel-eltron-climate-control.html	1	Anyone else have Stiebel Eltron climate control?	734
733	http://www.englishforum.ch/complaints-corner/110418-hmmm-what-about-good-hair-stylists.html	55	Hmmm, what about good hair stylists?	10,564
734	http://www.englishforum.ch/complaints-corner/201245-how-get-out-back-office-prison.html	4	How to get out of the 'back office' prison?	1,404
735	http://www.englishforum.ch/complaints-corner/183563-deindeal-voucher-beauty-voll-beauty-cosmetics-beware.html	25	Deindeal voucher - Beauty Voll (Beauty cosmetics) BEWARE	4,189
736	http://www.englishforum.ch/complaints-corner/200673-n-nikon-missed-memo-about-how-swiss.html	132	Nänikon missed the memo about how to be Swiss	6,939
737	http://www.englishforum.ch/complaints-corner/200876-help-abbo-geneva-nightmare.html	5	Help! ABBO in Geneva nightmare	1,112
738	http://www.englishforum.ch/complaints-corner/200252-standard-english-teaching-swiss-schools.html	65	Standard of English teaching in Swiss schools	5,657
739	http://www.englishforum.ch/complaints-corner/199743-what-can-done.html	31	What CAN be done?	2,921
740	http://www.englishforum.ch/complaints-corner/200234-swiss-german-arrogance-has-finally-extended-ef.html	81	The swiss german arrogance has finally extended to the EF!	7,118
741	http://www.englishforum.ch/complaints-corner/199490-swiss-neighbour-problem.html	82	Swiss neighbour problem	7,780
742	http://www.englishforum.ch/complaints-corner/200222-spandex-exercising-attire-men-oh-dear.html	25	Spandex as exercising attire for men...oh dear	6,753
743	http://www.englishforum.ch/complaints-corner/200008-rental-agency-billing-repairs.html	15	Rental agency billing for repairs	1,371
744	http://www.englishforum.ch/complaints-corner/183171-don-t-quote-me-s-not-worth-paper-s-printed.html	29	Don't quote me - it's not worth the paper it's printed on	3,146
745	http://www.englishforum.ch/complaints-corner/200125-funny-story.html	16	A Funny Story	1,810
746	http://www.englishforum.ch/complaints-corner/199604-cancellation-fees.html	41	cancellation fees	2,669
747	http://www.englishforum.ch/complaints-corner/199689-english-forum.html	68	English Forum	5,624
748	http://www.englishforum.ch/complaints-corner/199624-parknfly-warning.html	30	"""ParkNFly"" warning"	2,398
749	http://www.englishforum.ch/complaints-corner/199587-marriage-licence-location.html	10	marriage licence and location	1,216
750	http://www.englishforum.ch/complaints-corner/198073-call-out-fee.html	39	Call out fee	2,205
751	http://www.englishforum.ch/complaints-corner/168587-beware-post-finance.html	48	Beware Post Finance	6,687
752	http://www.englishforum.ch/complaints-corner/188623-interdiscount-ethnocentric-discriminatory-foul.html	88	Interdiscount - Ethnocentric, discriminatory, and foul	9,189
753	http://www.englishforum.ch/complaints-corner/195421-swiss-v-easyjet.html	50	Swiss v EasyJet	7,066
754	http://www.englishforum.ch/complaints-corner/198502-should-have-known-better-short-story-confiscated-plonk.html	21	Should have known better (A short story of confiscated plonk)	2,700
755	http://www.englishforum.ch/complaints-corner/198941-all-swiss-account-holders-control-your-account-possible-fraud-technical-error.html	16	all Swiss account holders: control your account for a possible fraud/technical error	2,020
756	http://www.englishforum.ch/complaints-corner/1253-import-tax-internet-purchases.html	-	Warning, taxes on mail order goods	-
757	http://www.englishforum.ch/complaints-corner/198151-bad-experience-rapid-dem-removals-vevey.html	19	Bad experience with Rapid'Dem removals (Vevey)	1,718
758	http://www.englishforum.ch/complaints-corner/196115-private-parking-space-blocked.html	55	Private Parking space is blocked	5,380
759	http://www.englishforum.ch/complaints-corner/196451-food-poisoning-new-point-kebab-shop-bahnhof-affoltern.html	97	food poisoning from [New Point] kebab shop at Bahnhof Affoltern	8,795
760	http://www.englishforum.ch/complaints-corner/195641-missing-ebay.html	25	Missing eBay!	2,963
761	http://www.englishforum.ch/complaints-corner/198070-house-renting-just-trap-fools.html	22	House Renting or just a trap for fools	1,965
762	http://www.englishforum.ch/complaints-corner/197919-disheartening-coop-experience.html	51	Disheartening Coop Experience	3,853
763	http://www.englishforum.ch/complaints-corner/198053-smug.html	3	Smug	823
764	http://www.englishforum.ch/complaints-corner/198050-v-zug-customer-service.html	3	V-Zug customer service	1,213
765	http://www.englishforum.ch/complaints-corner/197640-what-does-perfect-condition-mean-you.html	40	"What does ""perfect condition"" mean to you"	3,116
766	http://www.englishforum.ch/complaints-corner/194454-legal-advice-case-my-colledge.html	5	Legal Advice in case of my Colledge	1,258
767	http://www.englishforum.ch/complaints-corner/197579-if-you-think-swisscare-will-cover-your-justified-claim-think-again.html	12	If you think SwissCare will cover your justified claim think again	1,827
768	http://www.englishforum.ch/complaints-corner/196936-switzerland-xenophobia-student.html	76	Switzerland & Xenophobia for a student	8,559
769	http://www.englishforum.ch/complaints-corner/127697-switzerlanded-car-dealer.html	74	Switzerlanded! at the car dealer	8,274
770	http://www.englishforum.ch/complaints-corner/193164-z-rcher-oberland-annoying-narrow-minded.html	84	Zürcher Oberland is annoying and narrow minded	7,888
771	http://www.englishforum.ch/complaints-corner/196879-noise-public-bar.html	3	Noise from public bar	1,114
772	http://www.englishforum.ch/complaints-corner/193739-switzerland-other-side-moon.html	35	Switzerland-the other side of the moon!	4,563
773	http://www.englishforum.ch/complaints-corner/105065-my-opinion-contracting-geneva.html	36	My opinion on IT contracting in Geneva	7,354
774	http://www.englishforum.ch/complaints-corner/196207-if-you-ve-not-won-lottery-don-t-get-taxi-zug.html	14	If you've not won the lottery, don't get in a taxi zug!!!	1,587
775	http://www.englishforum.ch/complaints-corner/196230-sms-ikea-about-sunday-shopping.html	2	SMS from IKEA about Sunday shopping	952
776	http://www.englishforum.ch/complaints-corner/196094-i-really-dont-know-where-post-but-i-need-advice.html	25	i really dont know where to post this.but i need an advice	2,439
777	http://www.englishforum.ch/complaints-corner/195984-too-horrible-comprehend-justin-bieber-retiring-music.html	26	Too Horrible to Comprehend - Justin Bieber is retiring from music	2,277
778	http://www.englishforum.ch/complaints-corner/195884-why-do-people-say.html	37	Why do people say :	2,877
779	http://www.englishforum.ch/complaints-corner/195349-kid-who-shares-my-taxi-making-me-late.html	79	Kid who shares my taxi is making me late!	6,192
780	http://www.englishforum.ch/complaints-corner/158523-employment-lawyer.html	25	Employment lawyer?	3,140
781	http://www.englishforum.ch/complaints-corner/194786-some-racist-around-glattbrugg.html	67	some racist around in glattbrugg	5,743
782	http://www.englishforum.ch/complaints-corner/192846-omg-orange-customer-service.html	14	OMG Orange customer service !!	2,136
783	http://www.englishforum.ch/complaints-corner/19888-paying-tax-lottery-winnings.html	63	Paying tax on Lottery winnings	12,161
784	http://www.englishforum.ch/complaints-corner/195427-bread.html	22	Bread	2,537
785	http://www.englishforum.ch/complaints-corner/195392-complaints-about-complaints.html	68	Complaints about the complaints	3,834
786	http://www.englishforum.ch/complaints-corner/195179-well-first-me.html	71	Well this is a first for me!	5,362
787	http://www.englishforum.ch/complaints-corner/58827-good-samaritan-swiss-style.html	43	The Good Samaritan: Swiss Style	3,972
788	http://www.englishforum.ch/complaints-corner/193991-n-word-switzerland.html	251	The N word in switzerland	14,740
789	http://www.englishforum.ch/complaints-corner/181764-swiss-fitness-regime.html	42	Swiss Fitness Regime	3,928
790	http://www.englishforum.ch/complaints-corner/174169-nannies-do-not-show-up-interview-normal.html	29	Nannies do not show up for an interview  - is this normal?	3,215
791	http://www.englishforum.ch/complaints-corner/193819-racist-german-customs.html	200	Racist German customs	13,604
792	http://www.englishforum.ch/complaints-corner/192945-if-you-dont-stop-i-will-kill-myself-aka-songs-drive-you-crazy.html	52	If you dont stop I will kill myself [aka songs that drive you crazy]	6,142
793	http://www.englishforum.ch/complaints-corner/194833-breastfeeder-blew-smoke-my-face.html	29	Breastfeeder blew smoke in my face	3,223
794	http://www.englishforum.ch/complaints-corner/194254-contractual-problem-builder-mgt-bausystem.html	16	Contractual problem with Builder MGT Bausystem	1,695
